股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
300429.SZ,20250709,14.25,14.25,13.75,13.85,14.15,-0.3,-2.1201,322456.64,449831.567,13.85,8.0888,9.1273,0.71,,,4.2656,8.038,8.0136,0.0,,53630.2383,39864.6447,35328.8232,742778.8005,552125.3291
300429.SZ,20250708,14.09,14.4,13.94,14.15,14.06,0.09,0.6401,363737.6,515605.673,14.15,9.1243,10.2958,0.6,,,4.358,8.2121,8.1872,0.0,,53630.2383,39864.6447,35328.8232,758867.8719,564084.7225
300429.SZ,20250707,13.85,14.42,13.7,14.06,13.93,0.13,0.9332,335712.52,473843.684,14.06,8.4213,9.5025,0.45,,,4.3303,8.1598,8.1351,0.0,,53630.2383,39864.6447,35328.8232,754041.1505,560496.9045
300429.SZ,20250704,14.3,14.31,13.79,13.93,14.3,-0.37,-2.5874,372234.03,520474.163,13.93,9.3374,10.5363,0.48,,,4.2902,8.0844,8.0599,0.0,,53630.2383,39864.6447,35328.8232,747069.2195,555314.5007
300429.SZ,20250703,14.36,14.48,13.94,14.3,14.55,-0.25,-1.7182,537003.91,759434.566,14.3,13.4707,15.2002,0.63,,,4.4042,8.2991,8.274,0.0,,53630.2383,39864.6447,35328.8232,766912.4077,570064.4192
300429.SZ,20250702,14.68,15.09,14.45,14.55,14.94,-0.39,-2.6104,648267.12,953795.409,14.55,16.2617,18.3495,0.7,,,4.4812,8.4442,8.4187,0.0,,53630.2383,39864.6447,35328.8232,780319.9673,580030.5804
300429.SZ,20250701,15.22,15.81,14.68,14.94,14.85,0.09,0.6061,1117519.02,1695989.851,14.94,28.033,31.6321,1.22,,,4.6013,8.6705,8.6443,0.0,,53630.0652,39864.4716,35328.6501,801233.1741,595575.2057
300429.SZ,20250630,14.51,15.5,14.51,14.85,13.98,0.87,6.2232,1028286.1,1527990.587,14.85,25.7945,29.1063,0.99,,,4.5736,8.6183,8.5922,0.0,,53630.0652,39864.4716,35328.6501,796406.4682,591987.4033
300429.SZ,20250627,14.14,14.48,13.91,13.98,14.07,-0.09,-0.6397,572226.29,807635.369,13.98,14.3543,16.1972,0.49,,,4.3057,8.1134,8.0888,0.0,,53630.0652,39864.4716,35328.6501,749748.3115,557305.313
300429.SZ,20250626,14.47,14.93,13.97,14.07,14.66,-0.59,-4.0246,879463.83,1256295.261,14.07,22.0613,24.8938,0.86,,,4.3334,8.1656,8.1409,0.0,,53630.0652,39864.4716,35328.6501,754575.0174,560893.1154
300429.SZ,20250625,14.9,14.96,14.33,14.66,14.57,0.09,0.6177,1007800.73,1475676.027,14.66,25.2807,28.5264,1.2,,,4.5151,8.508,8.4823,0.0,,53630.0652,39864.4716,35328.6501,786216.7558,584413.1537
300429.SZ,20250624,14.91,15.26,14.34,14.57,14.96,-0.39,-2.607,1080513.25,1582411.863,14.57,27.1047,30.5846,1.68,,,4.4874,8.4558,8.4302,0.0,,53630.0652,39864.4716,35328.6501,781390.05,580825.3512
300429.SZ,20250623,14.27,15.36,13.55,14.96,14.27,0.69,4.8353,1629165.9,2348505.913,14.96,40.8676,46.1146,4.91,,,4.6075,8.6821,8.6559,0.0,,53630.0652,39864.4716,35328.6501,802305.7754,596372.4951
300429.SZ,20250620,12.74,14.27,12.74,14.27,11.89,2.38,20.0168,1200274.14,1679232.303,14.27,30.1089,33.9745,9.78,,,4.395,8.2817,8.2566,0.0,,53630.0652,39864.4716,35328.6501,765301.0304,568866.0097
300429.SZ,20250619,11.78,12.22,11.75,11.89,11.82,0.07,0.5922,208721.69,250821.554,11.89,5.2358,5.908,1.89,,,3.662,6.9004,6.8796,0.0,,53630.0652,39864.4716,35328.6501,637661.4752,473988.5673
300429.SZ,20250618,11.76,11.94,11.58,11.82,11.79,0.03,0.2545,95307.54,111992.839,11.82,2.3908,2.6977,0.73,,,3.6404,6.8598,6.839,0.0,,53630.0652,39864.4716,35328.6501,633907.3707,471198.0543
300429.SZ,20250617,11.9,11.91,11.71,11.79,11.84,-0.05,-0.4223,80605.23,95048.061,11.79,2.022,2.2816,0.51,,,3.6312,6.8424,6.8217,0.0,,53630.0652,39864.4716,35328.6501,632298.4687,470002.1202
300429.SZ,20250616,11.66,11.88,11.65,11.84,11.72,0.12,1.0239,75189.9,88805.202,11.84,1.8861,2.1283,0.38,,,3.6466,6.8714,6.8506,0.0,,53630.0652,39864.4716,35328.6501,634979.972,471995.3437
300429.SZ,20250613,12.0,12.16,11.64,11.72,12.01,-0.29,-2.4147,153531.0,181602.124,11.72,3.8513,4.3458,0.74,,,3.6096,6.8018,6.7812,0.0,,53630.0652,39864.4716,35328.6501,628544.3641,467211.6072
