,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,000635.SZ,20250702,8.96,8.96,8.88,8.96,8.96,0.0,0.0,38696.85,34554.123,8.96,1.2768,2.6188,0.8,,,2.6617,1.473,1.4806,0.0,,30348.6737,30308.7602,14776.4915,271924.1164,271566.4914
1,000635.SZ,20250701,8.9,9.0,8.86,8.96,8.87,0.09,1.0147,51507.96,46042.608,8.96,1.6994,3.4858,1.07,,,2.6617,1.473,1.4806,0.0,,30348.6737,30308.7602,14776.4915,271924.1164,271566.4914
2,000635.SZ,20250630,8.8,9.01,8.72,8.87,8.79,0.08,0.9101,58907.85,52276.372,8.87,1.9436,3.9866,1.31,,,2.635,1.4582,1.4657,0.0,,30348.6737,30308.7602,14776.4915,269192.7357,268838.703
3,000635.SZ,20250627,8.75,8.82,8.73,8.79,8.77,0.02,0.2281,41050.0,36017.457,8.79,1.3544,2.7781,0.91,,,2.6112,1.445,1.4525,0.0,,30348.6737,30308.7602,14776.4915,266764.8418,266414.0022
4,000635.SZ,20250626,8.78,8.88,8.71,8.77,8.8,-0.03,-0.3409,38292.0,33659.901,8.77,1.2634,2.5914,0.8,,,2.6052,1.4417,1.4492,0.0,,30348.6737,30308.7602,14776.4915,266157.8683,265807.827
5,000635.SZ,20250625,8.75,8.89,8.66,8.8,8.75,0.05,0.5714,50937.48,44711.953,8.8,1.6806,3.4472,1.03,,,2.6142,1.4467,1.4541,0.0,,30348.6737,30308.7602,14776.4915,267068.3286,266717.0898
6,000635.SZ,20250624,8.62,8.75,8.53,8.75,8.62,0.13,1.5081,52461.18,45422.477,8.75,1.7309,3.5503,1.03,,,2.5993,1.4384,1.4459,0.0,,30348.6737,30308.7602,14776.4915,265550.8949,265201.6518
7,000635.SZ,20250623,8.48,8.63,8.34,8.62,8.49,0.13,1.5312,42161.0,36123.406,8.62,1.391,2.8532,0.81,,,2.5607,1.4171,1.4244,0.0,,30348.6737,30308.7602,14776.4915,261605.5673,261261.5129
8,000635.SZ,20250620,8.48,8.69,8.44,8.49,8.56,-0.07,-0.8178,40922.0,34976.27,8.49,1.3502,2.7694,0.66,,,2.5221,1.3957,1.4029,0.0,,30348.6737,30308.7602,14776.4915,257660.2397,257321.3741
9,000635.SZ,20250619,8.75,8.75,8.43,8.56,8.75,-0.19,-2.1714,51841.0,44401.492,8.56,1.7104,3.5083,0.69,,,2.5429,1.4072,1.4145,0.0,,30348.6737,30308.7602,14776.4915,259784.6469,259442.9873
10,000635.SZ,20250618,8.66,8.78,8.56,8.75,8.66,0.09,1.0393,58786.0,50987.004,8.75,1.9396,3.9783,0.84,,,2.5993,1.4384,1.4459,0.0,,30348.6737,30308.7602,14776.4915,265550.8949,265201.6518
11,000635.SZ,20250617,8.61,8.84,8.6,8.66,8.56,0.1,1.1682,61211.47,53278.857,8.66,2.0196,4.1425,0.91,,,2.5726,1.4236,1.431,0.0,,30348.6737,30308.7602,14776.4915,262819.5142,262473.8633
