,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603319.SH,20250620,34.67,34.9,32.6,32.7,34.6,-1.9,-5.4913,113213.16,375243.537,32.7,4.6734,6.1093,1.31,47.8876,45.3717,3.2409,4.015,3.8993,1.0482,1.0482,24278.2822,24224.977,18531.3998,793899.8279,792156.7479
1,603319.SH,20250619,35.98,36.56,34.52,34.6,35.7,-1.1,-3.0812,120951.42,430411.524,34.6,4.9928,6.5268,1.51,50.6701,48.008,3.4292,4.2482,4.1259,0.9906,0.9906,24278.2822,24224.977,18531.3998,840028.5641,838184.2042
2,603319.SH,20250618,36.0,36.0,35.0,35.7,36.0,-0.3,-0.8333,65137.26,231416.984,35.7,2.6888,3.515,0.78,52.281,49.5343,3.5382,4.3833,4.257,0.9601,0.9601,24278.2822,24224.977,18531.3998,866734.6745,864831.6789
3,603319.SH,20250617,36.28,36.93,35.62,36.0,36.23,-0.23,-0.6348,78839.95,285007.715,36.0,3.2545,4.2544,0.92,52.7203,49.9505,3.568,4.4201,4.2928,0.9521,0.9521,24278.2822,24224.977,18531.3998,874018.1592,872099.172
4,603319.SH,20250616,35.4,36.86,35.35,36.23,35.96,0.27,0.7508,75178.24,272214.758,36.23,3.1033,4.0568,0.79,53.0571,50.2696,3.5908,4.4484,4.3202,0.9461,0.9461,24278.2822,24224.977,18531.3998,879602.1641,877670.9167
5,603319.SH,20250613,36.0,36.3,35.01,35.96,36.37,-0.41,-1.1273,90565.93,322173.709,35.96,3.7385,4.8872,0.99,52.6617,49.895,3.564,4.4152,4.288,0.9532,0.9532,24278.2822,24224.977,18531.3998,873047.0279,871130.1729
6,603319.SH,20250612,35.98,36.96,35.64,36.37,35.99,0.38,1.0558,91977.0,334327.007,36.37,3.7968,4.9633,0.87,53.2622,50.4639,3.6046,4.4656,4.3369,0.9424,0.9424,24278.2822,24224.977,18531.3998,883001.1236,881062.4135
7,603319.SH,20250611,35.7,36.62,35.7,35.99,35.75,0.24,0.6713,78453.31,283601.355,35.99,3.2385,4.2335,0.78,52.7057,49.9366,3.567,4.4189,4.2916,0.9524,0.9524,24278.2822,24224.977,18531.3998,873775.3764,871856.9222
8,603319.SH,20250610,36.6,36.78,35.11,35.75,36.42,-0.67,-1.8396,94149.92,335769.577,35.75,3.8865,5.0806,0.95,52.3542,49.6036,3.5432,4.3894,4.263,0.9588,0.9588,24278.2822,24224.977,18531.3998,867948.5887,866042.9278
9,603319.SH,20250609,36.49,37.23,35.72,36.42,36.04,0.38,1.0544,118164.48,432850.653,36.42,4.8778,6.3764,1.03,53.3354,50.5333,3.6096,4.4717,4.3429,0.9411,0.9411,24278.2822,24224.977,18531.3998,884215.0377,882273.6623
10,603319.SH,20250606,36.59,36.88,35.57,36.04,36.91,-0.87,-2.3571,76463.98,275647.399,36.04,3.1564,4.1262,0.63,52.7789,50.006,3.5719,4.425,4.2976,0.9511,0.9511,24278.2822,24224.977,18531.3998,874989.2905,873068.1711
11,603319.SH,20250605,34.99,37.56,34.35,36.91,34.85,2.06,5.911,161963.74,588897.687,36.91,6.6858,8.74,1.42,54.053,51.2131,3.6581,4.5319,4.4013,0.9286,0.9286,24278.2822,24224.977,18531.3998,896111.396,894143.9011
12,603319.SH,20250604,34.6,35.17,34.5,34.85,34.61,0.24,0.6934,51731.54,179902.84,34.85,2.1355,2.7916,0.38,51.0362,48.3549,3.454,4.2789,4.1557,0.9835,0.9835,24278.2822,24224.977,18531.3998,846098.1347,844240.4485
13,603319.SH,20250603,33.56,35.07,33.56,34.61,34.0,0.61,1.7941,84978.0,292791.78,34.61,3.5079,4.5856,0.59,50.6847,48.0219,3.4302,4.2495,4.1271,0.9904,0.9904,24278.2822,24224.977,18531.3998,840271.3469,838426.454
14,603319.SH,20250530,36.6,36.85,33.68,34.0,36.77,-2.77,-7.5333,197272.99,687892.918,34.0,8.1434,10.6453,1.37,49.7914,47.1755,3.3697,4.1746,4.0543,1.0081,1.0081,24278.2822,24224.977,18531.3998,825461.5948,823649.218
15,603319.SH,20250529,37.45,38.4,36.58,36.77,37.43,-0.66,-1.7633,110578.34,409135.165,36.77,4.5646,5.9671,0.8,53.8479,51.0189,3.6443,4.5147,4.3846,0.9322,0.9322,24278.2822,24224.977,18531.3998,892712.4365,890752.4043
16,603319.SH,20250528,37.38,38.1,36.7,37.43,37.38,0.05,0.1338,124356.34,466490.591,37.43,5.1334,6.7106,0.84,54.8145,51.9347,3.7097,4.5957,4.4633,0.9157,0.9157,24278.2822,24224.977,18531.3998,908736.1027,906740.8891
17,603319.SH,20250527,36.97,37.79,35.88,37.38,36.9,0.48,1.3008,156853.3,582827.271,37.38,6.4749,8.4642,1.18,54.7412,51.8653,3.7047,4.5896,4.4574,0.917,0.917,24278.2822,24224.977,18531.3998,907522.1886,905529.6403
18,603319.SH,20250526,36.22,37.45,35.38,36.9,36.95,-0.05,-0.1353,125609.96,457769.728,36.9,5.1851,6.7782,0.91,54.0383,51.1993,3.6572,4.5306,4.4001,0.9289,0.9289,24278.2822,24224.977,18531.3998,895868.6132,893901.6513
19,603319.SH,20250523,36.21,38.31,35.59,36.95,35.93,1.02,2.8389,200007.34,741588.087,36.95,8.2562,10.7929,1.58,54.1115,51.2686,3.6621,4.5368,4.4061,0.9276,0.9276,24278.2822,24224.977,18531.3998,897082.5273,895112.9002
20,603319.SH,20250522,36.09,36.55,35.61,35.93,36.51,-0.58,-1.5886,88341.27,317814.509,35.93,3.6467,4.7671,0.68,52.6178,49.8534,3.561,4.4115,4.2845,0.954,0.954,24278.2822,24224.977,18531.3998,872318.6794,870403.4236
