,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,001227.SZ,20250620,2.46,2.51,2.45,2.5,2.47,0.03,1.2146,1090767.97,271380.182,2.5,2.5892,2.9129,1.16,7.5427,7.4917,0.4733,1.8131,1.7984,4.0,6.0015,569569.7168,421276.5417,374467.0117,1423924.292,1053191.3543
1,001227.SZ,20250619,2.49,2.5,2.45,2.47,2.49,-0.02,-0.8032,659521.91,162876.535,2.47,1.5655,1.7612,0.64,7.4522,7.4018,0.4677,1.7913,1.7768,4.0486,6.0744,569569.7168,421276.5417,374467.0117,1406837.2005,1040553.058
2,001227.SZ,20250618,2.5,2.51,2.47,2.49,2.51,-0.02,-0.7968,707760.04,176226.771,2.49,1.68,1.89,0.71,7.5126,7.4617,0.4715,1.8058,1.7912,4.0161,6.0256,569569.7168,421276.5417,374467.0117,1418228.5948,1048978.5888
3,001227.SZ,20250617,2.51,2.52,2.49,2.51,2.51,0.0,0.0,636909.93,159452.571,2.51,1.5119,1.7008,0.61,7.5729,7.5217,0.4752,1.8203,1.8055,3.9841,5.9776,569569.7168,421276.5417,374467.0117,1429619.9892,1057404.1197
4,001227.SZ,20250616,2.47,2.51,2.44,2.51,2.47,0.04,1.6194,1054109.76,261988.702,2.51,2.5022,2.815,1.09,7.5729,7.5217,0.4752,1.8203,1.8055,3.9841,5.9776,569569.7168,421276.5417,374467.0117,1429619.9892,1057404.1197
5,001227.SZ,20250613,2.5,2.53,2.47,2.47,2.5,-0.03,-1.2,1639890.68,409520.373,2.47,3.8927,4.3793,2.09,7.4522,7.4018,0.4677,1.7913,1.7768,4.0486,6.0744,569569.7168,421276.5417,374467.0117,1406837.2005,1040553.058
6,001227.SZ,20250612,2.47,2.51,2.45,2.5,2.46,0.04,1.626,1082656.03,269119.718,2.5,2.5699,2.8912,1.36,7.5427,7.4917,0.4733,1.8131,1.7984,4.0,6.0015,569569.7168,421276.5417,374467.0117,1423924.292,1053191.3543
7,001227.SZ,20250611,2.46,2.48,2.45,2.46,2.46,0.0,0.0,556532.58,137260.892,2.46,1.3211,1.4862,0.6,7.4221,7.3718,0.4658,1.7841,1.7696,4.065,6.0991,569569.7168,421276.5417,374467.0117,1401141.5033,1036340.2926
8,001227.SZ,20250610,2.45,2.48,2.44,2.46,2.45,0.01,0.4082,879289.37,216562.989,2.46,2.0872,2.3481,0.86,7.4221,7.3718,0.4658,1.7841,1.7696,4.065,6.0991,569569.7168,421276.5417,374467.0117,1401141.5033,1036340.2926
9,001227.SZ,20250609,2.46,2.46,2.43,2.45,2.45,0.0,0.0,669916.81,163830.913,2.45,1.5902,1.789,0.65,7.3919,7.3419,0.4639,1.7768,1.7624,4.0816,6.124,569569.7168,421276.5417,374467.0117,1395445.8062,1032127.5272
10,001227.SZ,20250606,2.46,2.48,2.44,2.45,2.46,-0.01,-0.4065,727042.88,178675.435,2.45,1.7258,1.9415,0.74,7.3919,7.3419,0.4639,1.7768,1.7624,4.0816,6.124,569569.7168,421276.5417,374467.0117,1395445.8062,1032127.5272
11,001227.SZ,20250605,2.51,2.54,2.44,2.46,2.5,-0.04,-1.6,1161903.77,287947.036,2.46,2.7581,3.1028,1.39,7.4221,7.3718,0.4658,1.7841,1.7696,4.065,6.0991,569569.7168,421276.5417,374467.0117,1401141.5033,1036340.2926
12,001227.SZ,20250604,2.46,2.52,2.44,2.5,2.46,0.04,1.626,1227593.1,304243.343,2.5,2.914,3.2782,1.77,7.5427,7.4917,0.4733,1.8131,1.7984,4.0,6.0015,569569.7168,421276.5417,374467.0117,1423924.292,1053191.3543
13,001227.SZ,20250603,2.41,2.47,2.4,2.46,2.41,0.05,2.0747,1333221.57,326021.599,2.46,3.1647,3.5603,2.42,7.4221,7.3718,0.4658,1.7841,1.7696,4.065,6.0991,569569.7168,421276.5417,374467.0117,1401141.5033,1036340.2926
14,001227.SZ,20250530,2.39,2.42,2.38,2.41,2.39,0.02,0.8368,734865.77,176590.094,2.41,1.7444,1.9624,1.23,7.2712,7.222,0.4563,1.7478,1.7336,4.1494,6.2256,569569.7168,421276.5417,374467.0117,1372663.0175,1015276.4655
15,001227.SZ,20250529,2.39,2.4,2.38,2.39,2.39,0.0,0.0,484203.99,115681.179,2.39,1.1494,1.293,0.74,7.2109,7.1621,0.4525,1.7333,1.7192,4.1841,6.2777,569569.7168,421276.5417,374467.0117,1361271.6232,1006850.9347
16,001227.SZ,20250528,2.38,2.4,2.37,2.39,2.39,0.0,0.0,401457.84,95714.296,2.39,0.953,1.0721,0.59,7.2109,7.1621,0.4525,1.7333,1.7192,4.1841,6.2777,569569.7168,421276.5417,374467.0117,1361271.6232,1006850.9347
17,001227.SZ,20250527,2.36,2.39,2.36,2.39,2.36,0.03,1.2712,504619.25,120077.775,2.39,1.1978,1.3476,0.73,7.2109,7.1621,0.4525,1.7333,1.7192,4.1841,6.2777,569569.7168,421276.5417,374467.0117,1361271.6232,1006850.9347
18,001227.SZ,20250526,2.37,2.4,2.35,2.36,2.38,-0.02,-0.8403,625353.66,148204.952,2.36,1.4844,1.67,0.94,7.1203,7.0722,0.4468,1.7115,1.6976,4.2373,6.3575,569569.7168,421276.5417,374467.0117,1344184.5316,994212.6384
19,001227.SZ,20250523,2.41,2.44,2.37,2.38,2.41,-0.03,-1.2448,974848.04,234726.034,2.38,2.314,2.6033,1.61,7.1807,7.1321,0.4506,1.726,1.712,4.2017,6.3041,569569.7168,421276.5417,374467.0117,1355575.926,1002638.1692
