,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603880.SH,20250620,5.4,5.51,5.32,5.4,5.39,0.01,0.1855,97803.93,52904.372,5.4,3.3837,6.4141,0.45,,,5.751,2.5901,2.4605,0.0,,28904.2,28904.2,15248.1585,156082.68,156082.68
1,603880.SH,20250619,5.81,5.83,5.35,5.39,5.88,-0.49,-8.3333,171528.73,95729.112,5.39,5.9344,11.2491,0.89,,,5.7403,2.5853,2.4559,0.0,,28904.2,28904.2,15248.1585,155793.638,155793.638
2,603880.SH,20250618,5.92,5.98,5.71,5.88,5.95,-0.07,-1.1765,159206.22,92680.126,5.88,5.5081,10.441,0.93,,,6.2622,2.8203,2.6792,0.0,,28904.2,28904.2,15248.1585,169956.696,169956.696
3,603880.SH,20250617,6.11,6.18,5.82,5.95,6.14,-0.19,-3.0945,262096.88,155264.652,5.95,9.0678,17.1888,2.03,,,6.3367,2.8539,2.7111,0.0,,28904.2,28904.2,15248.1585,171979.99,171979.99
4,603880.SH,20250616,6.37,6.8,6.02,6.14,6.3,-0.16,-2.5397,389118.09,244539.214,6.14,13.4623,25.519,6.29,,,6.5391,2.945,2.7977,0.0,,28904.2,28904.2,15248.1585,177471.788,177471.788
5,603880.SH,20250613,5.71,6.3,5.5,6.3,5.73,0.57,9.9476,115583.55,68387.18,6.3,3.9988,7.5802,2.4,,,6.7095,3.0218,2.8706,0.0,,28904.2,28904.2,15248.1585,182096.46,182096.46
6,603880.SH,20250612,5.71,5.83,5.69,5.73,5.76,-0.03,-0.5208,32352.0,18570.059,5.73,1.1193,2.1217,0.65,,,6.1024,2.7484,2.6108,0.0,,28904.2,28904.2,15248.1585,165621.066,165621.066
7,603880.SH,20250611,5.76,5.83,5.7,5.76,5.71,0.05,0.8757,53248.93,30651.519,5.76,1.8423,3.4922,1.1,,,6.1344,2.7628,2.6245,0.0,,28904.2,28904.2,15248.1585,166488.192,166488.192
8,603880.SH,20250610,5.84,5.93,5.6,5.71,5.82,-0.11,-1.89,55836.5,31974.985,5.71,1.9318,3.6619,1.13,,,6.0811,2.7388,2.6017,0.0,,28904.2,28904.2,15248.1585,165042.982,165042.982
9,603880.SH,20250609,5.75,5.88,5.74,5.82,5.75,0.07,1.2174,52396.2,30536.916,5.82,1.8128,3.4362,1.07,,,6.1983,2.7915,2.6519,0.0,,28904.2,28904.2,15248.1585,168222.444,168222.444
10,603880.SH,20250606,5.7,5.76,5.6,5.75,5.69,0.06,1.0545,47445.31,26921.649,5.75,1.6415,3.1115,0.81,,,6.1237,2.758,2.62,0.0,,28904.2,28904.2,15248.1585,166199.15,166199.15
11,603880.SH,20250605,5.74,5.77,5.58,5.69,5.73,-0.04,-0.6981,41365.8,23441.644,5.69,1.4311,2.7128,0.62,,,6.0598,2.7292,2.5926,0.0,,28904.2,28904.2,15248.1585,164464.898,164464.898
12,603880.SH,20250604,5.66,5.74,5.6,5.73,5.6,0.13,2.3214,45123.77,25682.899,5.73,1.5611,2.9593,0.65,,,6.1024,2.7484,2.6108,0.0,,28904.2,28904.2,15248.1585,165621.066,165621.066
13,603880.SH,20250603,5.43,5.64,5.43,5.6,5.47,0.13,2.3766,60458.3,33772.826,5.6,2.0917,3.965,0.86,,,5.964,2.686,2.5516,0.0,,28904.2,28904.2,15248.1585,161863.52,161863.52
14,603880.SH,20250530,5.57,5.57,5.41,5.47,5.56,-0.09,-1.6187,50049.0,27382.828,5.47,1.7315,3.2823,0.72,,,5.8255,2.6237,2.4924,0.0,,28904.2,28904.2,15248.1585,158105.974,158105.974
15,603880.SH,20250529,5.41,5.68,5.34,5.56,5.44,0.12,2.2059,97532.0,54259.738,5.56,3.3743,6.3963,1.6,,,5.9214,2.6668,2.5334,0.0,,28904.2,28904.2,15248.1585,160707.352,160707.352
16,603880.SH,20250528,5.33,5.47,5.18,5.44,5.32,0.12,2.2556,79140.69,42163.445,5.44,2.738,5.1902,1.35,,,5.7936,2.6093,2.4787,0.0,,28904.2,28904.2,15248.1585,157238.848,157238.848
17,603880.SH,20250527,5.28,5.42,5.25,5.32,5.3,0.02,0.3774,57507.08,30735.59,5.32,1.9896,3.7714,1.02,,,5.6658,2.5517,2.424,0.0,,28904.2,28904.2,15248.1585,153770.344,153770.344
18,603880.SH,20250526,5.35,5.41,5.23,5.3,5.32,-0.02,-0.3759,67460.81,35756.556,5.3,2.3339,4.4242,1.34,,,5.6445,2.5421,2.4149,0.0,,28904.2,28904.2,15248.1585,153192.26,153192.26
19,603880.SH,20250523,5.31,5.49,5.31,5.32,5.35,-0.03,-0.5607,47721.9,25701.536,5.32,1.651,3.1297,0.94,,,5.6658,2.5517,2.424,0.0,,28904.2,28904.2,15248.1585,153770.344,153770.344
20,603880.SH,20250522,5.52,5.59,5.31,5.35,5.54,-0.19,-3.4296,53705.5,29014.091,5.35,1.8581,3.5221,1.06,,,5.6977,2.5661,2.4377,0.0,,28904.2,28904.2,15248.1585,154637.47,154637.47
21,603880.SH,20250521,5.6,5.6,5.35,5.54,5.56,-0.02,-0.3597,66433.26,36516.967,5.54,2.2984,4.3568,1.31,,,5.9001,2.6572,2.5243,0.0,,28904.2,28904.2,15248.1585,160129.268,160129.268
22,603880.SH,20250520,5.43,5.58,5.41,5.56,5.48,0.08,1.4599,46045.8,25377.463,5.56,1.593,3.0198,0.74,,,5.9214,2.6668,2.5334,0.0,,28904.2,28904.2,15248.1585,160707.352,160707.352
