,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603318.SH,20250620,6.78,6.88,6.63,6.77,6.82,-0.05,-0.7331,279327.0,188503.247,6.77,7.2828,10.6372,1.29,30.2773,31.9867,2.057,1.2,1.2008,0.8715,0.8715,45907.0924,38354.4591,26259.4238,310791.0155,259659.6881
1,603318.SH,20250619,6.73,6.95,6.55,6.82,6.74,0.08,1.1869,309876.0,209774.462,6.82,8.0793,11.8006,1.87,30.5009,32.223,2.0722,1.2088,1.2097,0.8651,0.8651,45907.0924,38354.4591,26259.4238,313086.3702,261577.4111
2,603318.SH,20250618,6.74,6.79,6.66,6.74,6.74,0.0,0.0,139134.0,93437.053,6.74,3.6276,5.2984,0.93,30.1431,31.845,2.0479,1.1946,1.1955,0.8754,0.8754,45907.0924,38354.4591,26259.4238,309413.8028,258509.0543
3,603318.SH,20250617,6.61,6.75,6.53,6.74,6.61,0.13,1.9667,197885.0,131857.501,6.74,5.1594,7.5358,1.5,30.1431,31.845,2.0479,1.1946,1.1955,0.8754,0.8754,45907.0924,38354.4591,26259.4238,309413.8028,258509.0543
4,603318.SH,20250616,6.78,6.79,6.6,6.61,6.63,-0.02,-0.3017,152239.0,101656.192,6.61,3.9693,5.7975,1.33,29.5617,31.2307,2.0084,1.1716,1.1724,0.8926,0.8926,45907.0924,38354.4591,26259.4238,303445.8808,253522.9747
5,603318.SH,20250613,6.46,6.72,6.46,6.63,6.46,0.17,2.6316,284073.5,188376.914,6.63,7.4065,10.818,4.0,29.6512,31.3252,2.0145,1.1752,1.176,0.8899,0.8899,45907.0924,38354.4591,26259.4238,304364.0226,254290.0638
6,603318.SH,20250612,6.46,6.49,6.43,6.46,6.47,-0.01,-0.1546,55092.0,35583.215,6.46,1.4364,2.098,0.73,28.8909,30.522,1.9628,1.145,1.1458,0.9133,0.9133,45907.0924,38354.4591,26259.4238,296559.8169,247769.8058
7,603318.SH,20250611,6.41,6.48,6.41,6.47,6.43,0.04,0.6221,55260.76,35665.561,6.47,1.4408,2.1044,0.61,28.9356,30.5693,1.9658,1.1468,1.1476,0.9119,0.9119,45907.0924,38354.4591,26259.4238,297018.8878,248153.3504
8,603318.SH,20250610,6.47,6.48,6.32,6.43,6.43,0.0,0.0,111757.66,71679.192,6.43,2.9138,4.2559,1.4,28.7567,30.3803,1.9537,1.1397,1.1405,0.9176,0.9176,45907.0924,38354.4591,26259.4238,295182.6041,246619.172
9,603318.SH,20250609,6.37,6.43,6.34,6.43,6.37,0.06,0.9419,64185.35,41014.756,6.43,1.6735,2.4443,0.81,28.7567,30.3803,1.9537,1.1397,1.1405,0.9176,0.9176,45907.0924,38354.4591,26259.4238,295182.6041,246619.172
10,603318.SH,20250606,6.36,6.4,6.33,6.37,6.33,0.04,0.6319,68675.83,43714.219,6.37,1.7906,2.6153,0.91,28.4884,30.0968,1.9355,1.1291,1.1299,0.9262,0.9262,45907.0924,38354.4591,26259.4238,292428.1786,244317.9045
11,603318.SH,20250605,6.34,6.39,6.3,6.33,6.34,-0.01,-0.1577,79308.0,50314.312,6.33,2.0678,3.0202,1.14,28.3095,29.9078,1.9233,1.122,1.1228,0.9321,0.9321,45907.0924,38354.4591,26259.4238,290591.8949,242783.7261
12,603318.SH,20250604,6.35,6.4,6.32,6.34,6.35,-0.01,-0.1575,131350.0,83371.365,6.34,3.4246,5.002,2.42,28.3542,29.9551,1.9263,1.1237,1.1245,0.9306,0.9306,45907.0924,38354.4591,26259.4238,291050.9658,243167.2707
13,603318.SH,20250603,6.32,6.4,6.31,6.35,6.35,0.0,0.0,56701.0,36081.527,6.35,1.4783,2.1593,0.96,28.3989,30.0023,1.9294,1.1255,1.1263,0.9291,0.9291,45907.0924,38354.4591,26259.4238,291510.0367,243550.8153
14,603318.SH,20250530,6.46,6.5,6.34,6.35,6.46,-0.11,-1.7028,59382.0,37937.298,6.35,1.5482,2.2614,0.86,28.3989,30.0023,1.9294,1.1255,1.1263,0.9291,0.9291,45907.0924,38354.4591,26259.4238,291510.0367,243550.8153
15,603318.SH,20250529,6.43,6.48,6.39,6.46,6.43,0.03,0.4666,51945.0,33521.648,6.46,1.3543,1.9781,0.72,28.8909,30.522,1.9628,1.145,1.1458,0.9133,0.9133,45907.0924,38354.4591,26259.4238,296559.8169,247769.8058
16,603318.SH,20250528,6.51,6.54,6.42,6.43,6.5,-0.07,-1.0769,47527.0,30739.107,6.43,1.2392,1.8099,0.64,28.7567,30.3803,1.9537,1.1397,1.1405,0.9176,0.9176,45907.0924,38354.4591,26259.4238,295182.6041,246619.172
17,603318.SH,20250527,6.52,6.53,6.43,6.5,6.53,-0.03,-0.4594,55517.0,35943.657,6.5,1.4475,2.1142,0.64,29.0698,30.711,1.975,1.1521,1.1529,0.9077,0.9077,45907.0924,38354.4591,26259.4238,298396.1006,249303.9842
18,603318.SH,20250526,6.43,6.54,6.38,6.53,6.44,0.09,1.3975,82488.0,53329.099,6.53,2.1507,3.1413,0.77,29.2039,30.8528,1.9841,1.1574,1.1582,0.9035,0.9035,45907.0924,38354.4591,26259.4238,299773.3134,250454.6179
19,603318.SH,20250523,6.65,6.7,6.43,6.44,6.65,-0.21,-3.1579,108975.33,71264.6,6.44,2.8413,4.15,0.97,28.8014,30.4275,1.9567,1.1415,1.1423,0.9161,0.9161,45907.0924,38354.4591,26259.4238,295641.6751,247002.7166
20,603318.SH,20250522,6.69,6.77,6.63,6.65,6.72,-0.07,-1.0417,65431.0,43695.105,6.65,1.706,2.4917,0.6,29.7406,31.4197,2.0205,1.1787,1.1795,0.8872,0.8872,45907.0924,38354.4591,26259.4238,305282.1645,255057.153
21,603318.SH,20250521,6.74,6.78,6.69,6.72,6.76,-0.04,-0.5917,61294.0,41283.01,6.72,1.5981,2.3342,0.56,30.0537,31.7505,2.0418,1.1911,1.1919,0.878,0.878,45907.0924,38354.4591,26259.4238,308495.6609,257741.9652
22,603318.SH,20250520,6.85,6.85,6.65,6.76,6.78,-0.02,-0.295,114724.0,77226.864,6.76,2.9912,4.3689,1.15,30.2326,31.9395,2.0539,1.1982,1.199,0.8728,0.8728,45907.0924,38354.4591,26259.4238,310331.9446,259276.1435
