股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
833266.BJ,20250709,10.66,10.74,10.48,10.56,10.64,-0.08,-0.7519,23234.39,24599.833,10.56,2.9843,3.814,0.86,,,1.4416,2.5365,2.8848,,,12400.0007,7785.5236,6091.8955,130944.0074,82215.1292
833266.BJ,20250708,10.35,10.95,10.35,10.64,10.41,0.23,2.2094,25611.42,27367.609,10.64,3.2896,4.2042,0.83,,,1.4525,2.5557,2.9067,,,12400.0007,7785.5236,6091.8955,131936.0074,82837.9711
833266.BJ,20250707,10.61,10.85,10.37,10.41,10.63,-0.22,-2.0696,17616.74,18572.819,10.41,2.2628,2.8918,0.6,,,1.4211,2.5005,2.8438,,,12400.0007,7785.5236,6091.8955,129084.0073,81047.3007
833266.BJ,20250704,10.9,11.14,10.53,10.63,10.91,-0.28,-2.5665,30567.72,32906.968,10.63,3.9262,5.0178,1.14,,,1.4512,2.5533,2.9039,,,12400.0007,7785.5236,6091.8955,131812.0074,82760.1159
833266.BJ,20250703,10.74,11.19,10.74,10.91,10.77,0.14,1.2999,32647.0,35962.792,10.91,4.1933,5.3591,1.34,,,1.4894,2.6206,2.9804,,,12400.0007,7785.5236,6091.8955,135284.0076,84940.0625
833266.BJ,20250702,10.9,10.98,10.72,10.77,10.85,-0.08,-0.7373,28567.34,30921.636,10.77,3.6693,4.6894,1.28,,,1.4703,2.587,2.9422,,,12400.0007,7785.5236,6091.8955,133548.0075,83850.0892
833266.BJ,20250701,10.46,10.9,10.46,10.85,10.46,0.39,3.7285,44128.88,47466.193,10.85,5.6681,7.2439,2.37,,,1.4812,2.6062,2.964,,,12400.0007,7785.5236,6091.8955,134540.0076,84472.9311
833266.BJ,20250630,10.49,10.53,10.4,10.46,10.43,0.03,0.2876,11898.94,12432.921,10.46,1.5283,1.9532,0.62,,,1.428,2.5125,2.8575,,,12400.0007,7785.5236,6091.8955,129704.0073,81436.5769
833266.BJ,20250627,10.4,10.68,10.35,10.43,10.38,0.05,0.4817,16626.42,17479.594,10.43,2.1356,2.7293,0.93,,,1.4239,2.5053,2.8493,,,12400.0007,7785.5236,6091.8955,129332.0073,81203.0111
833266.BJ,20250626,10.44,10.59,10.35,10.38,10.47,-0.09,-0.8596,20186.02,21159.212,10.38,2.5928,3.3136,1.13,,,1.4171,2.4933,2.8356,,,12400.0007,7785.5236,6091.8955,128712.0073,80813.735
833266.BJ,20250625,10.53,10.56,10.31,10.47,10.45,0.02,0.1914,19000.05,19828.36,10.47,2.4404,3.1189,1.14,,,1.4293,2.5149,2.8602,,,12400.0007,7785.5236,6091.8955,129828.0073,81514.4321
833266.BJ,20250624,10.2,10.55,10.15,10.45,10.21,0.24,2.3506,25221.19,26208.112,10.45,3.2395,4.1401,1.56,,,1.4266,2.5101,2.8548,,,12400.0007,7785.5236,6091.8955,129580.0073,81358.7216
833266.BJ,20250623,10.09,10.22,9.87,10.21,10.01,0.2,1.998,15180.07,15286.241,10.21,1.9498,2.4918,0.84,,,1.3938,2.4525,2.7892,,,12400.0007,7785.5236,6091.8955,126604.0071,79490.196
833266.BJ,20250620,10.0,10.13,9.9,10.01,9.99,0.02,0.2002,9997.79,10016.038,10.01,1.2842,1.6412,0.45,,,1.3665,2.4044,2.7346,,,12400.0007,7785.5236,6091.8955,124124.007,77933.0912
833266.BJ,20250619,10.21,10.34,9.95,9.99,10.29,-0.3,-2.9155,19748.86,19914.337,9.99,2.5366,3.2418,0.8,,,1.3638,2.3996,2.7291,,,12400.0007,7785.5236,6091.8955,123876.007,77777.3808
833266.BJ,20250618,10.44,10.44,10.17,10.29,10.4,-0.11,-1.0577,13452.17,13817.984,10.29,1.7278,2.2082,0.48,,,1.4048,2.4717,2.811,,,12400.0007,7785.5236,6091.8955,127596.0072,80113.0378
833266.BJ,20250617,10.53,10.85,10.36,10.4,10.45,-0.05,-0.4785,22472.16,23676.041,10.4,2.8864,3.6889,0.68,,,1.4198,2.4981,2.8411,,,12400.0007,7785.5236,6091.8955,128960.0073,80969.4454
833266.BJ,20250616,10.57,10.57,10.3,10.45,10.47,-0.02,-0.191,24225.27,25237.184,10.45,3.1116,3.9766,0.65,,,1.4266,2.5101,2.8548,,,12400.0007,7785.5236,6091.8955,129580.0073,81358.7216
833266.BJ,20250613,10.88,10.97,10.47,10.47,10.95,-0.48,-4.3836,30872.6,32856.101,10.47,3.9654,5.0678,0.77,,,1.4293,2.5149,2.8602,,,12400.0007,7785.5236,6091.8955,129828.0073,81514.4321
833266.BJ,20250612,11.1,11.18,10.82,10.95,11.11,-0.16,-1.4401,32941.59,36030.675,10.95,4.2311,5.4074,0.77,,,1.4949,2.6302,2.9913,,,12400.0007,7785.5236,6091.8955,135780.0077,85251.4834
833266.BJ,20250611,11.15,11.25,10.98,11.11,11.0,0.11,1.0,29505.43,32687.641,11.11,3.7898,4.8434,0.68,,,1.5167,2.6686,3.0351,,,12400.0007,7785.5236,6091.8955,137764.0078,86497.1672
833266.BJ,20250610,11.2,11.44,10.86,11.0,11.21,-0.21,-1.8733,48759.5,54450.952,11.0,6.2628,8.004,1.09,,,1.5017,2.6422,3.005,,,12400.0007,7785.5236,6091.8955,136400.0077,85640.7596
833266.BJ,20250609,11.17,11.49,11.08,11.21,11.23,-0.02,-0.1781,43244.07,48914.579,11.21,5.5544,7.0986,0.95,,,1.5304,2.6927,3.0624,,,12400.0007,7785.5236,6091.8955,139004.0078,87275.7196
833266.BJ,20250606,10.84,11.27,10.81,11.23,11.08,0.15,1.3538,45925.04,50539.183,11.23,5.8988,7.5387,1.02,,,1.5331,2.6975,3.0678,,,12400.0007,7785.5236,6091.8955,139252.0079,87431.43
833266.BJ,20250605,11.05,11.51,10.8,11.08,11.03,0.05,0.4533,46901.13,52193.855,11.08,6.0241,7.6989,1.08,,,1.5126,2.6614,3.0269,,,12400.0007,7785.5236,6091.8955,137392.0078,86263.6015
