股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
836263.BJ,20250709,14.62,14.93,14.53,14.56,14.57,-0.01,-0.0686,32977.14,48617.877,14.56,3.2143,5.9892,1.52,38.0337,29.641,3.5824,6.1193,6.2133,,,14124.2896,10259.3737,5506.0753,205649.6566,149376.4811
836263.BJ,20250708,14.35,14.62,14.27,14.57,14.34,0.23,1.6039,18717.25,27153.451,14.57,1.8244,3.3994,0.81,38.0598,29.6614,3.5848,6.1235,6.2176,,,14124.2896,10259.3737,5506.0753,205790.8995,149479.0748
836263.BJ,20250707,14.27,14.38,14.15,14.34,14.39,-0.05,-0.3475,16497.88,23538.22,14.34,1.6081,2.9963,0.56,37.459,29.1931,3.5282,6.0268,6.1194,,,14124.2896,10259.3737,5506.0753,202542.3129,147119.4189
836263.BJ,20250704,14.72,14.88,14.33,14.39,14.6,-0.21,-1.4384,28777.24,42171.116,14.39,2.805,5.2265,1.0,37.5896,29.2949,3.5405,6.0478,6.1408,,,14124.2896,10259.3737,5506.0753,203248.5273,147632.3875
836263.BJ,20250703,14.75,14.75,14.4,14.6,14.57,0.03,0.2059,16938.32,24653.479,14.6,1.651,3.0763,0.52,38.1382,29.7224,3.5922,6.1361,6.2304,,,14124.2896,10259.3737,5506.0753,206214.6282,149786.856
836263.BJ,20250702,14.88,14.88,14.5,14.57,14.76,-0.19,-1.2873,27709.89,40533.66,14.57,2.7009,5.0326,0.82,38.0598,29.6614,3.5848,6.1235,6.2176,,,14124.2896,10259.3737,5506.0753,205790.8995,149479.0748
836263.BJ,20250701,15.04,15.06,14.71,14.76,15.0,-0.24,-1.6,26146.84,38779.92,14.76,2.5486,4.7487,0.72,38.5561,30.0482,3.6316,6.2033,6.2987,,,14124.2896,10259.3737,5506.0753,208474.5145,151428.3558
836263.BJ,20250630,14.79,15.04,14.51,15.0,14.64,0.36,2.459,48505.71,72030.024,15.0,4.7279,8.8095,1.54,39.1831,30.5367,3.6906,6.3042,6.4011,,,14124.2896,10259.3737,5506.0753,211864.344,153890.6055
836263.BJ,20250627,14.78,14.79,14.56,14.64,14.63,0.01,0.0684,23929.75,35099.836,14.64,2.3325,4.3461,0.76,38.2427,29.8039,3.602,6.1529,6.2474,,,14124.2896,10259.3737,5506.0753,206779.5997,150197.231
836263.BJ,20250626,14.8,14.96,14.5,14.63,14.62,0.01,0.0684,36451.59,53535.512,14.63,3.553,6.6202,1.22,38.2165,29.7835,3.5996,6.1487,6.2432,,,14124.2896,10259.3737,5506.0753,206638.3568,150094.6372
836263.BJ,20250625,14.68,14.68,14.3,14.62,14.57,0.05,0.3432,34569.68,50049.84,14.62,3.3696,6.2785,1.24,38.1904,29.7631,3.5971,6.1445,6.2389,,,14124.2896,10259.3737,5506.0753,206497.114,149992.0435
836263.BJ,20250624,14.26,14.78,14.2,14.57,14.22,0.35,2.4613,37318.69,54229.366,14.57,3.6375,6.7777,1.41,38.0598,29.6614,3.5848,6.1235,6.2176,,,14124.2896,10259.3737,5506.0753,205790.8995,149479.0748
836263.BJ,20250623,13.7,14.23,13.55,14.22,13.72,0.5,3.6443,24917.02,34814.508,14.22,2.4287,4.5254,0.92,37.1455,28.9488,3.4987,5.9764,6.0682,,,14124.2896,10259.3737,5506.0753,200847.3981,145888.294
836263.BJ,20250620,13.66,13.88,13.44,13.72,13.72,0.0,0.0,24407.46,33358.873,13.72,2.379,4.4328,0.72,35.8394,27.9309,3.3757,5.7662,5.8549,,,14124.2896,10259.3737,5506.0753,193785.2533,140758.6072
836263.BJ,20250619,14.02,14.34,13.72,13.72,14.04,-0.32,-2.2792,28014.49,39325.634,13.72,2.7306,5.0879,0.72,35.8394,27.9309,3.3757,5.7662,5.8549,,,14124.2896,10259.3737,5506.0753,193785.2533,140758.6072
