股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
300733.SZ,20250709,18.22,18.51,18.1,18.14,18.4,-0.26,-1.413,69786.2,127516.299,18.14,3.0945,4.3797,1.23,109.5538,90.1635,3.3942,3.1625,3.1604,0.0,0.2733,30567.628,22551.7783,15934.009,554496.7719,409089.2584
300733.SZ,20250708,17.6,18.68,17.6,18.4,17.66,0.74,4.1903,101411.0,185259.072,18.4,4.4968,6.3644,2.07,111.1241,91.4558,3.4429,3.2078,3.2057,0.0,0.2694,30567.628,22551.7783,15934.009,562444.3552,414952.7207
300733.SZ,20250707,17.31,17.69,17.1,17.66,17.24,0.42,2.4362,52166.0,91317.213,17.66,2.3132,3.2739,0.87,106.6549,87.7777,3.3044,3.0788,3.0768,0.0,0.2807,30567.628,22551.7783,15934.009,539824.3105,398264.4048
300733.SZ,20250704,17.25,17.59,17.0,17.24,17.23,0.01,0.058,49125.06,84799.386,17.24,2.1783,3.083,0.84,104.1184,85.6901,3.2258,3.0056,3.0036,0.0,0.2876,30567.628,22551.7783,15934.009,526985.9067,388792.6579
300733.SZ,20250703,17.39,17.64,17.19,17.28,17.39,-0.11,-0.6325,38432.86,66859.587,17.28,1.7042,2.412,0.61,104.36,85.8889,3.2036,3.0125,3.0106,0.0,,30567.628,22551.7783,15934.009,528208.6118,389694.729
300733.SZ,20250702,17.6,17.67,17.33,17.39,17.71,-0.32,-1.8069,43237.8,75542.149,17.39,1.9173,2.7136,0.62,105.0243,86.4356,3.224,3.0317,3.0298,0.0,,30567.628,22551.7783,15934.009,531571.0509,392175.4246
300733.SZ,20250701,17.64,17.84,17.36,17.71,17.73,-0.02,-0.1128,61910.0,108726.372,17.71,2.7452,3.8854,0.84,106.9569,88.0262,3.2833,3.0875,3.0855,0.0,,30567.628,22551.7783,15934.009,541352.6919,399391.9937
300733.SZ,20250630,16.9,18.14,16.82,17.73,16.97,0.76,4.4785,107501.0,188773.916,17.73,4.7669,6.7466,1.76,107.0777,88.1256,3.287,3.091,3.089,0.0,,30567.628,22551.7783,15934.009,541964.0444,399843.0293
300733.SZ,20250627,17.18,17.25,16.86,16.97,17.13,-0.16,-0.934,40184.0,68406.811,16.97,1.7819,2.5219,0.66,102.4878,84.3481,3.1461,2.9585,2.9566,0.0,,30567.628,22551.7783,15934.009,518732.6472,382703.6778
300733.SZ,20250626,17.1,17.42,17.04,17.13,17.14,-0.01,-0.0583,64089.6,110454.822,17.13,2.8419,4.0222,1.18,103.4541,85.1433,3.1758,2.9864,2.9845,0.0,,30567.628,22551.7783,15934.009,523623.4676,386311.9623
