,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603257.SH,20250620,47.25,47.56,46.82,46.93,47.18,-0.25,-0.5299,20215.95,95350.722,46.93,8.2852,8.2852,0.47,37.0457,35.7875,2.379,2.2748,2.3058,,1.0654,12000.0,2440.0163,2440.0163,563160.0,114509.965
1,603257.SH,20250619,50.2,50.2,47.16,47.18,50.14,-2.96,-5.9035,42979.7,207657.45,47.18,17.6145,17.6145,0.91,37.243,35.9782,2.3917,2.287,2.3181,,1.0598,12000.0,2440.0163,2440.0163,566160.0,115119.969
2,603257.SH,20250618,51.3,51.3,50.11,50.64,51.41,-0.77,-1.4978,23471.16,118609.422,50.64,9.6193,9.6193,0.43,39.9743,38.6167,2.5036,2.4547,2.4881,,,12000.0,2440.0163,2440.0163,607680.0,123562.4254
3,603257.SH,20250617,51.65,51.94,50.9,51.41,51.92,-0.51,-0.9823,31151.66,159654.442,51.41,12.767,12.767,0.59,40.5821,39.2039,2.5417,2.492,2.526,,,12000.0,2440.0163,2440.0163,616920.0,125441.238
4,603257.SH,20250616,52.0,53.1,51.67,51.92,52.54,-0.62,-1.1801,45118.07,235778.316,51.92,18.4909,18.4909,0.93,40.9847,39.5928,2.5669,2.5167,2.551,,,12000.0,2440.0163,2440.0163,623040.0,126685.6463
5,603257.SH,20250613,51.8,54.93,51.56,52.54,52.06,0.48,0.922,74509.52,396968.412,52.54,30.5365,30.5365,1.83,41.4741,40.0656,2.5976,2.5468,2.5815,,,12000.0,2440.0163,2440.0163,630480.0,128198.4564
6,603257.SH,20250612,50.67,52.99,50.4,52.06,51.2,0.86,1.6797,62137.27,322323.672,52.06,25.4659,25.4659,1.9,41.0952,39.6995,2.5739,2.5235,2.5579,,,12000.0,2440.0163,2440.0163,624720.0,127027.2486
7,603257.SH,20250611,49.0,51.99,48.74,51.2,48.99,2.21,4.5111,56973.48,288609.062,51.2,23.3496,23.3496,2.24,40.4163,39.0437,2.5313,2.4818,2.5156,,,12000.0,2440.0163,2440.0163,614400.0,124928.8346
8,603257.SH,20250610,50.13,50.33,48.73,48.99,49.85,-0.86,-1.7252,26759.83,131840.434,48.99,10.9671,10.9671,0.98,38.6718,37.3584,2.4221,2.3747,2.407,,,12000.0,2440.0163,2440.0163,587880.0,119536.3985
9,603257.SH,20250609,49.28,50.09,48.95,49.85,49.55,0.3,0.6054,23287.4,115550.219,49.85,9.544,9.544,0.87,39.3507,38.0142,2.4646,2.4164,2.4493,,,12000.0,2440.0163,2440.0163,598200.0,121634.8126
10,603257.SH,20250606,49.15,50.92,49.09,49.55,49.05,0.5,1.0194,34024.93,170756.55,49.55,13.9446,13.9446,1.46,39.1138,37.7855,2.4498,2.4018,2.4346,,,12000.0,2440.0163,2440.0163,594600.0,120902.8077
11,603257.SH,20250605,50.14,50.25,48.9,49.05,50.15,-1.1,-2.1934,22284.88,110151.298,49.05,9.1331,9.1331,1.02,38.7192,37.4042,2.425,2.3776,2.41,,,12000.0,2440.0163,2440.0163,588600.0,119682.7995
12,603257.SH,20250604,50.12,50.5,49.66,50.15,50.12,0.03,0.0599,20884.96,104523.127,50.15,8.5594,8.5594,0.94,39.5875,38.243,2.4794,2.4309,2.464,,,12000.0,2440.0163,2440.0163,601800.0,122366.8174
13,603257.SH,20250603,48.4,51.1,48.18,50.12,48.1,2.02,4.1996,35749.49,179219.354,50.12,14.6513,14.6513,1.93,39.5638,38.2201,2.4779,2.4295,2.4626,,,12000.0,2440.0163,2440.0163,601440.0,122293.617
14,603257.SH,20250530,49.59,49.59,48.07,48.1,49.62,-1.52,-3.0633,20939.46,102075.089,48.1,8.5817,8.5817,1.01,37.9692,36.6797,2.3781,2.3316,2.3633,,,12000.0,2440.0163,2440.0163,577200.0,117364.784
15,603257.SH,20250529,49.11,49.74,49.02,49.62,49.17,0.45,0.9152,16731.77,82939.024,49.62,6.8572,6.8572,0.7,39.1691,37.8388,2.4532,2.4052,2.438,,,12000.0,2440.0163,2440.0163,595440.0,121073.6088
16,603257.SH,20250528,49.9,49.92,49.02,49.17,49.92,-0.75,-1.5024,14891.81,73588.299,49.17,6.1032,6.1032,0.53,38.8139,37.4957,2.431,2.3834,2.4159,,,12000.0,2440.0163,2440.0163,590040.0,119975.6015
17,603257.SH,20250527,49.5,50.2,48.93,49.92,49.68,0.24,0.4831,22330.67,110601.182,49.92,9.1519,9.1519,0.7,39.4059,38.0676,2.468,2.4198,2.4527,,,12000.0,2440.0163,2440.0163,599040.0,121805.6137
18,603257.SH,20250526,49.2,49.75,49.0,49.68,49.28,0.4,0.8117,17919.67,88544.033,49.68,7.3441,7.3441,0.46,39.2165,37.8846,2.4562,2.4081,2.441,,,12000.0,2440.0163,2440.0163,596160.0,121220.0098
19,603257.SH,20250523,50.5,50.73,49.2,49.28,50.5,-1.22,-2.4158,31330.86,156089.741,49.28,12.8404,12.8404,0.82,38.9007,37.5796,2.4364,2.3888,2.4213,,,12000.0,2440.0163,2440.0163,591360.0,120244.0033
20,603257.SH,20250522,51.6,51.88,50.5,50.5,52.12,-1.62,-3.1082,33449.72,170525.55,50.5,13.7088,13.7088,0.84,39.8638,38.5099,2.4967,2.4479,2.4812,,,12000.0,2440.0163,2440.0163,606000.0,123220.8232
21,603257.SH,20250521,51.9,52.58,51.51,52.12,52.11,0.01,0.0192,35879.17,186738.158,52.12,14.7045,14.7045,0.8,41.1426,39.7453,2.5768,2.5264,2.5608,,,12000.0,2440.0163,2440.0163,625440.0,127173.6496
22,603257.SH,20250520,52.61,52.9,51.68,52.11,52.6,-0.49,-0.9316,40347.8,210295.341,52.11,16.5359,16.5359,0.85,41.1347,39.7377,2.5763,2.5259,2.5603,,,12000.0,2440.0163,2440.0163,625320.0,127149.2494
23,603257.SH,20250519,50.98,53.02,50.78,52.6,51.17,1.43,2.7946,53982.12,282330.175,52.6,22.1237,22.1237,0.97,41.5215,40.1113,2.6005,2.5497,2.5844,,,12000.0,2440.0163,2440.0163,631200.0,128344.8574
24,603257.SH,20250516,50.73,51.45,50.69,51.17,51.0,0.17,0.3333,28430.76,145316.592,51.17,11.6519,11.6519,0.38,40.3926,39.0208,2.5298,2.4804,2.5142,,,12000.0,2440.0163,2440.0163,614040.0,124855.6341
