股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
300990.SZ,20250709,50.55,50.67,49.62,49.98,50.71,-0.73,-1.4396,20945.73,104599.74,49.98,2.6947,4.8459,0.76,55.2969,40.3626,4.5022,3.9277,3.4498,0.9929,0.9983,16974.934,7772.947,4322.347,848407.2013,388491.8911
300990.SZ,20250708,49.3,51.0,49.13,50.71,49.42,1.29,2.6103,29060.59,146175.704,50.71,3.7387,6.7233,0.9,56.1045,40.9521,4.568,3.985,3.5002,0.9786,0.984,16974.934,7772.947,4322.347,860798.9031,394166.1424
300990.SZ,20250707,49.36,49.94,48.75,49.42,49.46,-0.04,-0.0809,19214.36,94862.552,49.42,2.472,4.4454,0.51,54.6773,39.9103,4.4518,3.8837,3.4112,1.0042,1.0096,16974.934,7772.947,4322.347,838901.2383,384139.0407
300990.SZ,20250704,49.72,50.99,49.35,49.46,50.0,-0.54,-1.08,30669.42,153390.229,49.46,3.9457,7.0955,0.72,54.7215,39.9426,4.4554,3.8868,3.414,1.0034,1.0088,16974.934,7772.947,4322.347,839580.2356,384449.9586
300990.SZ,20250703,49.38,50.07,49.0,50.0,49.41,0.59,1.1941,23847.94,118390.018,50.0,3.0681,5.5174,0.55,55.319,40.3787,4.504,3.9292,3.4512,0.9925,0.9979,16974.934,7772.947,4322.347,848746.7,388647.35
300990.SZ,20250702,49.65,50.09,48.6,49.41,50.55,-1.14,-2.2552,34947.75,171466.879,49.41,4.4961,8.0854,0.77,54.6662,39.9022,4.4509,3.8829,3.4105,1.0044,1.0099,16974.934,7772.947,4322.347,838731.4889,384061.3113
300990.SZ,20250701,50.45,51.43,49.94,50.55,49.9,0.65,1.3026,52836.81,267483.236,50.55,6.7975,12.2241,1.33,55.9275,40.8229,4.5535,3.9725,3.4892,0.9817,0.9871,16974.934,7772.947,4322.347,858082.9137,392922.4709
300990.SZ,20250630,50.1,50.59,49.0,49.9,49.05,0.85,1.7329,45079.14,224374.915,49.9,5.7995,10.4293,1.33,55.2084,40.298,4.495,3.9214,3.4443,0.9945,0.9999,16974.934,7772.947,4322.347,847049.2066,387870.0553
300990.SZ,20250627,47.5,50.28,46.81,49.05,47.25,1.8,3.8095,55802.11,272798.466,49.05,7.179,12.9101,1.96,54.2679,39.6115,4.4184,3.8546,3.3857,1.0117,1.0173,16974.934,7772.947,4322.347,832620.5127,381263.0504
300990.SZ,20250626,47.88,48.1,47.0,47.25,48.06,-0.81,-1.6854,29567.39,139996.305,47.25,3.8039,6.8406,1.06,52.2764,38.1579,4.2563,3.7131,3.2614,1.0503,1.056,16974.934,7772.947,4322.347,802065.6315,367271.7458
300990.SZ,20250625,47.0,49.58,46.8,48.06,46.02,2.04,4.4329,44370.24,213148.167,48.06,5.7083,10.2653,1.98,53.1726,38.812,4.3292,3.7768,3.3173,1.0326,1.0382,16974.934,7772.947,4322.347,815815.328,373567.8328
300990.SZ,20250624,44.52,46.09,44.41,46.02,44.52,1.5,3.3693,23147.33,105571.587,46.02,2.9779,5.3553,1.09,50.9156,37.1646,4.1455,3.6165,3.1765,1.0784,1.0842,16974.934,7772.947,4322.347,781186.4627,357711.0209
300990.SZ,20250623,43.79,45.28,43.77,44.52,44.1,0.42,0.9524,16399.7,73278.601,44.52,2.1098,3.7942,0.76,49.256,35.9532,4.0104,3.4986,3.073,1.1147,1.1208,16974.934,7772.947,4322.347,755724.0617,346051.6004
300990.SZ,20250620,45.62,46.25,43.9,44.1,45.6,-1.5,-3.2895,28947.47,129507.122,44.1,3.7241,6.6972,1.54,48.7913,35.614,3.9725,3.4656,3.044,1.1253,1.1314,16974.934,7772.947,4322.347,748594.5894,342786.9627
300990.SZ,20250619,44.81,46.15,44.53,45.6,44.8,0.8,1.7857,26397.87,120216.243,45.6,3.3961,6.1073,1.67,50.4509,36.8254,4.1076,3.5835,3.1475,1.0883,1.0942,16974.934,7772.947,4322.347,774056.9904,354446.3832
300990.SZ,20250618,44.0,45.2,43.75,44.8,44.13,0.67,1.5182,17137.74,76174.117,44.8,2.2048,3.9649,1.09,49.5658,36.1793,4.0356,3.5206,3.0923,1.1077,1.1138,16974.934,7772.947,4322.347,760477.0432,348228.0256
