股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
832419.BJ,20250709,22.96,23.17,22.41,22.52,22.8,-0.28,-1.2281,19126.02,43571.972,22.52,2.0434,3.8619,0.78,29.6885,28.7918,4.1668,2.9917,2.8894,,,10330.64,9360.0549,4952.4776,232646.0128,210788.4363
832419.BJ,20250708,22.88,22.92,22.57,22.8,22.75,0.05,0.2198,17881.54,40651.852,22.8,1.9104,3.6106,0.56,30.0576,29.1498,4.2186,3.0289,2.9253,,,10330.64,9360.0549,4952.4776,235538.592,213409.2517
832419.BJ,20250707,23.0,23.35,22.6,22.75,23.18,-0.43,-1.855,18771.09,42930.964,22.75,2.0054,3.7902,0.56,29.9917,29.0859,4.2093,3.0223,2.9189,,,10330.64,9360.0549,4952.4776,235022.06,212941.249
832419.BJ,20250704,23.98,24.15,23.1,23.18,24.04,-0.86,-3.5774,30178.55,70776.375,23.18,3.2242,6.0936,0.92,30.5585,29.6356,4.2889,3.0794,2.9741,,,10330.64,9360.0549,4952.4776,239464.2352,216966.0726
832419.BJ,20250703,24.25,24.42,23.89,24.04,24.24,-0.2,-0.8251,18899.54,45479.29,24.04,2.0192,3.8162,0.53,31.6923,30.7352,4.448,3.1936,3.0844,,,10330.64,9360.0549,4952.4776,248348.5856,225015.7198
832419.BJ,20250702,24.6,24.98,24.01,24.24,24.94,-0.7,-2.8067,36691.49,89816.018,24.24,3.92,7.4087,1.06,31.956,30.9909,4.485,3.2202,3.1101,,,10330.64,9360.0549,4952.4776,250414.7136,226887.7308
832419.BJ,20250701,24.03,25.08,23.82,24.94,24.01,0.93,3.8734,53856.17,132422.328,24.94,5.7538,10.8746,1.78,32.8788,31.8858,4.6145,3.3132,3.1999,,,10330.64,9360.0549,4952.4776,257646.1616,233439.7692
832419.BJ,20250630,23.62,24.1,23.4,24.01,23.56,0.45,1.91,26592.94,63496.313,24.01,2.8411,5.3696,0.91,31.6527,30.6968,4.4424,3.1896,3.0805,,,10330.64,9360.0549,4952.4776,248038.6664,224734.9181
832419.BJ,20250627,23.39,23.92,23.05,23.56,23.3,0.26,1.1159,27149.79,63934.528,23.56,2.9006,5.4821,0.93,31.0595,30.1215,4.3592,3.1299,3.0228,,,10330.64,9360.0549,4952.4776,243389.8784,220522.8934
832419.BJ,20250626,23.52,23.88,23.3,23.3,23.74,-0.44,-1.8534,32640.5,76830.071,23.3,3.4872,6.5907,1.12,30.7167,29.7891,4.3111,3.0953,2.9895,,,10330.64,9360.0549,4952.4776,240703.912,218089.2792
832419.BJ,20250625,23.83,24.4,23.55,23.74,23.76,-0.02,-0.0842,32459.45,77587.957,23.74,3.4679,6.5542,1.05,31.2968,30.3516,4.3925,3.1538,3.0459,,,10330.64,9360.0549,4952.4776,245249.3936,222207.7033
832419.BJ,20250624,23.18,24.1,23.18,23.76,23.08,0.68,2.9463,32751.5,77882.804,23.76,3.4991,6.6132,0.86,31.3232,30.3772,4.3962,3.1564,3.0485,,,10330.64,9360.0549,4952.4776,245456.0064,222394.9044
832419.BJ,20250623,22.42,23.08,22.27,23.08,22.58,0.5,2.2143,21824.34,49623.585,23.08,2.3316,4.4068,0.51,30.4267,29.5078,4.2704,3.0661,2.9612,,,10330.64,9360.0549,4952.4776,238431.1712,216030.0671
832419.BJ,20250620,22.46,23.08,22.38,22.58,22.6,-0.02,-0.0885,26604.63,60485.847,22.58,2.8424,5.372,0.53,29.7676,28.8685,4.1779,2.9997,2.8971,,,10330.64,9360.0549,4952.4776,233265.8512,211350.0396
832419.BJ,20250619,23.75,23.87,22.51,22.6,23.82,-1.22,-5.1217,31881.7,73850.189,22.6,3.4061,6.4375,0.53,29.7939,28.8941,4.1816,3.0023,2.8996,,,10330.64,9360.0549,4952.4776,233472.464,211537.2407
832419.BJ,20250618,23.53,23.87,22.9,23.82,23.71,0.11,0.4639,41129.81,95850.276,23.82,4.3942,8.3049,0.66,31.4023,30.4539,4.4073,3.1644,3.0562,,,10330.64,9360.0549,4952.4776,246075.8448,222956.5077
832419.BJ,20250617,24.98,25.57,23.5,23.71,24.98,-1.27,-5.0841,68235.07,165646.617,23.71,7.29,13.778,1.08,31.2573,30.3132,4.3869,3.1498,3.0421,,,10330.64,9360.0549,4952.4776,244939.4744,221926.9017
832419.BJ,20250616,25.0,25.19,24.5,24.98,25.36,-0.38,-1.4984,44193.62,109440.699,24.98,4.7215,8.9235,0.71,32.9315,31.9369,4.6219,3.3185,3.205,,,10330.64,9360.0549,4952.4776,258059.3872,233814.1714
832419.BJ,20250613,26.48,27.17,25.07,25.36,27.08,-1.72,-6.3516,66922.56,175022.826,25.36,7.1498,13.5129,1.14,33.4325,32.4228,4.6922,3.369,3.2538,,,10330.64,9360.0549,4952.4776,261985.0304,237370.9923
832419.BJ,20250612,25.6,27.39,25.57,27.08,25.88,1.2,4.6368,80078.57,212820.567,27.08,8.5554,16.1694,1.38,35.7,34.6218,5.0105,3.5975,3.4744,,,10330.64,9360.0549,4952.4776,279753.7312,253470.2867
832419.BJ,20250611,26.49,26.75,25.56,25.88,26.42,-0.54,-2.0439,51102.89,133102.132,25.88,5.4597,10.3187,0.73,34.118,33.0876,4.7884,3.4381,3.3205,,,10330.64,9360.0549,4952.4776,267356.9632,242238.2208
832419.BJ,20250610,25.52,26.96,25.43,26.42,25.7,0.72,2.8016,73453.37,193032.516,26.42,7.8475,14.8316,1.08,34.8299,33.778,4.8884,3.5098,3.3898,,,10330.64,9360.0549,4952.4776,272935.5088,247292.6505
832419.BJ,20250609,25.46,25.91,25.29,25.7,25.46,0.24,0.9427,40270.36,103097.386,25.7,4.3024,8.1314,0.59,33.8807,32.8575,4.7551,3.4142,3.2974,,,10330.64,9360.0549,4952.4776,265497.448,240553.4109
832419.BJ,20250606,25.96,26.15,25.01,25.46,26.11,-0.65,-2.4895,47704.05,121287.688,25.46,5.0966,9.6324,0.69,33.5643,32.5506,4.7107,3.3823,3.2666,,,10330.64,9360.0549,4952.4776,263018.0944,238306.9978
832419.BJ,20250605,27.0,27.66,26.0,26.11,27.52,-1.41,-5.1235,77666.36,206251.055,26.11,8.2976,15.6823,1.13,34.4212,33.3816,4.831,3.4686,3.35,,,10330.64,9360.0549,4952.4776,269733.0104,244391.0334
832419.BJ,20250604,25.39,27.66,25.1,27.52,25.4,2.12,8.3465,109707.59,292462.626,27.52,11.7208,22.1521,1.65,36.28,35.1843,5.0919,3.6559,3.5309,,,10330.64,9360.0549,4952.4776,284299.2128,257588.7108
832419.BJ,20250603,23.81,25.79,23.74,25.4,24.22,1.18,4.872,64006.87,160399.807,25.4,6.8383,12.9242,0.95,33.4852,32.4739,4.6996,3.3743,3.2589,,,10330.64,9360.0549,4952.4776,262398.256,237745.3945
832419.BJ,20250530,24.68,25.05,24.11,24.22,24.76,-0.54,-2.1809,41974.35,103417.13,24.22,4.4844,8.4754,0.56,31.9296,30.9653,4.4813,3.2175,3.1075,,,10330.64,9360.0549,4952.4776,250208.1008,226700.5297
832419.BJ,20250529,24.33,25.08,24.18,24.76,24.61,0.15,0.6095,50389.53,123941.938,24.76,5.3835,10.1746,0.56,32.6415,31.6557,4.5812,3.2893,3.1768,,,10330.64,9360.0549,4952.4776,255786.6464,231754.9593
832419.BJ,20250528,25.71,25.92,24.71,24.71,26.31,-1.6,-6.0813,76690.63,193126.385,24.71,8.1934,15.4853,0.68,32.5756,31.5917,4.4889,3.2826,3.1704,,,10330.64,9360.0549,4952.4776,255270.1144,231286.9566
832419.BJ,20250527,25.32,27.49,25.3,26.31,25.7,0.61,2.3735,100077.75,264325.111,26.31,10.692,20.2076,0.71,34.6849,33.6373,4.7796,3.4952,3.3756,,,10330.64,9360.0549,4952.4776,271799.1384,246263.0444
832419.BJ,20250526,24.91,25.79,24.82,25.7,25.48,0.22,0.8634,66170.37,167521.791,25.7,7.0694,13.3611,0.42,33.8807,32.8575,4.6688,3.4142,3.2974,,,10330.64,9360.0549,4952.4776,265497.448,240553.4109
832419.BJ,20250523,26.08,26.77,25.07,25.48,26.0,-0.52,-2.0,78291.14,202928.22,25.48,8.3644,15.8085,0.48,33.5907,32.5762,4.6288,3.3849,3.2692,,,10330.64,9360.0549,4952.4776,263224.7072,238494.1989
832419.BJ,20250522,27.0,27.69,25.3,26.0,27.75,-1.75,-6.3063,126491.73,333567.05,26.0,13.514,25.5411,0.8,34.2762,33.241,4.7233,3.454,3.3359,,,10330.64,9360.0549,4952.4776,268596.64,243361.4274
832419.BJ,20250521,29.79,31.1,27.75,27.75,31.78,-4.03,-12.6809,189738.4,557281.389,27.75,20.2711,39.4465,1.43,36.5832,35.4784,5.0412,3.6865,3.5604,,,10330.64,9360.0549,4810.0139,286675.26,259741.5235
832419.BJ,20250520,26.3,34.98,26.11,31.78,26.91,4.87,18.0974,243420.68,770122.776,31.78,26.0063,50.6071,2.49,41.8961,40.6307,5.7733,4.2219,4.0775,,,10330.64,9360.0549,4810.0139,328307.7392,297462.5447
832419.BJ,20250519,24.71,28.57,24.22,26.91,25.32,1.59,6.2796,141227.29,370590.323,26.91,15.0883,29.3611,1.76,35.4759,34.4044,4.8886,3.5749,3.4526,,,10330.64,9360.0549,4810.0139,277997.5224,251879.0774
832419.BJ,20250516,23.23,26.1,22.68,25.32,23.7,1.62,6.8354,113644.23,280155.371,25.32,12.1414,23.6266,1.69,33.3797,32.3716,4.5997,3.3637,3.2486,,,10330.64,9360.0549,4810.0139,261571.8048,236996.5901
832419.BJ,20250515,22.12,25.38,22.1,23.7,22.4,1.3,5.8036,99054.53,235331.854,23.7,10.5827,20.5934,1.82,31.2441,30.3005,4.3054,3.1485,3.0408,,,10330.64,9360.0549,4810.0139,244836.168,221833.3011
832419.BJ,20250514,22.58,23.27,21.99,22.4,22.68,-0.28,-1.2346,66890.2,150310.243,22.4,7.1463,13.9064,1.26,29.5303,28.6384,4.0693,2.9758,2.874,,,10330.64,9360.0549,4810.0139,231406.336,209665.2298
832419.BJ,20250513,21.59,22.9,21.26,22.68,21.59,1.09,5.0486,67496.81,150688.654,22.68,7.2112,14.0326,1.38,29.8994,28.9964,4.1201,3.013,2.9099,,,10330.64,9360.0549,4810.0139,234298.9152,212286.0451
832419.BJ,20250512,21.03,21.64,20.22,21.59,20.96,0.63,3.0057,53858.92,113347.54,21.59,5.7541,11.1972,1.04,28.4624,27.6028,3.9221,2.8682,2.7701,,,10330.64,9360.0549,4810.0139,223038.5176,202083.5853
832419.BJ,20250509,20.94,21.9,20.77,20.96,20.89,0.07,0.3351,49665.09,106079.279,20.96,5.3061,10.3254,0.86,27.6319,26.7974,3.8077,2.7845,2.6892,,,10330.64,9360.0549,4810.0139,216530.2144,196186.7507
832419.BJ,20250508,21.14,21.38,20.7,20.89,21.2,-0.31,-1.4623,34535.98,72288.732,20.89,3.6897,7.18,0.52,27.5396,26.7079,3.795,2.7752,2.6802,,,10330.64,9360.0549,4810.0139,215807.0696,195531.5469
832419.BJ,20250507,20.94,21.92,20.71,21.2,20.93,0.27,1.29,60311.71,128274.669,21.2,6.4435,12.5388,0.85,27.9483,27.1042,3.8513,2.8163,2.72,,,10330.64,9360.0549,4810.0139,219009.568,198433.1639
832419.BJ,20250506,20.15,20.97,20.14,20.93,20.31,0.62,3.0527,46465.05,95500.193,20.93,4.9642,9.6601,0.51,27.5923,26.759,3.8022,2.7805,2.6854,,,10330.64,9360.0549,4810.0139,216220.2952,195905.9491
832419.BJ,20250430,20.3,21.29,20.13,20.31,20.83,-0.52,-2.4964,67668.55,139190.823,20.31,7.2295,14.0683,0.76,26.775,25.9663,3.6896,2.6981,2.6058,,,10330.64,9360.0549,4810.0139,209815.2984,190102.715
832419.BJ,20250429,20.6,21.96,19.6,20.83,20.43,0.4,1.9579,79619.95,165056.3,20.83,8.5064,16.553,0.9,27.4605,26.6312,3.7841,2.7672,2.6725,,,10330.64,9360.0549,4810.0139,215187.2312,194969.9436
832419.BJ,20250428,21.98,22.0,20.33,20.43,22.55,-2.12,-9.4013,78184.38,164394.102,20.43,8.353,16.2545,0.81,26.9332,26.1198,3.7114,2.7141,2.6212,,,10330.64,9360.0549,4810.0139,211054.9752,191225.9216
832419.BJ,20250425,22.62,23.45,22.03,22.55,23.51,-0.96,-4.0834,84433.36,190969.194,22.55,9.0206,15.4886,0.81,34.0585,28.6606,4.3836,3.3456,2.9843,,,10330.64,9360.0549,5451.3389,232955.932,211069.238
832419.BJ,20250424,20.43,25.44,20.33,23.51,20.49,3.02,14.7389,147840.17,342630.228,23.51,15.7948,27.12,1.56,35.5084,29.8807,4.5702,3.488,3.1114,,,10330.64,9360.0549,5451.3389,242873.3464,220054.8907
832419.BJ,20250423,21.05,21.29,20.3,20.49,21.24,-0.75,-3.5311,57129.76,118234.711,20.49,6.1036,10.48,0.61,30.9471,26.0424,3.9831,3.0399,2.7117,,,10330.64,9360.0549,5451.3389,211674.8136,191787.5249
832419.BJ,20250422,21.57,22.23,21.2,21.24,22.41,-1.17,-5.2209,77046.7,166914.004,21.24,8.2314,14.1335,0.83,32.0799,26.9956,4.1289,3.1512,2.811,,,10330.64,9360.0549,5451.3389,219422.7936,198807.5661
832419.BJ,20250421,20.0,22.41,19.33,22.41,20.55,1.86,9.0511,114936.28,238089.734,22.41,12.2794,21.084,1.37,33.847,28.4826,4.3563,3.3248,2.9658,,,10330.64,9360.0549,5451.3389,231509.6424,209758.8303
832419.BJ,20250418,21.73,23.88,20.45,20.55,21.82,-1.27,-5.8203,123211.42,273330.402,20.55,13.1635,22.602,1.72,31.0378,26.1186,3.9948,3.0488,2.7196,,,10330.64,9360.0549,5451.3389,212294.652,192349.1282
