股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
002732.SZ,20250702,16.7,16.77,16.54,16.65,16.69,-0.04,-0.2397,20324.0,33791.828,16.65,1.2981,3.0896,0.99,25.4887,27.4835,1.7946,1.5124,1.5526,0.9009,0.9009,15735.0,15656.6171,6578.2571,261987.75,260682.6747
002732.SZ,20250701,16.53,16.69,16.42,16.69,16.47,0.22,1.3358,25342.0,42014.221,16.69,1.6186,3.8524,1.3,25.5499,27.5495,1.7989,1.5161,1.5563,0.8987,0.8987,15735.0,15656.6171,6578.2571,262617.15,261308.9394
002732.SZ,20250630,16.46,16.52,16.32,16.47,16.41,0.06,0.3656,16579.0,27257.768,16.47,1.0589,2.5203,0.88,25.2131,27.1864,1.7752,1.4961,1.5358,0.9107,0.9107,15735.0,15656.6171,6578.2571,259155.45,257864.4836
002732.SZ,20250627,16.31,16.61,16.28,16.41,16.34,0.07,0.4284,20644.0,33927.778,16.41,1.3185,3.1382,1.18,25.1213,27.0873,1.7687,1.4906,1.5302,0.9141,0.9141,15735.0,15656.6171,6578.2571,258211.35,256925.0866
002732.SZ,20250626,16.39,16.43,16.22,16.34,16.31,0.03,0.1839,20959.0,34227.474,16.34,1.3387,3.1861,1.24,25.0141,26.9718,1.7612,1.4843,1.5237,0.918,0.918,15735.0,15656.6171,6578.2571,257109.9,255829.1234
002732.SZ,20250625,16.4,16.4,16.17,16.31,16.28,0.03,0.1843,19003.0,30928.34,16.31,1.2137,2.8888,0.96,24.9682,26.9223,1.758,1.4816,1.5209,0.9197,0.9197,15735.0,15656.6171,6578.2571,256637.85,255359.4249
002732.SZ,20250624,16.08,16.37,16.0,16.28,16.05,0.23,1.433,19969.27,32362.36,16.28,1.2755,3.0356,0.81,24.9222,26.8728,1.7547,1.4788,1.5181,0.9214,0.9214,15735.0,15656.6171,6578.2571,256165.8,254889.7264
002732.SZ,20250623,15.83,16.08,15.7,16.05,15.9,0.15,0.9434,14086.62,22477.1,16.05,0.8997,2.1414,0.54,24.5701,26.4931,1.7299,1.4579,1.4966,0.9346,0.9346,15735.0,15656.6171,6578.2571,252546.75,251288.7045
002732.SZ,20250620,15.9,16.06,15.9,15.9,15.93,-0.03,-0.1883,13657.0,21793.615,15.9,0.8723,2.0761,0.48,24.3405,26.2455,1.7138,1.4443,1.4826,0.9434,0.9434,15735.0,15656.6171,6578.2571,250186.5,248940.2119
002732.SZ,20250619,16.1,16.17,15.9,15.93,16.15,-0.22,-1.3622,18068.0,28924.273,15.93,1.154,2.7466,0.56,24.3864,26.295,1.717,1.447,1.4854,0.9416,0.9416,15735.0,15656.6171,6578.2571,250658.55,249409.9104
