股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
600361.SH,20250702,3.98,4.02,3.96,3.99,3.98,0.01,0.2513,472899.11,188898.925,3.99,3.2186,3.2186,0.77,16.2206,17.5178,1.5319,0.2025,0.1991,1.7544,1.8518,410743.5885,146926.1844,146926.1844,1638866.9181,586235.4758
600361.SH,20250701,3.99,4.0,3.95,3.98,3.99,-0.01,-0.2506,418826.53,166222.025,3.98,2.8506,2.8506,0.72,16.1799,17.4739,1.5281,0.202,0.1986,1.7588,1.8565,410743.5885,146926.1844,146926.1844,1634759.4822,584766.2139
600361.SH,20250630,4.04,4.08,3.96,3.99,4.05,-0.06,-1.4815,689655.3,275881.381,3.99,4.6939,4.6939,1.44,16.2206,17.5178,1.5319,0.2025,0.1991,1.7544,1.8518,410743.5885,146926.1844,146926.1844,1638866.9181,586235.4758
600361.SH,20250627,3.89,4.13,3.89,4.05,3.82,0.23,6.0209,1477251.2,595183.042,4.05,10.0544,10.0544,6.71,16.4645,17.7813,1.5549,0.2055,0.2021,1.7284,1.8244,410743.5885,146926.1844,146926.1844,1663511.5334,595051.0468
600361.SH,20250626,3.86,3.86,3.81,3.82,3.86,-0.04,-1.0363,229471.0,87945.45,3.82,1.5618,1.5618,0.92,15.5295,16.7715,1.4666,0.1938,0.1906,1.8325,1.9342,410743.5885,146926.1844,146926.1844,1569040.5081,561258.0244
600361.SH,20250625,3.84,3.86,3.8,3.86,3.84,0.02,0.5208,267410.04,102269.597,3.86,1.82,1.82,1.09,15.6921,16.9471,1.482,0.1959,0.1926,1.8135,1.9142,410743.5885,146926.1844,146926.1844,1585470.2516,567135.0718
600361.SH,20250624,3.78,3.84,3.77,3.84,3.77,0.07,1.8568,227996.0,86936.492,3.84,1.5518,1.5518,0.94,15.6108,16.8593,1.4743,0.1949,0.1916,1.8229,1.9242,410743.5885,146926.1844,146926.1844,1577255.3798,564196.5481
600361.SH,20250623,3.72,3.78,3.7,3.77,3.74,0.03,0.8021,191206.0,71806.92,3.77,1.3014,1.3014,0.76,15.3262,16.5519,1.4474,0.1913,0.1881,1.8568,1.9599,410743.5885,146926.1844,146926.1844,1548503.3286,553911.7152
600361.SH,20250620,3.71,3.76,3.71,3.74,3.73,0.01,0.2681,184449.85,68967.293,3.74,1.2554,1.2554,0.62,15.2043,16.4202,1.4359,0.1898,0.1866,1.8717,1.9756,410743.5885,146926.1844,146926.1844,1536181.021,549503.9297
600361.SH,20250619,3.82,3.82,3.71,3.73,3.82,-0.09,-2.356,376508.5,141197.987,3.73,2.5626,2.5626,1.37,15.1636,16.3763,1.4321,0.1893,0.1861,1.8767,1.9809,410743.5885,146926.1844,146926.1844,1532073.5851,548034.6678
600361.SH,20250618,3.85,3.87,3.79,3.82,3.87,-0.05,-1.292,250070.5,95622.169,3.82,1.702,1.702,0.76,15.5295,16.7715,1.4666,0.1938,0.1906,1.8325,1.9342,410743.5885,146926.1844,146926.1844,1569040.5081,561258.0244
600361.SH,20250617,3.89,3.9,3.85,3.87,3.89,-0.02,-0.5141,213671.5,82697.4,3.87,1.4543,1.4543,0.59,15.7327,16.991,1.4858,0.1964,0.1931,1.8088,1.9093,410743.5885,146926.1844,146926.1844,1589577.6875,568604.3336
600361.SH,20250616,3.89,3.91,3.87,3.89,3.88,0.01,0.2577,230068.5,89393.568,3.89,1.5659,1.5659,0.57,15.814,17.0788,1.4935,0.1974,0.1941,1.7995,1.8994,410743.5885,146926.1844,146926.1844,1597792.5593,571542.8573
600361.SH,20250613,3.91,3.92,3.83,3.88,3.9,-0.02,-0.5128,409015.5,158557.542,3.88,2.7838,2.7838,0.83,15.7734,17.0349,1.4897,0.1969,0.1936,1.8041,1.9043,410743.5885,146926.1844,146926.1844,1593685.1234,570073.5955
600361.SH,20250612,3.99,4.0,3.95,3.97,4.0,-0.03,-0.75,268007.0,106359.345,3.97,1.8241,1.8241,0.53,16.1393,17.43,1.4822,0.2015,0.1981,1.7632,1.7632,410743.5885,146926.1844,146926.1844,1630652.0463,583296.9521
600361.SH,20250611,3.92,4.02,3.91,4.0,3.92,0.08,2.0408,520356.82,207463.009,4.0,3.5416,3.5416,1.16,16.2612,17.5617,1.4934,0.203,0.1996,1.75,1.75,410743.5885,146926.1844,146926.1844,1642974.354,587704.7376
