股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
300631.SZ,20250709,24.8,25.08,24.29,24.39,24.86,-0.47,-1.8906,37847.35,92748.148,24.39,3.1382,4.2715,0.82,57.5269,53.8325,2.3981,5.7189,5.6626,0.738,,12504.3424,12060.3956,8860.3956,304980.9111,294153.0487
300631.SZ,20250708,24.39,24.95,24.25,24.86,24.43,0.43,1.7601,48240.08,118989.57,24.86,3.9999,5.4445,1.04,58.6354,54.8699,2.4443,5.8291,5.7717,0.7241,,12504.3424,12060.3956,8860.3956,310857.9521,299821.4346
300631.SZ,20250707,24.18,24.43,24.11,24.43,24.27,0.16,0.6593,27007.0,65574.437,24.43,2.2393,3.0481,0.49,57.6212,53.9208,2.402,5.7283,5.6719,0.7368,,12504.3424,12060.3956,8860.3956,305481.0848,294635.4645
300631.SZ,20250704,24.7,24.71,24.11,24.27,24.78,-0.51,-2.0581,44705.0,108747.064,24.27,3.7068,5.0455,0.79,57.2438,53.5676,2.3863,5.6908,5.6347,0.7417,,12504.3424,12060.3956,8860.3956,303480.39,292705.8012
300631.SZ,20250703,24.12,24.95,24.01,24.78,24.32,0.46,1.8914,74967.6,184847.432,24.78,6.216,8.461,1.37,58.4467,54.6933,2.4365,5.8103,5.7532,0.7264,,12504.3424,12060.3956,8860.3956,309857.6047,298856.603
300631.SZ,20250702,24.21,24.77,24.06,24.32,24.32,0.0,0.0,36000.0,87479.473,24.32,2.985,4.063,0.63,57.3618,53.678,2.3912,5.7025,5.6464,0.7401,,12504.3424,12060.3956,8860.3956,304105.6072,293308.821
300631.SZ,20250701,24.56,24.56,24.04,24.32,24.56,-0.24,-0.9772,48316.2,117199.074,24.32,4.0062,5.4531,0.84,57.3618,53.678,2.3912,5.7025,5.6464,0.7401,,12504.3424,12060.3956,8860.3956,304105.6072,293308.821
300631.SZ,20250630,23.79,24.64,23.59,24.56,23.79,0.77,3.2367,71499.0,173542.731,24.56,5.9284,8.0695,1.47,57.9278,54.2077,2.4148,5.7588,5.7021,0.7329,,12504.3424,12060.3956,8860.3956,307106.6493,296203.3159
300631.SZ,20250627,23.53,24.33,23.53,23.79,23.87,-0.08,-0.3351,53944.08,129009.649,23.79,4.5037,6.1456,1.23,56.1117,52.5082,2.3391,5.5782,5.5233,0.7566,,12504.3424,11977.7206,8777.7206,297478.3057,284949.9731
300631.SZ,20250626,23.75,24.5,23.62,23.87,23.76,0.11,0.463,62955.0,151195.079,23.87,5.256,7.1721,1.53,56.3004,52.6848,2.347,5.597,5.5419,0.7541,,12504.3424,11977.7206,8777.7206,298478.6531,285908.1907
300631.SZ,20250625,23.7,24.01,23.27,23.76,23.8,-0.04,-0.1681,47534.23,112065.49,23.76,3.9686,5.4153,1.19,56.0409,52.442,2.3362,5.5712,5.5163,0.7576,,12504.3424,11977.7206,8777.7206,297103.1754,284590.6415
300631.SZ,20250624,22.92,24.1,22.66,23.8,22.93,0.87,3.7942,53373.98,125501.16,23.8,4.4561,6.0806,1.32,56.1353,52.5303,2.3401,5.5805,5.5256,0.7563,,12504.3424,11977.7206,8777.7206,297603.3491,285069.7503
300631.SZ,20250623,22.31,22.99,22.24,22.93,22.55,0.38,1.6851,25901.2,59071.065,22.93,2.1624,2.9508,0.56,54.0833,50.61,2.2546,5.3766,5.3236,0.785,,12504.3424,11977.7206,8777.7206,286724.5712,274649.1334
300631.SZ,20250620,22.55,23.19,22.53,22.55,22.56,-0.01,-0.0443,30205.0,68810.188,22.55,2.5218,3.4411,0.53,53.187,49.7713,2.2172,5.2875,5.2354,0.7982,,12504.3424,11977.7206,8777.7206,281972.9211,270097.5995
300631.SZ,20250619,23.25,23.55,22.51,22.56,23.5,-0.94,-4.0,49044.0,111932.234,22.56,4.0946,5.5873,0.7,53.2106,49.7934,2.2182,5.2898,5.2377,0.7979,,12504.3424,11977.7206,8777.7206,282097.9645,270217.3767
300631.SZ,20250618,23.36,23.69,23.08,23.5,23.63,-0.13,-0.5501,40879.4,95308.931,23.5,3.413,4.6572,0.42,55.4277,51.8681,2.3106,5.5102,5.456,0.766,,12504.3424,11977.7206,8777.7206,293852.0464,281476.4341
300631.SZ,20250617,23.83,24.5,23.4,23.63,23.7,-0.07,-0.2954,55651.33,132371.386,23.63,4.6462,6.3401,0.51,55.7343,52.1551,2.3234,5.5407,5.4862,0.7617,,12504.3424,11977.7206,8777.7206,295477.6109,283033.5378
300631.SZ,20250616,23.3,24.12,22.91,23.7,23.87,-0.17,-0.7122,54417.0,128654.351,23.7,4.5432,6.1994,0.46,55.8994,52.3096,2.3303,5.5571,5.5024,0.7595,,12504.3424,11977.7206,8777.7206,296352.9149,283871.9782
