,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,601003.SH,20250620,3.49,3.54,3.47,3.51,3.5,0.01,0.2857,81953.0,28773.939,3.51,0.3198,1.8823,0.73,,,1.0417,0.1283,0.1337,0.0,,256279.32,256279.32,43538.1917,899540.4132,899540.4132
1,601003.SH,20250619,3.57,3.6,3.47,3.5,3.58,-0.08,-2.2346,146735.8,51719.863,3.5,0.5726,3.3703,1.48,,,1.0388,0.1279,0.1334,0.0,,256279.32,256279.32,43538.1917,896977.62,896977.62
2,601003.SH,20250618,3.56,3.6,3.49,3.58,3.56,0.02,0.5618,120304.39,42682.35,3.58,0.4694,2.7632,1.19,,,1.0625,0.1308,0.1364,0.0,,256279.32,256279.32,43538.1917,917479.9656,917479.9656
3,601003.SH,20250617,3.5,3.56,3.48,3.56,3.49,0.07,2.0057,100433.67,35521.431,3.56,0.3919,2.3068,1.06,,,1.0566,0.1301,0.1356,0.0,,256279.32,256279.32,43538.1917,912354.3792,912354.3792
4,601003.SH,20250616,3.48,3.53,3.46,3.49,3.48,0.01,0.2874,118938.6,41651.943,3.49,0.4641,2.7318,1.32,,,1.0358,0.1275,0.133,0.0,,256279.32,256279.32,43538.1917,894414.8268,894414.8268
5,601003.SH,20250613,3.54,3.55,3.46,3.48,3.55,-0.07,-1.9718,74636.01,26070.387,3.48,0.2912,1.7143,0.8,,,1.0328,0.1272,0.1326,0.0,,256279.32,256279.32,43538.1917,891852.0336,891852.0336
6,601003.SH,20250612,3.56,3.58,3.52,3.55,3.57,-0.02,-0.5602,81716.8,29003.502,3.55,0.3189,1.8769,0.87,,,1.0536,0.1297,0.1353,0.0,,256279.32,256279.32,43538.1917,909791.586,909791.586
7,601003.SH,20250611,3.5,3.6,3.48,3.57,3.5,0.07,2.0,129220.8,45936.821,3.57,0.5042,2.968,1.4,,,1.0595,0.1305,0.136,0.0,,256279.32,256279.32,43538.1917,914917.1724,914917.1724
8,601003.SH,20250610,3.5,3.53,3.45,3.5,3.5,0.0,0.0,70044.0,24463.406,3.5,0.2733,1.6088,0.66,,,1.0388,0.1279,0.1334,0.0,,256279.32,256279.32,43538.1917,896977.62,896977.62
9,601003.SH,20250609,3.49,3.51,3.43,3.5,3.49,0.01,0.2865,95787.38,33360.097,3.5,0.3738,2.2001,0.94,,,1.0388,0.1279,0.1334,0.0,,256279.32,256279.32,43538.1917,896977.62,896977.62
10,601003.SH,20250606,3.45,3.52,3.44,3.49,3.45,0.04,1.1594,89157.0,31087.825,3.49,0.3479,2.0478,0.85,,,1.0358,0.1275,0.133,0.0,,256279.32,256279.32,43538.1917,894414.8268,894414.8268
11,601003.SH,20250605,3.49,3.51,3.43,3.45,3.5,-0.05,-1.4286,87904.6,30375.845,3.45,0.343,2.019,0.76,,,1.0239,0.1261,0.1314,0.0,,256279.32,256279.32,43538.1917,884163.654,884163.654
12,601003.SH,20250604,3.51,3.53,3.46,3.5,3.5,0.0,0.0,119735.6,41744.567,3.5,0.4672,2.7501,1.03,,,1.0388,0.1279,0.1334,0.0,,256279.32,256279.32,43538.1917,896977.62,896977.62
13,601003.SH,20250603,3.55,3.56,3.41,3.5,3.55,-0.05,-1.4085,137628.23,48023.973,3.5,0.537,3.1611,0.99,,,1.0388,0.1279,0.1334,0.0,,256279.32,256279.32,43538.1917,896977.62,896977.62
14,601003.SH,20250530,3.52,3.55,3.49,3.55,3.52,0.03,0.8523,77708.05,27425.113,3.55,0.3032,1.7848,0.53,,,1.0536,0.1297,0.1353,0.0,,256279.32,256279.32,43538.1917,909791.586,909791.586
