股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
839493.BJ,20250709,148.98,150.0,145.5,146.12,149.1,-2.98,-1.9987,16486.59,243659.425,146.12,3.9922,5.409,1.04,723.6438,663.4347,20.0941,13.328,12.0812,,,5970.9405,4129.6948,3047.9843,872473.8259,603431.0042
839493.BJ,20250708,143.5,149.99,143.5,149.1,143.54,5.56,3.8735,22975.7,338007.019,149.1,5.5635,7.538,1.56,738.402,676.9649,20.5039,13.5998,12.3276,,,5970.9405,4129.6948,3047.9843,890267.2286,615737.4947
839493.BJ,20250707,143.23,146.43,143.2,143.54,145.55,-2.01,-1.381,10791.79,155254.83,143.54,2.6132,3.5406,0.63,710.8667,651.7206,19.7393,13.0927,11.8679,,,5970.9405,4129.6948,3047.9843,857068.7994,592776.3916
839493.BJ,20250704,145.7,149.88,144.6,145.55,145.04,0.51,0.3516,19219.68,284080.96,145.55,4.654,6.3057,1.03,720.821,660.8467,20.0157,13.276,12.0341,,,5970.9405,4129.6948,3047.9843,869070.3898,601077.0781
839493.BJ,20250703,144.99,145.88,143.69,145.04,143.58,1.46,1.0169,10610.54,153650.175,145.04,2.5693,3.4812,0.42,718.2952,658.5311,19.9456,13.2295,11.992,,,5970.9405,4129.6948,3047.9843,866025.2101,598970.9338
839493.BJ,20250702,148.87,148.87,143.0,143.58,148.0,-4.42,-2.9865,15620.53,226146.201,143.58,3.7825,5.1249,0.54,711.0648,651.9022,19.7448,13.0963,11.8712,,,5970.9405,4129.6948,3047.9843,857307.637,592941.5794
839493.BJ,20250701,151.36,151.36,147.65,148.0,149.96,-1.96,-1.307,17634.14,262692.821,148.0,4.2701,5.9271,0.59,732.9543,671.9706,20.3526,13.4995,12.2367,,,5970.9405,4129.6948,2975.1698,883699.194,611194.8304
839493.BJ,20250630,150.0,153.69,149.5,149.96,151.29,-1.33,-0.8791,23006.64,346766.398,149.96,5.571,7.7329,0.81,742.661,680.8696,20.6222,13.6783,12.3987,,,5970.9405,4129.6948,2975.1698,895402.2374,619289.0322
839493.BJ,20250627,151.19,156.28,149.02,151.29,152.66,-1.37,-0.8974,26160.1,398955.207,151.29,6.3346,8.7928,0.96,749.2477,686.9083,20.8051,13.7996,12.5087,,,5970.9405,4129.6948,2975.1698,903343.5882,624781.5263
839493.BJ,20250626,151.9,163.28,149.89,152.66,151.9,0.76,0.5003,42706.85,665073.307,152.66,10.3414,14.3544,1.87,756.0325,693.1286,20.9935,13.9245,12.622,,,5970.9405,4129.6948,2975.1698,911523.7767,630439.2082
839493.BJ,20250625,147.44,151.99,145.49,151.9,146.45,5.45,3.7214,34377.4,511171.278,151.9,8.3574,11.6184,1.69,752.2687,689.6779,21.305,13.8552,12.5591,,,5970.9405,4113.4103,2958.8853,906985.862,624827.0246
839493.BJ,20250624,142.92,148.88,142.92,146.45,142.16,4.29,3.0177,24211.87,354197.299,146.45,5.8861,8.1828,1.31,723.2181,663.0444,20.4823,13.3202,12.0741,,,5953.981,4113.4103,2958.8853,871960.5175,602408.9384
839493.BJ,20250623,138.0,142.66,137.01,142.16,141.62,0.54,0.3813,15071.91,211619.087,142.16,3.6641,5.0938,0.77,702.0327,643.6217,19.8823,12.93,11.7204,,,5953.981,4113.4103,2958.8853,846417.939,584762.4082
839493.BJ,20250620,143.99,147.5,140.18,141.62,144.08,-2.46,-1.7074,20411.01,292941.019,141.62,4.9621,6.8982,1.0,699.366,641.1768,19.8068,12.8809,11.6759,,,5953.981,4113.4103,2958.8853,843202.7892,582541.1667
839493.BJ,20250619,146.0,150.9,143.43,144.08,149.99,-5.91,-3.9403,19877.4,291033.403,144.08,4.8323,6.7174,0.98,711.5143,652.3143,20.1508,13.1046,11.8787,,,5953.981,4113.4103,2959.1103,857849.5825,592660.156
839493.BJ,20250618,146.67,152.5,143.6,149.99,146.67,3.32,2.2636,22187.17,330565.784,149.99,5.4792,7.6639,1.11,740.6998,679.0716,22.8319,13.6421,12.366,,,5953.981,4049.3168,2895.0168,893037.6102,607357.0268
839493.BJ,20250617,148.0,149.99,146.28,146.67,149.29,-2.62,-1.755,14786.75,217866.549,146.67,3.6517,5.1077,0.59,715.8917,656.3275,22.0672,13.1852,11.9518,,,5884.825,4049.3168,2895.0168,863127.2828,593913.2951
839493.BJ,20250616,142.5,152.55,142.49,149.29,146.38,2.91,1.988,20913.62,311423.879,149.29,5.1647,7.224,0.71,728.6798,668.0517,22.4614,13.4208,12.1653,,,5884.825,4049.3168,2895.0168,878545.5243,604522.5051
839493.BJ,20250613,151.09,152.0,145.38,146.38,153.1,-6.72,-4.3893,24207.05,358146.05,146.38,5.9781,8.3616,0.63,714.4762,655.0298,22.0235,13.1591,11.9282,,,5884.825,4049.3168,2895.0168,861420.6835,592738.9932
839493.BJ,20250612,155.5,158.0,153.05,153.1,156.07,-2.97,-1.903,18929.59,293936.307,153.1,4.6748,6.5387,0.41,747.2763,685.1009,23.0346,13.7633,12.4758,,,5884.825,4049.3168,2895.0168,900966.7075,619950.4021
839493.BJ,20250611,154.58,157.57,153.08,156.07,157.6,-1.53,-0.9708,21486.34,334451.043,156.07,5.3062,7.4218,0.49,761.7728,698.3912,23.4814,14.0303,12.7178,,,5884.825,4049.3168,2895.0168,918444.6378,631976.873
839493.BJ,20250610,169.0,172.98,153.8,157.6,165.0,-7.4,-4.4848,40526.99,656607.795,157.6,10.0084,13.9989,1.07,769.2406,705.2378,23.7116,14.1678,12.8425,,,5884.825,4049.3168,2895.0168,927448.42,638172.3277
839493.BJ,20250609,162.0,172.38,161.01,165.0,167.48,-2.48,-1.4808,41376.27,685534.922,165.0,10.2181,14.2922,1.26,805.3598,738.3517,24.825,14.833,13.4455,,,5884.825,4049.3168,2895.0168,970996.125,668137.272
839493.BJ,20250606,154.64,178.28,153.98,167.48,157.8,9.68,6.1343,68762.04,1146355.652,167.48,16.9811,23.7519,2.9,817.4646,749.4494,25.1981,15.056,13.6476,,,5884.825,4049.3168,2895.0168,985590.491,678179.5777
839493.BJ,20250605,142.0,164.99,139.92,157.8,139.9,17.9,12.7949,57580.87,885730.726,157.8,14.2199,19.8896,3.96,770.2168,706.1327,23.7417,14.1858,12.8588,,,5884.825,4049.3168,2895.0168,928625.385,638982.191
839493.BJ,20250604,139.0,142.45,139.0,139.9,139.05,0.85,0.6113,11240.71,158147.107,139.9,2.776,3.8828,0.78,682.8475,626.0328,21.0486,12.5766,11.4002,,,5884.825,4049.3168,2895.0168,823287.0175,566499.4203
839493.BJ,20250603,138.2,140.98,138.2,139.05,140.06,-1.01,-0.7211,10534.45,146948.26,139.05,2.6015,3.6388,0.66,678.6987,622.2291,20.9207,12.5002,11.3309,,,5884.825,4049.3168,2895.0168,818284.9163,563057.501
839493.BJ,20250530,143.82,143.88,139.81,140.06,146.0,-5.94,-4.0685,16611.22,235050.427,140.06,4.1022,5.7379,0.96,683.6285,626.7487,21.0727,12.591,11.4132,,,5884.825,4049.3168,2895.0168,824228.5895,567147.311
839493.BJ,20250529,143.16,146.78,143.1,146.0,140.99,5.01,3.5534,22475.89,325833.063,146.0,5.5505,7.7636,1.13,712.6214,653.3294,21.9664,13.125,11.8972,,,5884.825,4049.3168,2895.0168,859184.45,591200.2528
839493.BJ,20250528,140.41,142.86,139.51,140.99,140.41,0.58,0.4131,11903.24,168168.533,140.99,2.9396,4.1116,0.59,688.1678,630.9103,21.2126,12.6746,11.489,,,5884.825,4049.3168,2895.0168,829701.4768,570913.1756
839493.BJ,20250527,141.6,143.89,140.09,140.41,141.95,-1.54,-1.0849,10838.15,153589.778,140.41,2.6765,3.7437,0.52,685.3368,628.3149,21.1253,12.6225,11.4417,,,5884.825,4049.3168,2895.0168,826288.2783,568564.5719
839493.BJ,20250526,136.45,142.77,136.45,141.95,138.12,3.83,2.773,17618.59,248027.723,141.95,4.351,6.0858,0.82,685.5745,628.5328,22.1846,12.6268,11.4457,,,5823.0,4049.3168,2895.0168,826574.85,574800.5198
839493.BJ,20250523,143.02,145.5,138.0,138.12,144.75,-6.63,-4.5803,23399.07,331028.437,138.12,7.214,8.0825,1.07,667.0768,611.5742,21.5861,12.2862,11.1369,,,5823.0,3243.5568,2895.0168,804272.76,448000.0652
839493.BJ,20250522,153.0,153.0,141.01,144.75,155.48,-10.73,-6.9012,35667.61,522929.028,144.75,10.9964,12.3203,1.77,699.0976,640.9308,22.6222,12.8759,11.6714,,,5823.0,3243.5568,2895.0168,842879.25,469504.8468
839493.BJ,20250521,155.4,157.69,154.88,155.48,156.34,-0.86,-0.5501,12517.59,195185.624,155.48,3.8592,4.3238,0.57,750.9202,688.4416,24.2992,13.8304,12.5366,,,5823.0,3243.5568,2895.0168,905360.04,504308.2113
