股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
688159.SH,20250709,59.81,59.81,53.05,54.28,58.87,-4.59,-7.7968,96683.29,535400.346,54.28,10.4265,16.2199,1.18,50.307,85.3093,5.7051,1.6432,1.5448,,,9290.882,9272.882,5960.7909,504309.075,503332.035
688159.SH,20250708,55.88,59.2,54.0,58.87,56.18,2.69,4.7882,78331.18,445726.403,58.87,8.4473,13.1411,1.01,54.5611,92.5232,6.1875,1.7821,1.6754,,,9290.882,9272.882,5960.7909,546954.2233,545894.5633
688159.SH,20250707,62.0,62.5,52.52,56.18,63.5,-7.32,-11.5276,117760.4,661152.288,56.18,12.6994,19.7558,1.69,52.0679,88.2954,5.9048,1.7007,1.5989,,,9290.882,9272.882,5960.7909,521961.7508,520950.5108
688159.SH,20250704,61.81,67.17,61.05,63.5,62.05,1.45,2.3368,81730.48,526288.46,63.5,8.8139,13.7113,1.2,58.8522,99.7999,6.6742,1.9223,1.8072,,,9290.882,9272.882,5960.7909,589971.007,588828.007
688159.SH,20250703,62.85,64.3,61.42,62.05,62.95,-0.9,-1.4297,56403.92,352673.082,62.05,6.0827,9.4625,0.77,57.5083,97.521,6.5218,1.8784,1.7659,,,9290.882,9272.882,5960.7909,576499.2281,575382.3281
688159.SH,20250702,68.19,68.22,62.6,62.95,68.88,-5.93,-8.6092,75599.4,486704.144,62.95,8.1527,12.6828,1.03,58.3551,98.9571,6.6161,1.906,1.7919,,,9292.907,9272.882,5960.7909,584988.4957,583727.9219
688159.SH,20250701,72.0,72.5,68.39,68.88,71.67,-2.79,-3.8928,56102.87,390015.428,68.88,6.0502,9.412,0.78,63.8523,108.279,7.2393,2.0856,1.9607,,,9292.907,9272.882,5960.7909,640095.4342,638716.1122
688159.SH,20250630,74.53,75.6,69.8,71.67,74.03,-2.36,-3.1879,79267.39,568744.449,71.67,8.6353,13.51,1.26,66.4386,112.6649,7.6228,2.1701,2.0402,,,9292.907,9179.4245,5867.3334,666022.6447,657889.3539
688159.SH,20250627,69.01,75.97,67.0,74.03,69.98,4.05,5.7874,73684.21,528420.221,74.03,8.0271,12.5584,1.3,68.6264,116.3748,7.8738,2.2415,2.1073,,,9292.907,9179.4245,5867.3334,687953.9052,679552.7957
688159.SH,20250626,68.9,73.0,68.28,69.98,67.77,2.21,3.261,81579.93,571140.662,69.98,8.8873,13.9041,1.48,64.872,110.0082,7.4431,2.1189,1.9921,,,9292.907,9179.4245,5867.3334,650317.6319,642376.1265
688159.SH,20250625,64.17,68.0,62.04,67.77,62.71,5.06,8.0689,75098.35,493950.174,67.77,8.1812,12.7994,1.32,62.8233,106.5341,7.208,2.052,1.9291,,,9292.907,9179.4245,5867.3334,629780.3074,622089.5984
688159.SH,20250624,59.53,63.36,58.84,62.71,58.84,3.87,6.5772,48633.9,300252.522,62.71,5.2981,8.2889,0.86,58.1327,98.5798,6.6698,1.8988,1.7851,,,9292.907,9179.4245,5867.3334,582758.198,575641.7104
688159.SH,20250623,57.12,61.35,57.12,58.84,60.26,-1.42,-2.3565,36723.43,218390.228,58.84,4.0006,6.259,0.6,53.9966,91.5659,6.1953,1.7637,1.6581,,,9199.4495,9179.4245,5867.3334,541295.6086,540117.3376
688159.SH,20250620,61.82,63.01,59.68,60.26,61.7,-1.44,-2.3339,41168.97,250698.559,60.26,4.4849,7.0166,0.58,55.2997,93.7757,6.3448,1.8062,1.6981,,,9199.4495,9179.4245,5867.3334,554358.8269,553152.1204
688159.SH,20250619,60.92,64.48,60.08,61.7,60.73,0.97,1.5972,73533.44,461300.571,61.7,8.0107,12.5327,1.1,56.6212,96.0166,6.4964,1.8494,1.7387,,,9199.4495,9179.4245,5867.3334,567606.0342,566370.4917
688159.SH,20250618,56.16,60.94,55.52,60.73,56.23,4.5,8.0028,83476.67,489826.478,60.73,9.0939,14.2274,1.39,55.731,94.5071,6.3943,1.8203,1.7114,,,9199.4495,9179.4245,5867.3334,558682.5681,557466.4499
688159.SH,20250617,56.05,59.16,55.41,56.23,56.61,-0.38,-0.6713,47376.71,270033.943,56.23,5.1612,8.0747,0.67,51.6014,87.5043,5.9205,1.6854,1.5845,,,9199.4495,9179.4245,5867.3334,517285.0454,516159.0396
688159.SH,20250616,56.5,58.67,56.1,56.61,57.36,-0.75,-1.3075,61855.11,352402.412,56.61,6.7385,10.5423,0.82,51.9501,88.0957,5.9605,1.6968,1.5953,,,9199.4495,9179.4245,5867.3334,520780.8362,519647.2209
