股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
300272.SZ,20250709,6.8,6.85,6.69,6.72,6.79,-0.07,-1.0309,121700.0,82172.0,6.72,2.8229,3.5438,0.85,46.4119,45.0537,3.3946,2.2972,2.2649,4.016,2.3308,57721.7911,43112.0454,34341.4115,387890.4362,289712.9451
300272.SZ,20250708,6.76,6.88,6.73,6.79,6.74,0.05,0.7418,146681.38,99733.362,6.79,3.4023,4.2713,1.0,46.8953,45.523,3.43,2.3212,2.2885,3.9746,2.3068,57721.7911,43112.0454,34341.4115,391930.9616,292730.7883
300272.SZ,20250707,6.7,6.78,6.67,6.74,6.7,0.04,0.597,130723.61,87899.882,6.74,3.0322,3.8066,0.9,46.55,45.1878,3.4047,2.3041,2.2717,4.0041,2.3239,57721.7911,43112.0454,34341.4115,389044.872,290575.186
300272.SZ,20250704,6.63,6.8,6.62,6.7,6.64,0.06,0.9036,192322.63,129212.174,6.7,4.461,5.6003,1.55,46.2737,44.9196,3.3845,2.2904,2.2582,4.028,2.3378,57721.7911,43112.0454,34341.4115,386736.0004,288850.7042
300272.SZ,20250703,6.56,6.71,6.55,6.64,6.58,0.06,0.9119,133555.2,88689.591,6.64,3.0979,3.889,1.07,45.8593,44.5173,3.3542,2.2699,2.238,4.0644,2.3589,57721.7911,43112.0454,34341.4115,383272.6929,286263.9815
300272.SZ,20250702,6.6,6.61,6.52,6.58,6.62,-0.04,-0.6042,110404.92,72460.396,6.58,2.5609,3.2149,0.84,45.4449,44.1151,3.3239,2.2494,2.2178,4.1015,2.3804,57721.7911,43112.0454,34341.4115,379809.3854,283677.2587
300272.SZ,20250701,6.58,6.65,6.51,6.62,6.57,0.05,0.761,163613.78,107807.362,6.62,3.7951,4.7643,1.39,45.7212,44.3832,3.3441,2.2631,2.2312,4.0767,2.3661,57721.7911,43112.0454,34341.4115,382118.2571,285401.7405
300272.SZ,20250630,6.41,6.58,6.39,6.57,6.43,0.14,2.1773,127201.01,82745.165,6.57,2.9505,3.704,1.18,45.3759,44.048,3.3188,2.246,2.2144,4.1077,2.3841,57721.7911,43112.0454,34341.4115,379232.1675,283246.1383
300272.SZ,20250627,6.39,6.46,6.37,6.43,6.37,0.06,0.9419,86852.24,55739.529,6.43,2.0146,2.5291,0.78,44.409,43.1094,3.2481,2.1981,2.1672,4.1971,2.436,57721.7911,43112.0454,34341.4115,371151.1168,277210.4519
300272.SZ,20250626,6.43,6.5,6.35,6.37,6.46,-0.09,-1.3932,135787.28,86974.946,6.37,3.1496,3.954,1.2,43.9946,42.7071,3.2178,2.1776,2.147,4.2367,2.4589,57721.7911,43112.0454,34341.4115,367687.8093,274623.7292
300272.SZ,20250625,6.43,6.54,6.35,6.46,6.45,0.01,0.155,142385.24,91475.139,6.46,3.3027,4.1462,1.18,44.6162,43.3105,3.2633,2.2084,2.1773,4.1776,2.4247,57721.7911,43112.0454,34341.4115,372882.7705,278503.8133
300272.SZ,20250624,6.33,6.48,6.32,6.45,6.32,0.13,2.057,97106.08,62418.332,6.45,2.2524,2.8277,0.63,44.5471,43.2435,3.2582,2.2049,2.1739,4.1841,2.4284,57721.7911,43112.0454,34341.4115,372305.5526,278072.6928
300272.SZ,20250623,6.26,6.33,6.19,6.32,6.25,0.07,1.12,76637.52,48114.503,6.32,1.7776,2.2316,0.42,43.6492,42.3719,3.1926,2.1605,2.1301,4.2702,2.4784,57721.7911,43112.0454,34341.4115,364801.7198,272468.1269
300272.SZ,20250620,6.32,6.36,6.24,6.25,6.34,-0.09,-1.4196,106474.98,67023.885,6.25,2.4697,3.1005,0.43,43.1658,41.9026,3.1572,2.1366,2.1065,4.318,2.5061,57721.7911,43112.0454,34341.4115,360761.1944,269450.2838
300272.SZ,20250619,6.45,6.51,6.32,6.34,6.49,-0.15,-2.3112,145162.0,92953.266,6.34,3.3671,4.227,0.41,43.7874,42.506,3.2027,2.1673,2.1369,4.2567,2.4705,57721.7911,43112.0454,34341.4115,365956.1556,273330.3678
300272.SZ,20250618,6.52,6.58,6.4,6.49,6.65,-0.16,-2.406,175478.56,113567.049,6.49,4.0703,5.1098,0.38,44.8234,43.5117,3.2784,2.2186,2.1874,4.1583,2.4134,57721.7911,43112.0454,34341.4115,374614.4242,279797.1746
300272.SZ,20250617,6.76,6.85,6.53,6.65,6.68,-0.03,-0.4491,262912.85,175018.293,6.65,6.0984,7.6559,0.58,45.9284,44.5844,3.3593,2.2733,2.2413,4.0583,2.3554,57721.7911,43112.0454,34341.4115,383849.9108,286695.1019
300272.SZ,20250616,6.71,6.75,6.58,6.68,6.69,-0.01,-0.1495,218021.6,145512.778,6.68,5.0571,6.3486,0.5,46.1356,44.7855,3.3744,2.2836,2.2515,4.0401,2.3448,57721.7911,43112.0454,34341.4115,385581.5645,287988.4633
300272.SZ,20250613,7.02,7.09,6.68,6.69,7.22,-0.53,-7.3407,431878.79,295265.252,6.69,10.0176,12.576,1.19,46.2047,44.8525,3.3795,2.287,2.2548,4.034,2.3413,57721.7911,43112.0454,34341.4115,386158.7825,288419.5837
300272.SZ,20250612,7.32,7.5,6.9,7.22,7.1,0.12,1.6901,679565.46,485898.443,7.22,15.7628,19.7885,2.77,49.8651,48.4059,3.6472,2.4682,2.4335,3.7379,2.1694,57721.7911,43112.0454,34341.4115,416751.3317,311268.9678
300272.SZ,20250611,6.86,7.79,6.85,7.1,6.49,0.61,9.3991,720469.06,514376.585,7.1,16.7115,20.9796,5.9,49.0363,47.6014,3.5866,2.4272,2.393,3.8011,2.2061,57721.7911,43112.0454,34341.4115,409824.7168,306095.5223
300272.SZ,20250610,6.38,6.57,6.36,6.49,6.34,0.15,2.3659,230256.75,148943.647,6.49,5.3409,6.7049,2.2,44.8234,43.5117,3.2784,2.2186,2.1874,4.1583,2.4134,57721.7911,43112.0454,34341.4115,374614.4242,279797.1746
300272.SZ,20250609,6.21,6.45,6.21,6.34,6.2,0.14,2.2581,133226.04,84363.057,6.34,3.0902,3.8795,1.32,43.7874,42.506,3.2027,2.1673,2.1369,4.2567,2.4705,57721.7911,43112.0454,34341.4115,365956.1556,273330.3678
300272.SZ,20250606,6.2,6.23,6.15,6.2,6.21,-0.01,-0.161,55936.02,34593.9,6.2,1.2975,1.6288,0.49,42.8205,41.5674,3.1319,2.1195,2.0897,4.3528,2.5263,57721.7911,43112.0454,34341.4115,357875.1048,267294.6815
300272.SZ,20250605,6.23,6.25,6.14,6.21,6.25,-0.04,-0.64,88462.73,54722.902,6.21,2.0519,2.576,0.66,42.8895,41.6344,3.137,2.1229,2.093,4.3458,2.5223,57721.7911,43112.0454,34341.4115,358452.3227,267725.8019
300272.SZ,20250604,6.32,6.35,6.22,6.25,6.33,-0.08,-1.2638,102201.58,64009.652,6.25,2.3706,2.976,0.81,43.1658,41.9026,3.1572,2.1366,2.1065,4.318,2.5061,57721.7911,43112.0454,34341.4115,360761.1944,269450.2838
300272.SZ,20250603,6.04,6.34,6.01,6.33,6.12,0.21,3.4314,143106.48,89278.62,6.33,3.3194,4.1672,1.29,43.7183,42.439,3.1976,2.1639,2.1335,4.2634,2.4745,57721.7911,43112.0454,34341.4115,365378.9377,272899.2474
300272.SZ,20250530,6.18,6.29,6.1,6.12,6.15,-0.03,-0.4878,113704.35,70345.836,6.12,2.6374,3.311,1.12,42.2679,41.031,3.0915,2.0921,2.0627,4.4097,2.5594,57721.7911,43112.0454,34341.4115,353257.3615,263845.7178
300272.SZ,20250529,6.13,6.23,6.09,6.19,6.13,0.06,0.9788,122779.37,75824.439,6.19,2.8479,3.5753,1.41,42.7514,41.5003,3.0662,2.1161,2.0863,4.3599,1.8978,57721.7911,43112.0454,34341.4115,357297.8869,266863.561
300272.SZ,20250528,6.23,6.39,6.1,6.13,6.18,-0.05,-0.8091,188994.18,117494.96,6.13,4.3838,5.5034,3.18,42.337,41.0981,3.0365,2.0956,2.0661,4.4025,1.9164,57721.7911,43112.0454,34341.4115,353834.5794,264276.8383
