,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,000813.SZ,20250702,3.25,3.28,3.23,3.27,3.25,0.02,0.6154,290885.0,94811.63,3.27,1.3438,2.3084,1.1,,,1.3784,15.1761,15.5758,0.0,,216495.599,216460.0265,126011.3148,707940.6087,707824.2867
1,000813.SZ,20250701,3.22,3.26,3.2,3.25,3.22,0.03,0.9317,266280.3,86096.485,3.25,1.2302,2.1131,1.03,,,1.37,15.0832,15.4806,0.0,,216495.599,216460.0265,126011.3148,703610.6968,703495.0861
2,000813.SZ,20250630,3.22,3.23,3.2,3.22,3.23,-0.01,-0.3096,234705.5,75413.971,3.22,1.0843,1.8626,0.92,,,1.3573,14.944,15.3377,0.0,,216495.599,216460.0265,126011.3148,697115.8288,697001.2853
3,000813.SZ,20250627,3.21,3.27,3.21,3.23,3.21,0.02,0.6231,280025.0,90620.259,3.23,1.2937,2.2222,1.1,,,1.3616,14.9904,15.3853,0.0,,216495.599,216460.0265,126011.3148,699280.7848,699165.8856
4,000813.SZ,20250626,3.19,3.24,3.18,3.21,3.2,0.01,0.3125,269630.16,86564.074,3.21,1.2456,2.1397,1.03,,,1.3531,14.8976,15.29,0.0,,216495.599,216460.0265,126011.3148,694950.8728,694836.6851
5,000813.SZ,20250625,3.21,3.22,3.15,3.2,3.19,0.01,0.3135,269768.0,85861.489,3.2,1.2463,2.1408,1.0,,,1.3489,14.8512,15.2424,0.0,,216495.599,216460.0265,126011.3148,692785.9168,692672.0848
6,000813.SZ,20250624,3.15,3.21,3.15,3.19,3.16,0.03,0.9494,236472.5,75502.584,3.19,1.0925,1.8766,0.76,,,1.3447,14.8048,15.1948,0.0,,216495.599,216460.0265,126011.3148,690620.9608,690507.4845
7,000813.SZ,20250623,3.09,3.16,3.08,3.16,3.12,0.04,1.2821,217047.22,68097.763,3.16,1.0027,1.7224,0.65,,,1.332,14.6656,15.0519,0.0,,216495.599,216460.0265,126011.3148,684126.0928,684013.6837
8,000813.SZ,20250620,3.13,3.15,3.09,3.12,3.15,-0.03,-0.9524,285581.0,89139.646,3.12,1.3193,2.554,0.76,,,1.3152,14.4799,14.8613,0.0,,216495.599,216460.0265,111817.1825,675466.2689,675355.2827
9,000813.SZ,20250619,3.23,3.24,3.13,3.15,3.23,-0.08,-2.4768,302343.22,95722.146,3.15,1.3968,2.7039,0.77,,,1.3278,14.6191,15.0042,0.0,,216495.599,216460.0265,111817.1825,681961.1369,681849.0835
