股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
002295.SZ,20250702,8.47,9.42,8.47,9.42,8.56,0.86,10.0467,90390.0,82549.71,9.42,3.6114,5.1619,0.75,85.2081,83.7436,1.7377,0.6289,0.5749,0.5308,0.5308,25061.6,25029.4,17510.93,236080.272,235776.948
002295.SZ,20250701,8.48,8.58,8.36,8.56,8.48,0.08,0.9434,65789.0,55837.488,8.56,2.6285,3.757,0.54,77.429,76.0982,1.579,0.5715,0.5224,0.5841,0.5841,25061.6,25029.4,17510.93,214527.296,214251.664
002295.SZ,20250630,8.59,8.68,8.4,8.48,8.59,-0.11,-1.2806,81621.75,69262.782,8.48,3.261,4.6612,0.73,76.7053,75.387,1.5643,0.5661,0.5175,0.5896,0.5896,25061.6,25029.4,17510.93,212522.368,212249.312
002295.SZ,20250627,8.71,8.99,8.51,8.59,8.49,0.1,1.1779,135808.61,117282.953,8.59,5.426,7.7556,1.51,77.7003,76.3649,1.5846,0.5735,0.5242,0.5821,0.5821,25061.6,25029.4,17510.93,215279.144,215002.546
002295.SZ,20250626,8.03,8.76,8.01,8.49,8.03,0.46,5.7285,189918.03,159646.737,8.49,7.5878,10.8457,3.04,76.7958,75.4759,1.5661,0.5668,0.5181,0.5889,0.5889,25061.6,25029.4,17510.93,212772.984,212499.606
002295.SZ,20250625,8.14,8.28,8.0,8.03,8.35,-0.32,-3.8323,130330.81,105553.006,8.03,5.2071,7.4428,2.95,72.6349,71.3866,1.4813,0.5361,0.49,0.6227,0.6227,25061.6,25029.4,17510.93,201244.648,200986.082
002295.SZ,20250624,8.0,8.38,7.82,8.35,7.96,0.39,4.8995,67036.01,55102.814,8.35,2.6783,3.8282,1.72,75.5294,74.2313,1.5403,0.5574,0.5096,0.5988,0.5988,25061.6,25029.4,17510.93,209264.36,208995.49
002295.SZ,20250623,7.81,8.0,7.79,7.96,7.85,0.11,1.4013,32848.86,25973.095,7.96,1.3124,1.8759,0.77,72.0017,70.7643,1.4683,0.5314,0.4858,0.6281,0.6281,25061.6,25029.4,17510.93,199490.336,199234.024
002295.SZ,20250620,7.89,7.98,7.77,7.85,7.88,-0.03,-0.3807,29427.0,23160.325,7.85,1.1757,1.6805,0.62,71.0067,69.7864,1.448,0.5241,0.4791,0.6369,0.6369,25061.6,25029.4,17510.93,196733.56,196480.79
002295.SZ,20250619,8.04,8.11,7.83,7.88,8.04,-0.16,-1.99,52639.5,41889.072,7.88,2.1031,3.0061,1.14,71.2781,70.0531,1.4536,0.5261,0.4809,0.6345,0.6345,25061.6,25029.4,17510.93,197485.408,197231.672
002295.SZ,20250618,8.05,8.09,7.92,8.04,8.07,-0.03,-0.3717,38849.0,31037.811,8.04,1.5521,2.2186,0.78,72.7253,71.4755,1.4831,0.5367,0.4906,0.6219,0.6219,25061.6,25029.4,17510.93,201495.264,201236.376
002295.SZ,20250617,8.2,8.2,7.99,8.07,8.11,-0.04,-0.4932,41601.5,33581.587,8.07,1.6621,2.3757,0.77,72.9967,71.7422,1.4886,0.5387,0.4925,0.6196,0.6196,25061.6,25029.4,17510.93,202247.112,201987.258
002295.SZ,20250616,8.12,8.29,8.03,8.11,8.12,-0.01,-0.1232,51351.92,41837.88,8.11,2.0517,2.9326,0.89,73.3585,72.0978,1.496,0.5414,0.4949,0.6165,0.6165,25061.6,25029.4,17510.93,203249.576,202988.434
002295.SZ,20250613,8.3,8.3,8.08,8.12,8.3,-0.18,-2.1687,51989.0,42387.141,8.12,2.0771,2.9689,0.86,73.449,72.1867,1.4979,0.5421,0.4955,0.6158,0.6158,25061.6,25029.4,17510.93,203500.192,203238.728
002295.SZ,20250612,8.33,8.41,8.2,8.3,8.33,-0.03,-0.3601,46601.06,38514.732,8.3,1.8619,2.6613,0.59,75.0772,73.7868,1.5311,0.5541,0.5065,0.6024,0.6024,25061.6,25029.4,17510.93,208011.28,207744.02
002295.SZ,20250611,8.32,8.47,8.3,8.33,8.34,-0.01,-0.1199,56830.0,47647.603,8.33,2.2705,3.2454,0.64,75.3485,74.0535,1.5366,0.5561,0.5083,0.6002,0.6002,25061.6,25029.4,17510.93,208763.128,208494.902
002295.SZ,20250610,8.55,8.55,8.22,8.34,8.47,-0.13,-1.5348,64757.0,54115.634,8.34,2.5872,3.6981,0.7,75.439,74.1424,1.5384,0.5568,0.509,0.5995,0.5995,25061.6,25029.4,17510.93,209013.744,208745.196
002295.SZ,20250609,8.66,8.7,8.36,8.47,8.57,-0.1,-1.1669,68472.46,57870.285,8.47,2.7357,3.9103,0.75,76.6149,75.2981,1.5624,0.5655,0.5169,0.5903,0.5903,25061.6,25029.4,17510.93,212271.752,211999.018
002295.SZ,20250606,8.59,8.68,8.48,8.57,8.53,0.04,0.4689,67214.01,57603.94,8.57,2.6854,3.8384,0.68,77.5194,76.1871,1.5809,0.5721,0.523,0.5834,0.5834,25061.6,25029.4,17510.93,214777.912,214501.958
002295.SZ,20250605,8.5,8.82,8.44,8.53,8.45,0.08,0.9467,137553.46,118533.998,8.53,5.4957,7.8553,1.32,77.1576,75.8315,1.5735,0.5695,0.5206,0.5862,0.5862,25061.6,25029.4,17510.93,213775.448,213500.782
002295.SZ,20250604,8.22,8.5,8.13,8.45,8.21,0.24,2.9233,104897.81,87077.592,8.45,4.191,5.9904,0.77,76.434,75.1203,1.5587,0.5641,0.5157,0.5917,0.5917,25061.6,25029.4,17510.93,211770.52,211498.43
002295.SZ,20250603,8.03,8.24,7.99,8.21,8.14,0.07,0.86,81986.02,66863.869,8.21,3.2756,4.682,0.65,74.2631,72.9867,1.5145,0.5481,0.501,0.609,0.609,25061.6,25029.4,17510.93,205755.736,205491.374
002295.SZ,20250530,8.28,8.34,8.09,8.14,8.2,-0.06,-0.7317,64970.01,53058.564,8.14,2.5957,3.7103,0.54,73.6299,72.3645,1.5015,0.5434,0.4968,0.6143,0.6143,25061.6,25029.4,17510.93,204001.424,203739.316
002295.SZ,20250529,8.08,8.25,8.08,8.2,8.17,0.03,0.3672,101474.64,83128.28,8.2,4.0542,5.7949,0.95,74.1726,72.8978,1.5126,0.5474,0.5004,0.6098,0.6098,25061.6,25029.4,17510.93,205505.12,205241.08
002295.SZ,20250528,8.28,8.36,8.02,8.17,8.13,0.04,0.492,166609.05,135624.351,8.17,6.6565,9.5146,2.12,73.9013,72.6312,1.5071,0.5454,0.4986,0.612,0.612,25061.6,25029.4,17510.93,204753.272,204490.198
