股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
688681.SH,20250709,14.47,14.57,14.29,14.39,14.42,-0.03,-0.208,16739.58,24157.711,14.39,1.5993,2.4988,1.1,49.388,43.3673,2.666,3.5849,3.422,,,10467.0,10467.0,6699.1685,150620.13,150620.13
688681.SH,20250708,14.34,14.52,14.14,14.42,14.23,0.19,1.3352,22273.86,31960.557,14.42,2.128,3.3249,1.6,49.491,43.4577,2.6716,3.5924,3.4291,,,10467.0,10467.0,6699.1685,150934.14,150934.14
688681.SH,20250707,13.81,14.25,13.81,14.23,13.85,0.38,2.7437,15779.7,22157.573,14.23,1.5076,2.3555,1.21,48.8389,42.8851,2.6363,3.545,3.384,,,10467.0,10467.0,6699.1685,148945.41,148945.41
688681.SH,20250704,14.17,14.17,13.81,13.85,14.1,-0.25,-1.773,13060.07,18188.236,13.85,1.2477,1.9495,0.99,47.5347,41.7399,2.5659,3.4504,3.2936,,,10467.0,10467.0,6699.1685,144967.95,144967.95
688681.SH,20250703,14.13,14.15,13.97,14.1,14.05,0.05,0.3559,11361.58,15979.025,14.1,1.0855,1.696,0.84,48.3927,42.4933,2.6123,3.5126,3.353,,,10467.0,10467.0,6699.1685,147584.7,147584.7
688681.SH,20250702,14.09,14.17,13.95,14.05,14.06,-0.01,-0.0711,13397.26,18822.943,14.05,1.28,1.9998,0.92,48.2211,42.3426,2.603,3.5002,3.3411,,,10467.0,10467.0,6699.1685,147061.35,147061.35
688681.SH,20250701,14.01,14.19,13.93,14.06,14.0,0.06,0.4286,16068.68,22589.522,14.06,1.5352,2.3986,1.13,48.2554,42.3727,2.6049,3.5027,3.3435,,,10467.0,10467.0,6699.1685,147166.02,147166.02
688681.SH,20250630,13.87,14.0,13.78,14.0,13.82,0.18,1.3025,11450.49,15932.902,14.0,1.094,1.7092,0.78,48.0495,42.1919,2.5937,3.4877,3.3293,,,10467.0,10467.0,6699.1685,146538.0,146538.0
688681.SH,20250627,13.75,13.84,13.68,13.82,13.68,0.14,1.0234,13421.14,18455.48,13.82,1.2822,2.0034,0.93,47.4317,41.6495,2.5604,3.4429,3.2865,,,10467.0,10467.0,6699.1685,144653.94,144653.94
688681.SH,20250626,13.71,13.79,13.57,13.68,13.69,-0.01,-0.073,13411.8,18354.208,13.68,1.2813,2.002,0.94,46.9512,41.2275,2.5345,3.408,3.2532,,,10467.0,10467.0,6699.1685,143188.56,143188.56
688681.SH,20250625,13.88,13.92,13.66,13.69,13.77,-0.08,-0.581,18096.45,24888.488,13.69,1.7289,2.7013,1.34,46.9855,41.2577,2.5363,3.4105,3.2555,,,10467.0,10467.0,6699.1685,143293.23,143293.23
688681.SH,20250624,13.43,13.79,13.37,13.77,13.31,0.46,3.456,14637.6,19936.414,13.77,1.3985,2.185,1.16,47.2601,41.4988,2.5511,3.4304,3.2746,,,10467.0,10467.0,6699.1685,144130.59,144130.59
688681.SH,20250623,13.02,13.34,12.83,13.31,12.98,0.33,2.5424,13444.01,17703.669,13.31,1.2844,2.0068,1.05,45.6813,40.1125,2.4659,3.3158,3.1652,,,10467.0,10467.0,6699.1685,139315.77,139315.77
688681.SH,20250620,13.16,13.28,12.92,12.98,13.09,-0.11,-0.8403,12226.66,15962.907,12.98,1.1681,1.8251,0.96,44.5488,39.1179,2.4048,3.2336,3.0867,,,10467.0,10467.0,6699.1685,135861.66,135861.66
688681.SH,20250619,13.34,13.46,13.0,13.09,13.38,-0.29,-2.1674,13041.95,17226.846,13.09,1.246,1.9468,1.08,44.9263,39.4495,2.4251,3.261,3.1129,,,10467.0,10467.0,6699.1685,137013.03,137013.03
