,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,002339.SZ,20250620,7.47,7.59,7.39,7.39,7.47,-0.08,-1.071,177708.4,132722.146,7.39,3.7116,4.4665,0.54,117.8831,72.455,2.1436,1.4339,1.3719,0.2706,0.2706,50409.2274,47879.3604,39786.5766,372524.1905,353828.4734
1,002339.SZ,20250619,7.65,7.68,7.43,7.47,7.68,-0.21,-2.7344,259333.1,194994.355,7.47,5.4164,6.5181,0.65,119.1592,73.2394,2.1668,1.4494,1.3868,0.2677,0.2677,50409.2274,47879.3604,39786.5766,376556.9287,357658.8222
2,002339.SZ,20250618,7.7,7.8,7.61,7.68,7.73,-0.05,-0.6468,223894.81,171932.414,7.68,4.6762,5.6274,0.4,122.5091,75.2983,2.2277,1.4901,1.4258,0.2604,0.2604,50409.2274,47879.3604,39786.5766,387142.8664,367713.4879
3,002339.SZ,20250617,7.97,8.0,7.65,7.73,7.87,-0.14,-1.7789,329390.82,255554.482,7.73,6.8796,8.2789,0.5,123.3066,75.7885,2.2422,1.4999,1.4351,0.2587,0.2587,50409.2274,47879.3604,39786.5766,389663.3278,370107.4559
4,002339.SZ,20250616,7.84,8.16,7.75,7.87,7.7,0.17,2.2078,369371.92,291863.681,7.87,7.7146,9.2838,0.52,125.5399,77.1612,2.2828,1.527,1.4611,0.2541,0.2541,50409.2274,47879.3604,39786.5766,396720.6196,376810.5663
5,002339.SZ,20250613,8.0,8.04,7.69,7.7,8.07,-0.37,-4.5849,464825.12,361888.769,7.7,9.7083,11.683,0.56,122.8281,75.4944,2.2335,1.494,1.4295,0.2597,0.2597,50409.2274,47879.3604,39786.5766,388151.051,368671.0751
6,002339.SZ,20250612,7.97,8.2,7.9,8.07,8.19,-0.12,-1.4652,596762.99,477097.633,8.07,12.4639,14.9991,0.77,128.7302,79.1221,2.3409,1.5658,1.4982,0.2478,0.2478,50409.2274,47879.3604,39786.5766,406802.4651,386386.4384
7,002339.SZ,20250611,7.85,8.8,7.72,8.19,8.0,0.19,2.375,1006627.08,834554.908,8.19,21.0242,25.3007,1.71,130.6444,80.2986,2.3757,1.5891,1.5205,0.2442,0.2442,50409.2274,47879.3604,39786.5766,412851.5724,392131.9617
8,002339.SZ,20250610,7.75,8.08,7.67,8.0,7.78,0.22,2.8278,828133.79,654555.013,8.0,17.2963,20.8144,1.88,127.6136,78.4358,2.3205,1.5522,1.4852,0.25,0.25,50409.2274,47879.3604,39786.5766,403273.8192,383034.8832
9,002339.SZ,20250609,7.66,7.84,7.45,7.8,7.67,0.13,1.6949,628699.13,480488.024,7.8,13.1309,15.8018,1.82,124.4233,76.4749,2.2495,1.5134,1.4481,0.2564,0.2564,50409.2274,47879.3604,39786.5766,393191.9737,373459.0111
10,002339.SZ,20250606,7.86,8.35,7.61,7.67,7.74,-0.07,-0.9044,1058157.37,839000.57,7.67,22.1005,26.5958,6.72,122.3495,75.2003,2.212,1.4882,1.4239,0.2608,0.2608,50409.2274,47879.3604,39786.5766,386638.7742,367234.6943
11,002339.SZ,20250605,7.25,7.74,7.25,7.74,7.04,0.7,9.9432,368952.41,278730.894,7.74,7.7059,9.2733,3.75,123.4662,75.8866,2.2322,1.5018,1.4369,0.2584,0.2584,50409.2274,47879.3604,39786.5766,390167.4201,370586.2495
12,002339.SZ,20250604,6.98,7.1,6.98,7.04,6.98,0.06,0.8596,66660.8,46985.027,7.04,1.3923,1.6755,0.65,112.3,69.0235,2.0303,1.366,1.307,0.2841,0.2841,50409.2274,47879.3604,39786.5766,354880.9609,337070.6972
13,002339.SZ,20250603,6.94,7.03,6.9,6.98,6.97,0.01,0.1435,79335.6,55454.77,6.98,1.657,1.994,0.79,111.3429,68.4352,2.013,1.3543,1.2958,0.2865,0.2865,50409.2274,47879.3604,39786.5766,351856.4073,334197.9356
14,002339.SZ,20250530,7.17,7.2,6.94,6.97,7.2,-0.23,-3.1944,151588.0,106491.931,6.97,3.166,3.81,1.67,111.1833,68.3372,2.0101,1.3524,1.294,0.2869,0.2869,50409.2274,47879.3604,39786.5766,351352.315,333719.142
15,002339.SZ,20250529,7.08,7.21,7.05,7.2,7.05,0.15,2.1277,121229.8,86983.14,7.2,2.532,3.047,1.44,114.8522,70.5922,2.0764,1.397,1.3367,0.2778,0.2778,50409.2274,47879.3604,39786.5766,362946.4373,344731.3949
16,002339.SZ,20250528,7.11,7.15,7.0,7.05,7.11,-0.06,-0.8439,72655.83,51364.329,7.05,1.5175,1.8261,0.84,112.4595,69.1215,2.0332,1.3679,1.3088,0.2837,0.2837,50409.2274,47879.3604,39786.5766,355385.0532,337549.4908
17,002339.SZ,20250527,7.03,7.13,7.0,7.11,7.06,0.05,0.7082,87975.0,62235.629,7.11,1.8374,2.2112,1.06,113.4166,69.7098,2.0505,1.3796,1.32,0.2813,0.2813,50409.2274,47879.3604,39786.5766,358409.6068,340422.2524
18,002339.SZ,20250526,6.97,7.09,6.97,7.06,6.98,0.08,1.1461,71002.2,49990.54,7.06,1.4829,1.7846,0.82,112.619,69.2196,2.0361,1.3699,1.3107,0.2833,0.2833,50409.2274,47879.3604,39786.5766,355889.1454,338028.2844
19,002339.SZ,20250523,7.08,7.18,6.97,6.98,7.11,-0.13,-1.8284,100443.0,71045.926,6.98,2.0978,2.5245,1.2,111.3429,68.4352,2.013,1.3543,1.2958,0.2865,0.2865,50409.2274,47879.3604,39786.5766,351856.4073,334197.9356
