,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603308.SH,20250620,21.73,21.93,21.37,21.5,21.74,-0.24,-1.104,96466.07,208226.461,21.5,1.4206,2.1398,0.71,50.9786,50.7141,3.1172,5.8084,5.808,0.5581,0.3256,67903.6441,67903.6441,45082.6923,1459928.3482,1459928.3482
1,603308.SH,20250619,22.39,22.48,21.55,21.74,22.63,-0.89,-3.9328,135247.8,296371.674,21.74,1.9918,3.0,0.87,51.5476,51.2802,3.152,5.8733,5.8729,0.552,0.322,67903.6441,67903.6441,45082.6923,1476225.2227,1476225.2227
2,603308.SH,20250618,22.49,22.76,22.16,22.63,22.7,-0.07,-0.3084,86225.2,194347.843,22.63,1.2698,1.9126,0.52,53.6579,53.3795,3.281,6.1137,6.1133,0.5303,0.3093,67903.6441,67903.6441,45082.6923,1536659.466,1536659.466
3,603308.SH,20250617,22.57,23.26,22.29,22.7,22.57,0.13,0.576,120402.91,273690.017,22.7,1.7731,2.6707,0.66,53.8239,53.5446,3.2912,6.1326,6.1322,0.5286,0.3084,67903.6441,67903.6441,45082.6923,1541412.7211,1541412.7211
4,603308.SH,20250616,23.1,23.4,22.46,22.57,22.88,-0.31,-1.3549,144922.68,331076.491,22.57,2.1342,3.2146,0.82,53.5156,53.238,3.2723,6.0975,6.0971,0.5317,0.3101,67903.6441,67903.6441,45082.6923,1532585.2473,1532585.2473
5,603308.SH,20250613,23.62,23.87,22.78,22.88,23.68,-0.8,-3.3784,195609.14,454706.093,22.88,2.8807,4.3389,1.19,54.2507,53.9692,3.3173,6.1813,6.1808,0.5245,0.3059,67903.6441,67903.6441,45082.6923,1553635.377,1553635.377
6,603308.SH,20250612,22.18,24.3,22.07,23.68,22.32,1.36,6.0932,231121.27,540011.757,23.68,3.4037,5.1266,1.6,56.1476,55.8562,3.4333,6.3974,6.397,0.5068,0.2956,67903.6441,67903.6441,45082.6923,1607958.2923,1607958.2923
7,603308.SH,20250611,22.25,22.5,21.73,22.32,22.4,-0.08,-0.3571,133609.3,295605.684,22.32,1.9676,2.9636,1.0,52.9229,52.6483,3.2361,6.03,6.0296,0.5376,0.3136,67903.6441,67903.6441,45082.6923,1515609.3363,1515609.3363
8,603308.SH,20250610,21.82,23.15,21.82,22.4,21.78,0.62,2.8466,204601.0,459104.861,22.4,3.0131,4.5383,1.84,53.1126,52.837,3.2477,6.0516,6.0512,0.5357,0.3125,67903.6441,67903.6441,45082.6923,1521041.6278,1521041.6278
9,603308.SH,20250609,21.49,21.95,21.27,21.78,21.18,0.6,2.8329,116318.66,252205.275,21.78,1.713,2.5801,1.08,51.6425,51.3745,3.1578,5.8841,5.8837,0.551,0.3214,67903.6441,67903.6441,45082.6923,1478941.3685,1478941.3685
