,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603061.SH,20250620,78.17,79.8,76.83,77.13,78.09,-0.96,-1.2294,15477.81,121530.522,77.13,3.7005,5.142,1.72,58.9668,51.8536,3.4594,11.3798,10.3598,0.2202,0.214,6000.0,4182.6334,3010.0825,462780.0,322606.5141
1,603061.SH,20250619,76.2,80.48,76.18,78.09,76.18,1.91,2.5072,24197.0,191049.681,78.09,5.7851,8.0387,4.76,59.7007,52.499,3.5024,11.5215,10.4887,0.2175,0.2114,6000.0,4182.6334,3010.0825,468540.0,326621.8422
2,603061.SH,20250618,75.01,76.4,74.91,76.18,75.12,1.06,1.4111,7039.81,53344.121,76.18,1.6831,2.3387,1.53,58.2405,51.215,3.4168,11.2397,10.2322,0.223,0.2167,6000.0,4182.6334,3010.0825,457080.0,318633.0124
3,603061.SH,20250617,74.61,75.5,74.5,75.12,74.61,0.51,0.6836,4278.0,32146.431,75.12,1.0228,1.4212,0.8,57.4301,50.5023,3.3692,11.0833,10.0898,0.2261,0.2198,6000.0,4182.6334,3010.0825,450720.0,314199.421
4,603061.SH,20250616,74.68,74.81,74.2,74.61,74.78,-0.17,-0.2273,3818.0,28427.051,74.61,0.9128,1.2684,0.67,57.0402,50.1595,3.3464,11.008,10.0213,0.2276,0.2213,6000.0,4182.6334,3010.0825,447660.0,312066.278
5,603061.SH,20250613,74.42,75.62,74.1,74.78,74.72,0.06,0.0803,5573.0,41733.399,74.78,1.3324,1.8514,1.0,57.1702,50.2738,3.354,11.0331,10.0441,0.2271,0.2208,6000.0,4182.6334,3010.0825,448680.0,312777.3257
6,603061.SH,20250612,74.52,75.75,73.8,74.72,74.52,0.2,0.2684,4726.0,35395.527,74.72,1.1299,1.5701,0.73,57.1243,50.2334,3.3513,11.0243,10.0361,0.2273,0.2209,6000.0,4182.6334,3010.0825,448320.0,312526.3676
7,603061.SH,20250611,74.5,75.16,74.05,74.52,74.36,0.16,0.2152,4589.0,34319.228,74.52,1.0972,1.5245,0.67,56.9714,50.099,3.3423,10.9948,10.0092,0.2279,0.2215,6000.0,4182.6334,3010.0825,447120.0,311689.841
8,603061.SH,20250610,75.9,76.99,74.05,74.36,75.49,-1.13,-1.4969,8156.0,61313.263,74.36,1.95,2.7096,1.32,56.8491,49.9914,3.3351,10.9712,9.9877,0.2284,0.222,6000.0,4182.6334,3010.0825,446160.0,311020.6196
9,603061.SH,20250609,75.63,75.86,75.12,75.49,75.64,-0.15,-0.1983,5416.0,40867.924,75.49,1.2949,1.7993,0.89,57.713,50.7511,3.3858,11.1379,10.1395,0.225,0.2187,6000.0,4182.6334,3010.0825,452940.0,315746.9954
10,603061.SH,20250606,76.0,76.1,75.1,75.64,75.58,0.06,0.0794,4887.0,36950.903,75.64,1.1684,1.6235,0.72,57.8276,50.8519,3.3926,11.16,10.1596,0.2245,0.2183,6000.0,4182.6334,3010.0825,453840.0,316374.3904
11,603061.SH,20250605,76.3,76.6,74.69,75.58,76.3,-0.72,-0.9436,9257.72,69851.042,75.58,2.2134,3.0756,1.56,57.7818,50.8116,3.3899,11.1512,10.1516,0.2247,0.2184,6000.0,4182.6334,3010.0825,453480.0,316123.4324
12,603061.SH,20250604,75.51,76.55,75.08,76.3,75.31,0.99,1.3146,6549.0,49757.748,76.3,1.5658,2.1757,1.1,58.3322,51.2956,3.4222,11.2574,10.2483,0.2226,0.2164,6000.0,4182.6334,3010.0825,457800.0,319134.9284
13,603061.SH,20250603,74.8,75.5,74.48,75.31,74.63,0.68,0.9112,4810.0,36189.663,75.31,1.15,1.598,0.69,57.5754,50.6301,3.3778,11.1113,10.1153,0.2255,0.2192,6000.0,4182.6334,3010.0825,451860.0,314994.1214
14,603061.SH,20250530,75.02,75.35,74.4,74.8,75.34,-0.54,-0.7168,5008.0,37509.684,74.8,1.1973,1.6637,0.49,57.1855,50.2872,3.3302,11.0361,10.0468,0.2271,0.2271,6000.0,4182.6334,3010.0825,448800.0,312860.9783
15,603061.SH,20250529,74.0,75.98,74.0,75.34,74.0,1.34,1.8108,8202.0,61639.466,75.34,1.961,2.7248,0.68,57.5983,50.6502,3.3543,11.1157,10.1194,0.2254,0.2254,6000.0,4182.6334,3010.0825,452040.0,315119.6004
16,603061.SH,20250528,74.01,74.6,73.96,74.0,74.0,0.0,0.0,5040.0,37409.242,74.0,1.205,1.6744,0.33,56.5738,49.7494,3.2946,10.918,9.9394,0.2295,0.2295,6000.0,4182.6334,3010.0825,444000.0,309514.8716
17,603061.SH,20250527,75.04,75.12,73.7,74.0,75.36,-1.36,-1.8047,6825.0,50611.036,74.0,1.6317,2.2674,0.44,56.5738,49.7494,3.2946,10.918,9.9394,0.2295,0.2295,6000.0,4182.6334,3010.0825,444000.0,309514.8716
18,603061.SH,20250526,76.1,76.1,74.65,75.36,76.2,-0.84,-1.1024,9896.0,74420.466,75.36,2.366,3.2876,0.68,57.6136,50.6637,3.3552,11.1187,10.122,0.2254,0.2254,6000.0,4182.6334,3010.0825,452160.0,315203.253
19,603061.SH,20250523,73.36,76.56,73.07,76.2,73.6,2.6,3.5326,21184.0,159823.235,76.2,5.0648,7.0377,1.85,58.2558,51.2284,3.3925,11.2426,10.2349,0.2229,0.2229,6000.0,4182.6334,3010.0825,457200.0,318716.6651
20,603061.SH,20250522,75.51,76.49,73.1,73.6,75.51,-1.91,-2.5295,17693.0,131975.26,73.6,4.2301,5.8779,1.92,56.268,49.4805,3.2768,10.859,9.8856,0.2308,0.2308,6000.0,4182.6334,3010.0825,441600.0,307841.8182
21,603061.SH,20250521,78.38,78.38,74.65,75.51,78.3,-2.79,-3.5632,20391.0,154853.188,75.51,4.8752,6.7742,2.88,57.7283,50.7645,3.3618,11.1408,10.1422,0.2249,0.2249,6000.0,4182.6334,3010.0825,453060.0,315830.648
22,603061.SH,20250520,79.48,79.57,78.22,78.3,79.33,-1.03,-1.2984,8180.0,64497.947,78.3,1.9557,2.7175,1.25,59.8612,52.6402,3.486,11.5525,10.5169,0.2169,0.2169,6000.0,4182.6334,3010.0825,469800.0,327500.1952
23,603061.SH,20250519,79.08,79.5,78.53,79.33,79.08,0.25,0.3161,5238.26,41435.307,79.33,1.2524,1.7402,0.75,60.6487,53.3327,3.5319,11.7044,10.6553,0.2141,0.2141,6000.0,4182.6334,3010.0825,475980.0,331808.3076
24,603061.SH,20250516,79.2,79.78,78.8,79.08,79.1,-0.02,-0.0253,5812.0,46074.49,79.08,1.3896,1.9308,0.69,60.4576,53.1646,3.5208,11.6676,10.6217,0.2148,0.2148,6000.0,4182.6334,3010.0825,474480.0,330762.6493
25,603061.SH,20250515,80.0,80.63,78.74,79.1,80.13,-1.03,-1.2854,6421.0,51029.122,79.1,1.5352,2.1332,0.74,60.4729,53.178,3.5217,11.6705,10.6244,0.2147,0.2147,6000.0,4182.6334,3010.0825,474600.0,330846.3019
26,603061.SH,20250514,81.13,82.48,79.52,80.13,80.97,-0.84,-1.0374,9741.0,78339.201,80.13,2.3289,3.2361,1.21,61.2603,53.8705,3.5675,11.8225,10.7627,0.212,0.212,6000.0,4182.6334,3010.0825,480780.0,335154.4143
27,603061.SH,20250513,82.0,82.13,80.66,80.97,81.57,-0.6,-0.7356,5447.0,44231.687,80.97,1.3023,1.8096,0.66,61.9025,54.4352,3.6049,11.9464,10.8756,0.2098,0.2098,6000.0,4182.6334,3010.0825,485820.0,338667.8264
28,603061.SH,20250512,81.99,82.51,80.62,81.57,81.88,-0.31,-0.3786,7668.01,62488.502,81.57,1.8333,2.5474,0.92,62.3612,54.8386,3.6316,12.0349,10.9561,0.2082,0.2082,6000.0,4182.6334,3010.0825,489420.0,341177.4064
29,603061.SH,20250509,83.3,84.18,80.6,81.88,84.61,-2.73,-3.2266,12558.01,103325.332,81.88,3.0024,4.172,1.76,62.5982,55.047,3.6454,12.0807,10.9978,0.2074,0.2074,6000.0,4182.6334,3010.0825,491280.0,342474.0228
30,603061.SH,20250508,85.37,86.6,84.61,84.61,85.86,-1.25,-1.4559,7693.0,65840.581,84.61,1.8393,2.5557,1.16,64.6853,56.8824,3.767,12.4835,11.3645,0.2007,0.2007,6000.0,4182.6334,3010.0825,507660.0,353892.612
31,603061.SH,20250507,86.97,86.99,85.12,85.86,86.25,-0.39,-0.4522,6746.0,57940.523,85.86,1.6129,2.2411,1.01,65.641,57.7227,3.8226,12.6679,11.5324,0.1978,0.1978,6000.0,4182.6334,3010.0825,515160.0,359120.9037
