,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603602.SH,20250620,14.47,14.6,14.25,14.33,14.47,-0.14,-0.9675,32635.88,46904.127,14.33,1.423,2.0546,0.98,174.2402,139.8191,3.1414,1.974,2.0526,0.363,0.363,22933.8293,22933.8293,15884.3162,328641.7739,328641.7739
1,603602.SH,20250619,14.73,14.8,14.4,14.47,14.68,-0.21,-1.4305,34726.09,50778.485,14.47,1.5142,2.1862,1.04,175.9425,141.1851,3.1721,1.9933,2.0726,0.3595,0.3595,22933.8293,22933.8293,15884.3162,331852.51,331852.51
2,603602.SH,20250618,14.68,14.74,14.55,14.68,14.74,-0.06,-0.4071,25485.55,37317.245,14.68,1.1113,1.6044,0.68,178.4959,143.234,3.2181,2.0222,2.1027,0.3543,0.3543,22933.8293,22933.8293,15884.3162,336668.6141,336668.6141
3,603602.SH,20250617,14.82,14.89,14.65,14.74,14.81,-0.07,-0.4727,28364.42,41804.391,14.74,1.2368,1.7857,0.65,179.2255,143.8195,3.2312,2.0305,2.1113,0.3529,0.3529,22933.8293,22933.8293,15884.3162,338044.6439,338044.6439
4,603602.SH,20250616,14.65,15.1,14.6,14.81,14.71,0.1,0.6798,38632.39,57422.117,14.81,1.6845,2.4321,0.85,180.0766,144.5025,3.2466,2.0401,2.1213,0.3512,0.3512,22933.8293,22933.8293,15884.3162,339650.0119,339650.0119
5,603602.SH,20250613,14.96,15.07,14.7,14.71,15.1,-0.39,-2.5828,39952.0,59311.49,14.71,1.7421,2.5152,0.87,178.8607,143.5268,3.2247,2.0264,2.107,0.3536,0.3536,22933.8293,22933.8293,15884.3162,337356.629,337356.629
6,603602.SH,20250612,15.07,15.19,14.94,15.1,15.07,0.03,0.1991,34635.02,52354.337,15.1,1.5102,2.1805,0.66,183.6027,147.332,3.3102,2.0801,2.1629,0.3445,0.3445,22933.8293,22933.8293,15884.3162,346300.8224,346300.8224
7,603602.SH,20250611,15.07,15.15,14.95,15.07,15.07,0.0,0.0,45719.82,68788.934,15.07,1.9936,2.8783,0.84,183.238,147.0393,3.3036,2.076,2.1586,0.3451,0.3451,22933.8293,22933.8293,15884.3162,345612.8076,345612.8076
8,603602.SH,20250610,15.33,15.36,14.86,15.07,15.32,-0.25,-1.6319,58151.4,87723.209,15.07,2.5356,3.6609,0.87,183.238,147.0393,3.3036,2.076,2.1586,0.3451,0.3451,22933.8293,22933.8293,15884.3162,345612.8076,345612.8076
9,603602.SH,20250609,15.23,15.4,15.23,15.32,15.23,0.09,0.5909,47537.58,72919.129,15.32,2.0728,2.9927,0.54,186.2777,149.4786,3.3584,2.1104,2.1944,0.3395,0.3395,22933.8293,22933.8293,15884.3162,351346.2649,351346.2649
10,603602.SH,20250606,15.29,15.36,15.14,15.23,15.3,-0.07,-0.4575,43700.64,66560.598,15.23,1.9055,2.7512,0.48,185.1834,148.6004,3.3387,2.098,2.1815,0.3415,0.3415,22933.8293,22933.8293,15884.3162,349282.2202,349282.2202
11,603602.SH,20250605,15.23,15.35,15.02,15.3,15.23,0.07,0.4596,66926.23,101613.059,15.3,2.9182,4.2134,0.8,186.0346,149.2834,3.354,2.1076,2.1915,0.34,0.34,22933.8293,22933.8293,15884.3162,350887.5883,350887.5883
12,603602.SH,20250604,15.15,15.39,15.15,15.23,15.27,-0.04,-0.262,55811.49,85233.271,15.23,2.4336,3.5136,0.71,185.1834,148.6004,3.3387,2.098,2.1815,0.3415,0.3415,22933.8293,22933.8293,15884.3162,349282.2202,349282.2202
13,603602.SH,20250603,15.52,15.65,15.2,15.27,15.51,-0.24,-1.5474,119224.82,183170.07,15.27,5.1986,7.5058,1.92,185.6698,148.9907,3.3474,2.1035,2.1872,0.3406,0.3406,22933.8293,22933.8293,15884.3162,350199.5734,350199.5734
14,603602.SH,20250530,15.1,15.86,14.8,15.51,15.08,0.43,2.8515,152255.75,234772.029,15.51,6.6389,9.5853,3.69,188.588,151.3324,3.4,2.1366,2.2216,0.3354,0.3354,22933.8293,22933.8293,15884.3162,355703.6924,355703.6924
