股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
920016.BJ,20250709,26.03,26.47,25.89,26.03,26.02,0.01,0.0384,14026.67,36746.347,26.03,5.3214,5.3214,1.0,54.7107,74.2615,5.476,9.0201,8.8436,,,7698.1929,2635.9121,2635.9121,200383.9612,68612.792
920016.BJ,20250708,26.1,26.28,25.79,26.02,25.82,0.2,0.7746,10667.35,27820.2,26.02,4.0469,4.0469,0.66,54.6897,74.2329,5.4739,9.0166,8.8402,,,7698.1929,2635.9121,2635.9121,200306.9793,68586.4328
920016.BJ,20250707,25.88,26.31,25.75,25.82,25.73,0.09,0.3498,11707.77,30420.017,25.82,4.4416,4.4416,0.69,54.2694,73.6624,5.4318,8.9473,8.7722,,,7698.1929,2635.9121,2635.9121,198767.3407,68059.2504
920016.BJ,20250704,26.68,26.95,25.69,25.73,26.76,-1.03,-3.849,20907.46,54585.013,25.73,7.9318,7.9318,1.33,54.0802,73.4056,5.4128,8.9161,8.7416,,,7698.1929,2635.9121,2635.9121,198074.5033,67822.0183
920016.BJ,20250703,26.99,27.21,26.6,26.76,26.79,-0.03,-0.112,14009.04,37531.943,26.76,5.3147,5.3147,0.79,56.2451,76.3441,5.6295,9.2731,9.0916,,,7698.1929,2635.9121,2635.9121,206003.642,70537.0078
920016.BJ,20250702,26.97,27.37,26.67,26.79,27.12,-0.33,-1.2168,13166.24,35465.3,26.79,4.9949,4.9949,0.69,56.3081,76.4297,5.6358,9.2835,9.1018,,,7698.1929,2635.9121,2635.9121,206234.5878,70616.0852
920016.BJ,20250701,27.0,27.2,26.41,27.12,26.97,0.15,0.5562,21483.41,57540.538,27.12,8.1503,8.1503,1.14,57.0017,77.3712,5.7053,9.3978,9.2139,,,7698.1929,2635.9121,2635.9121,208774.9914,71485.9362
920016.BJ,20250630,26.9,27.16,26.67,26.97,26.89,0.08,0.2975,15680.6,42217.039,26.97,5.9488,5.9488,0.85,56.6865,76.9432,5.6737,9.3458,9.1629,,,7698.1929,2635.9121,2635.9121,207620.2625,71090.5493
920016.BJ,20250627,26.8,27.08,26.5,26.89,26.61,0.28,1.0522,14244.91,38130.273,26.89,5.4042,5.4042,0.77,56.5183,76.715,5.6569,9.3181,9.1358,,,7698.1929,2635.9121,2635.9121,207004.4071,70879.6764
920016.BJ,20250626,26.78,27.08,26.6,26.61,26.79,-0.18,-0.6719,23893.43,64077.035,26.61,9.0646,9.0646,1.32,55.9298,75.9162,5.598,9.2211,9.0406,,,7698.1929,2635.9121,2635.9121,204848.9131,70141.621
920016.BJ,20250625,27.05,27.28,26.37,26.79,26.79,0.0,0.0,20586.67,54971.37,26.79,7.8101,7.8101,1.06,56.3081,76.4297,5.6358,9.2835,9.1018,,,7698.1929,2635.9121,2635.9121,206234.5878,70616.0852
920016.BJ,20250624,26.1,26.95,25.81,26.79,25.95,0.84,3.237,20023.2,53304.635,26.79,7.5963,7.5963,0.9,56.3081,76.4297,5.6358,9.2835,9.1018,,,7698.1929,2635.9121,2635.9121,206234.5878,70616.0852
920016.BJ,20250623,25.38,25.99,25.04,25.95,25.42,0.53,2.085,13596.99,34946.815,25.95,5.1584,5.1584,0.53,54.5426,74.0332,5.4591,8.9924,8.8164,,,7698.1929,2635.9121,2635.9121,199768.1058,68401.919
920016.BJ,20250620,26.35,26.35,25.33,25.42,25.95,-0.53,-2.0424,14939.55,38477.331,25.42,5.6677,5.6677,0.42,53.4286,72.5212,5.3476,8.8087,8.6363,,,7698.1929,2635.9121,2635.9121,195688.0635,67004.8856
920016.BJ,20250619,26.81,27.18,25.85,25.95,26.82,-0.87,-3.2438,21067.88,55643.186,25.95,7.9926,7.9926,0.45,54.5426,74.0332,5.4591,8.9924,8.8164,,,7698.1929,2635.9121,2635.9121,199768.1058,68401.919
920016.BJ,20250618,27.29,27.32,26.34,26.82,27.3,-0.48,-1.7582,27524.04,73532.798,26.82,10.4419,10.4419,0.53,56.3712,76.5153,5.6421,9.2939,9.112,,,7698.1929,2635.9121,2635.9121,206465.5336,70695.1625
920016.BJ,20250617,28.58,29.09,27.28,27.3,28.36,-1.06,-3.7377,34128.3,96156.569,27.3,12.9474,12.9474,0.53,57.3801,77.8847,5.7431,9.4602,9.275,,,7698.1929,2635.9121,2635.9121,210160.6662,71960.4003
920016.BJ,20250616,27.53,28.36,27.4,28.36,28.35,0.01,0.0353,30329.23,84786.914,28.36,11.5062,11.5062,0.46,59.608,80.9088,5.9661,9.8275,9.6352,,,7698.1929,2635.9121,2635.9121,218320.7506,74754.4672
920016.BJ,20250613,29.85,30.29,28.01,28.35,30.8,-2.45,-7.9545,64602.41,188245.722,28.35,24.5086,24.5086,1.07,59.587,80.8802,5.964,9.824,9.6318,,,7698.1929,2635.9121,2635.9121,218243.7687,74728.108
920016.BJ,20250612,28.85,31.77,28.79,30.8,29.11,1.69,5.8056,75040.53,227479.296,30.8,28.4685,28.4685,1.28,64.7365,87.8699,6.4794,10.673,10.4642,,,7698.1929,2635.9121,2635.9121,237104.3413,81186.0927
920016.BJ,20250611,29.88,30.19,28.78,29.11,29.98,-0.87,-2.9019,56731.64,166033.143,29.11,21.5226,21.5226,0.95,61.1844,83.0485,6.1239,10.0874,9.89,,,7698.1929,2635.9121,2635.9121,224094.3953,76731.4012
920016.BJ,20250610,28.76,31.4,28.52,29.98,28.92,1.06,3.6653,95586.1,288593.5,29.98,36.263,36.263,2.09,63.013,85.5305,6.3069,10.3889,10.1856,,,7698.1929,2635.9121,2635.9121,230791.8231,79024.6448
920016.BJ,20250609,28.0,29.31,27.47,28.92,27.91,1.01,3.6188,41188.51,116698.097,28.92,15.6259,15.6259,0.89,60.785,82.5064,6.0839,10.0216,9.8254,,,7698.1929,2635.9121,2635.9121,222631.7387,76230.5779
920016.BJ,20250606,27.69,29.06,27.49,27.91,28.25,-0.34,-1.2035,33732.25,94913.182,27.91,12.7972,12.7972,0.67,58.6622,79.625,5.8715,9.6716,9.4823,,,7698.1929,2635.9121,2635.9121,214856.5638,73568.3067
920016.BJ,20250605,28.88,29.98,27.95,28.25,29.0,-0.75,-2.5862,65397.88,189318.728,28.25,24.8103,24.8103,1.28,59.3768,80.595,5.943,9.7894,9.5978,,,7698.1929,2635.9121,2635.9121,217473.9494,74464.5168
920016.BJ,20250604,27.34,29.79,26.66,29.0,27.14,1.86,6.8534,61439.3,174003.355,29.0,23.3086,23.3086,1.2,60.9532,82.7346,6.1008,10.0493,9.8526,,,7698.1929,2635.9121,2635.9121,223247.5941,76441.4509
920016.BJ,20250603,26.61,27.48,26.08,27.14,26.61,0.53,1.9917,27286.22,73532.764,27.14,10.3517,10.3517,0.51,57.0438,77.4282,5.7095,9.4047,9.2207,,,7698.1929,2635.9121,2635.9121,208928.9553,71538.6544
920016.BJ,20250530,28.03,28.18,26.58,26.61,28.36,-1.75,-6.1707,42911.75,116765.434,26.61,16.2797,16.2797,0.79,55.9298,75.9162,5.598,9.2211,9.0406,,,7698.1929,2635.9121,2635.9121,204848.9131,70141.621
920016.BJ,20250529,28.8,29.98,28.25,28.36,29.25,-0.89,-3.0427,56391.11,162319.798,28.36,21.3934,21.3934,1.15,59.608,80.9088,5.9661,9.8275,9.6352,,,7698.1929,2635.9121,2635.9121,218320.7506,74754.4672
920016.BJ,20250528,28.02,29.5,27.4,29.25,28.4,0.85,2.993,66725.62,190591.269,29.25,25.3141,25.3141,1.54,61.4787,83.4479,6.1534,10.1359,9.9376,,,7698.1929,2635.9121,2635.9121,225172.1423,77100.4289
920016.BJ,20250527,27.2,28.75,26.89,28.4,27.57,0.83,3.0105,63461.13,178401.582,28.4,24.0756,24.0756,1.52,59.6921,81.0229,5.9745,9.8414,9.6488,,,7698.1929,2635.9121,2635.9121,218628.6784,74859.9036
920016.BJ,20250526,27.41,27.58,26.35,27.57,27.39,0.18,0.6572,36632.89,98418.104,27.57,13.8976,13.8976,0.9,57.9476,78.655,5.7999,9.5538,9.3668,,,7698.1929,2635.9121,2635.9121,212239.1783,72672.0966
920016.BJ,20250523,26.04,27.49,25.62,27.39,26.13,1.26,4.822,50108.13,135112.599,27.39,19.0098,19.0098,1.2,57.5692,78.1414,5.7621,9.4914,9.3056,,,7698.1929,2635.9121,2635.9121,210853.5035,72197.6324
920016.BJ,20250522,25.97,27.27,25.52,26.13,26.3,-0.17,-0.6464,27600.42,72149.986,26.13,10.4709,10.4709,0.49,54.9209,74.5468,5.497,9.0548,8.8775,,,7698.1929,2635.9121,2635.9121,201153.7805,68876.3832
920016.BJ,20250521,26.5,27.71,25.5,26.3,26.97,-0.67,-2.4842,39122.9,104765.971,26.3,14.8423,14.8423,0.77,55.2782,75.0318,5.5328,9.1137,8.9353,,,7698.1929,2635.9121,2635.9121,202462.4733,69324.4882
920016.BJ,20250520,25.75,27.73,25.53,27.04,25.75,1.29,5.0097,55835.04,149766.65,27.04,21.1824,21.1824,1.31,56.8336,77.1429,5.6059,9.3701,9.1867,,,7698.1929,2635.9121,2635.9121,208159.136,71275.0632
920016.BJ,20250519,26.07,26.07,25.14,25.75,25.96,-0.21,-0.8089,30756.92,78455.452,25.75,11.6684,11.6684,0.78,54.1222,73.4627,5.3384,8.9231,8.7484,,,7698.1929,2635.9121,2635.9121,198228.4672,67874.7366
920016.BJ,20250516,26.6,26.84,25.81,25.96,28.0,-2.04,-7.2857,55598.28,145398.953,25.96,21.0926,21.0926,1.74,54.5636,74.0618,5.382,8.9958,8.8198,,,7698.1929,2635.9121,2635.9121,199845.0877,68428.2781
920016.BJ,20250515,24.8,29.25,24.62,28.0,24.9,3.1,12.4498,97815.67,268175.595,28.0,37.1089,37.1089,6.52,58.8514,79.8817,5.8049,9.7028,9.5129,,,7698.1929,2635.9121,2635.9121,215549.4012,73805.5388
