,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,000638.SZ,20250620,4.8,4.8,4.7,4.7,4.95,-0.25,-5.0505,57154.0,27069.115,4.7,1.8428,2.8849,0.37,137.3988,126.0126,9.9209,3.7385,3.148,0.0,,31138.6551,31014.5601,19811.6301,146351.679,145768.4325
1,000638.SZ,20250619,5.22,5.25,4.95,4.95,5.21,-0.26,-4.9904,297442.75,149764.507,4.95,9.5904,15.0135,2.4,144.7072,132.7154,10.4486,3.9374,3.3154,0.0,,31138.6551,31014.5601,19811.6301,154136.3427,153522.0725
2,000638.SZ,20250618,5.01,5.23,4.98,5.21,5.0,0.21,4.2,139248.04,71559.039,5.21,4.4898,7.0286,1.13,152.308,139.6863,10.9974,4.1442,3.4896,0.0,,31138.6551,31014.5601,19811.6301,162232.3931,161585.8581
3,000638.SZ,20250617,5.04,5.13,4.96,5.0,5.02,-0.02,-0.3984,81682.56,41079.78,5.0,2.6337,4.123,0.58,146.1689,134.0559,10.5542,3.9771,3.3489,0.0,,31138.6551,31014.5601,19811.6301,155693.2755,155072.8005
4,000638.SZ,20250616,4.9,5.05,4.89,5.02,4.9,0.12,2.449,84899.0,42417.106,5.02,2.7374,4.2853,0.53,146.7536,134.5922,10.5964,3.9931,3.3623,0.0,,31138.6551,31014.5601,19811.6301,156316.0486,155693.0917
5,000638.SZ,20250613,5.06,5.08,4.83,4.9,5.08,-0.18,-3.5433,168807.0,83283.618,4.9,5.4428,8.5206,1.07,143.2456,131.3748,10.3431,3.8976,3.2819,0.0,,31138.6551,31014.5601,19811.6301,152579.41,151971.3445
6,000638.SZ,20250612,5.1,5.24,5.0,5.08,5.1,-0.02,-0.3922,146255.02,74800.67,5.08,4.7157,7.3823,0.85,148.5076,136.2008,10.723,4.0408,3.4025,0.0,,31138.6551,31014.5601,19811.6301,158184.3679,157553.9653
7,000638.SZ,20250611,5.09,5.13,5.01,5.1,5.07,0.03,0.5917,136022.29,69070.164,5.1,4.3858,6.8658,0.68,149.0923,136.7371,10.7652,4.0567,3.4159,0.0,,31138.6551,31014.5601,19811.6301,158807.141,158174.2565
8,000638.SZ,20250610,5.01,5.09,4.91,5.07,5.08,-0.01,-0.1969,171135.0,86003.728,5.07,5.5179,8.6381,1.01,148.2153,135.9327,10.7019,4.0328,3.3958,0.0,,31138.6551,31014.5601,19811.6301,157872.9814,157243.8197
9,000638.SZ,20250609,5.18,5.27,5.0,5.08,5.23,-0.15,-2.8681,173016.1,88843.019,5.08,5.5785,8.7331,0.97,148.5076,136.2008,10.723,4.0408,3.4025,0.0,,31138.6551,31014.5601,19811.6301,158184.3679,157553.9653
10,000638.SZ,20250606,5.09,5.25,5.05,5.23,5.12,0.11,2.1484,160785.75,82908.805,5.23,5.1842,8.176,0.78,152.8927,140.2225,11.0396,4.1601,3.503,0.0,,31138.6551,31014.5601,19665.5601,162855.1662,162206.1493
11,000638.SZ,20250605,5.07,5.19,4.96,5.12,5.04,0.08,1.5873,222696.6,112975.23,5.12,7.1804,11.3242,1.0,149.677,137.2733,10.8075,4.0726,3.4293,0.0,,31138.6551,31014.5601,19665.5601,159429.9141,158794.5477
12,000638.SZ,20250604,5.02,5.16,4.91,5.04,5.04,0.0,0.0,266170.27,134133.307,5.04,8.5821,13.5348,1.3,147.3383,135.1284,10.6386,4.009,3.3757,0.0,,31138.6551,31014.5601,19665.5601,156938.8217,156313.3829
13,000638.SZ,20250603,5.04,5.04,5.04,5.04,4.8,0.24,5.0,22325.52,11252.062,5.04,0.7198,1.1353,0.09,147.3383,135.1284,10.6386,4.009,3.3757,0.0,,31138.6551,31014.5601,19665.5601,156938.8217,156313.3829
14,000638.SZ,20250530,4.54,4.86,4.54,4.8,4.68,0.12,2.5641,220797.77,103285.049,4.8,7.1192,11.2276,0.95,140.3222,128.6937,10.132,3.8181,3.215,0.0,,31138.6551,31014.5601,19665.5601,149465.5445,148869.8885
15,000638.SZ,20250529,4.53,4.77,4.46,4.68,4.54,0.14,3.0837,297692.85,137961.496,4.68,9.5985,15.1378,1.32,136.8141,125.4764,9.8787,3.7226,3.1346,0.0,,31138.6551,31014.5601,19665.5601,145728.9059,145148.1413
16,000638.SZ,20250528,4.51,4.6,4.4,4.54,4.38,0.16,3.653,306558.18,139122.438,4.54,9.8843,15.5886,1.38,132.7214,121.7228,9.5832,3.6112,3.0408,0.0,,31138.6551,31014.5601,19665.5601,141369.4942,140806.1029
17,000638.SZ,20250527,4.17,4.38,4.17,4.38,4.21,0.17,4.038,179482.66,76865.211,4.38,5.787,9.1268,0.7,128.044,117.433,9.2454,3.484,2.9337,0.0,,31138.6551,31014.5601,19665.5601,136387.3093,135843.7732
18,000638.SZ,20250526,4.12,4.28,4.12,4.21,4.08,0.13,3.1863,191212.02,80619.685,4.21,6.1652,9.7232,0.76,123.0742,112.8751,8.8866,3.3488,2.8198,0.0,,31138.6551,31014.5601,19665.5601,131093.738,130571.298
19,000638.SZ,20250523,4.19,4.25,4.05,4.08,4.19,-0.11,-2.6253,186624.02,77126.643,4.08,6.0173,9.4899,0.55,119.2738,109.3896,8.6122,3.2453,2.7327,0.0,,31138.6551,31014.5601,19665.5601,127045.7128,126539.4052
20,000638.SZ,20250522,4.37,4.4,4.15,4.19,4.31,-0.12,-2.7842,265605.15,113679.257,4.19,8.5639,13.5061,0.93,122.4896,112.3389,8.8444,3.3328,2.8064,0.0,,31138.6551,31014.5601,19665.5601,130470.9649,129951.0068
21,000638.SZ,20250521,4.15,4.31,4.09,4.31,4.1,0.21,5.122,288861.85,122004.116,4.31,9.3137,14.6887,1.2,125.9976,115.5562,9.0977,3.4283,2.8868,0.0,,31138.6551,31014.5601,19665.5601,134207.6035,133672.754
22,000638.SZ,20250520,4.1,4.25,4.05,4.1,4.25,-0.15,-3.5294,342012.17,142085.472,4.1,11.0275,17.3914,1.53,119.8585,109.9259,8.6544,3.2613,2.7461,0.0,,31138.6551,31014.5601,19665.5601,127668.4859,127159.6964
23,000638.SZ,20250519,4.25,4.25,4.2,4.25,4.05,0.2,4.9383,167549.0,71191.834,4.25,5.4023,8.5199,0.73,124.2436,113.9475,8.971,3.3806,2.8466,0.0,,31138.6551,31014.5601,19665.5601,132339.2842,131811.8804
24,000638.SZ,20250516,4.13,4.13,3.83,4.05,3.93,0.12,3.0534,622311.3,252350.753,4.05,20.0651,31.6447,4.15,118.3968,108.5853,8.5489,3.2215,2.7126,0.0,,31138.6551,31014.5601,19665.5601,126111.5532,125608.9684
25,000638.SZ,20250515,3.93,3.93,3.93,3.93,3.74,0.19,5.0802,9804.0,3852.972,3.93,0.3161,0.4985,0.05,114.8888,105.368,8.2956,3.126,2.6322,0.0,,31138.6551,31014.5601,19665.5601,122374.9145,121887.2212
26,000638.SZ,20250514,3.74,3.74,3.74,3.74,3.56,0.18,5.0562,65598.58,24533.869,3.74,2.1151,3.3357,0.29,109.3344,100.2738,7.8945,2.9749,2.505,0.0,,31138.6551,31014.5601,19665.5601,116458.5701,115994.4548
27,000638.SZ,20250513,3.44,3.56,3.4,3.56,3.39,0.17,5.0147,253746.78,89316.663,3.56,8.1815,12.9031,1.09,104.0723,95.4478,7.5146,2.8317,2.3844,0.0,,31138.6551,31014.5601,19665.5601,110853.6122,110411.834
28,000638.SZ,20250512,3.35,3.44,3.25,3.39,3.3,0.09,2.7273,194490.42,65154.522,3.39,6.2709,9.8899,0.73,99.1025,90.8899,7.1557,2.6965,2.2706,0.0,,31138.6551,31014.5601,19665.5601,105560.0408,105139.3587
