,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603611.SH,20250620,20.12,20.18,19.6,19.64,20.07,-0.43,-2.1425,60549.0,119870.841,19.64,2.3505,3.725,0.96,10.953,10.7831,1.7744,0.725,0.7373,3.167,4.5672,25760.0791,25760.0791,16254.8448,505927.9535,505927.9535
1,603611.SH,20250619,20.4,20.92,19.99,20.07,20.53,-0.46,-2.2406,61002.21,124093.26,20.07,2.3681,3.7529,0.86,11.1928,11.0192,1.8133,0.7408,0.7535,3.0992,4.4694,25760.0791,25760.0791,16254.8448,517004.7875,517004.7875
2,603611.SH,20250618,20.37,20.93,20.15,20.53,20.38,0.15,0.736,60953.91,125345.491,20.53,2.3662,3.7499,0.72,11.4494,11.2718,1.8549,0.7578,0.7708,3.0297,4.3692,25760.0791,25760.0791,16254.8448,528854.4239,528854.4239
3,603611.SH,20250617,20.53,20.8,20.29,20.38,20.53,-0.15,-0.7306,46584.0,95481.28,20.38,1.8084,2.8659,0.48,11.3657,11.1894,1.8413,0.7523,0.7651,3.052,4.4014,25760.0791,25760.0791,16254.8448,524990.4121,524990.4121
4,603611.SH,20250616,20.5,20.9,20.45,20.53,20.78,-0.25,-1.2031,59676.0,122708.013,20.53,2.3166,3.6713,0.58,11.4494,11.2718,1.8549,0.7578,0.7708,3.0297,4.3692,25760.0791,25760.0791,16254.8448,528854.4239,528854.4239
5,603611.SH,20250613,21.36,21.37,20.64,20.78,21.36,-0.58,-2.7154,86516.99,180678.248,20.78,3.3586,5.3225,0.83,11.5888,11.409,1.8774,0.767,0.7801,2.9933,4.3167,25760.0791,25760.0791,16254.8448,535294.4437,535294.4437
6,603611.SH,20250612,21.0,21.52,20.57,21.36,20.9,0.46,2.201,99085.9,210386.546,21.36,3.8465,6.0958,0.94,11.9122,11.7275,1.9298,0.7885,0.8019,2.912,4.1994,25760.0791,25760.0791,16254.8448,550235.2896,550235.2896
7,603611.SH,20250611,20.4,21.4,20.4,20.9,20.36,0.54,2.6523,133801.6,280583.078,20.9,5.1941,8.2315,1.28,11.6557,11.4749,1.8883,0.7715,0.7846,2.9761,4.2919,25760.0791,25760.0791,16254.8448,538385.6532,538385.6532
8,603611.SH,20250610,20.33,20.46,19.83,20.36,20.38,-0.02,-0.0981,105662.4,213264.972,20.36,4.1018,6.5004,0.96,11.3546,11.1784,1.8395,0.7515,0.7644,3.055,4.4057,25760.0791,25760.0791,16254.8448,524475.2105,524475.2105
9,603611.SH,20250609,20.32,20.74,20.19,20.38,20.37,0.01,0.0491,89278.21,182351.432,20.38,3.4658,5.4924,0.69,11.3657,11.1894,1.8413,0.7523,0.7651,3.052,4.4014,25760.0791,25760.0791,16254.8448,524990.4121,524990.4121
10,603611.SH,20250606,20.7,20.95,20.3,20.37,20.55,-0.18,-0.8759,95686.2,197389.778,20.37,3.7145,5.8866,0.6,11.3601,11.1839,1.8404,0.7519,0.7647,3.0535,4.4035,25760.0791,25760.0791,16254.8448,524732.8113,524732.8113
11,603611.SH,20250605,20.58,20.88,20.25,20.55,20.68,-0.13,-0.6286,102824.0,210452.753,20.55,3.9916,6.3257,0.46,11.4605,11.2828,1.8567,0.7586,0.7715,3.0268,4.365,25760.0791,25760.0791,16254.8448,529369.6255,529369.6255
