,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,002010.SZ,20250620,5.26,5.33,5.23,5.29,5.27,0.02,0.3795,212654.98,112115.619,5.29,0.7647,1.8382,0.66,97.2484,82.6016,0.8368,0.5524,0.5601,1.8741,1.8741,278797.0508,278076.9606,115689.4221,1474836.3987,1471027.1216
1,002010.SZ,20250619,5.4,5.4,5.24,5.27,5.39,-0.12,-2.2263,262652.36,139206.519,5.27,0.9445,2.2703,0.8,96.8807,82.2893,0.8336,0.5503,0.558,1.8812,1.8812,278797.0508,278076.9606,115689.4221,1469260.4577,1465465.5824
2,002010.SZ,20250618,5.42,5.44,5.35,5.39,5.43,-0.04,-0.7366,266839.79,143883.541,5.39,0.9596,2.3065,0.87,99.0867,84.1631,0.8526,0.5628,0.5707,1.8394,1.8394,278797.0508,278076.9606,115689.4221,1502716.1038,1498834.8176
3,002010.SZ,20250617,5.54,5.58,5.41,5.43,5.5,-0.07,-1.2727,305125.13,166639.637,5.43,1.0973,2.6375,1.01,99.8221,84.7877,0.8589,0.567,0.5749,1.8258,1.8258,278797.0508,278076.9606,115689.4221,1513867.9858,1509957.8961
4,002010.SZ,20250616,5.42,5.55,5.37,5.5,5.46,0.04,0.7326,378047.0,206629.739,5.5,1.3595,3.2678,1.39,101.1089,85.8807,0.87,0.5743,0.5823,1.8026,1.8026,278797.0508,278076.9606,115689.4221,1533383.7794,1529423.2833
5,002010.SZ,20250613,5.52,5.52,5.35,5.46,5.45,0.01,0.1835,393869.28,214159.335,5.46,1.4164,3.4045,1.59,100.3736,85.2561,0.8637,0.5702,0.5781,1.8158,1.8158,278797.0508,278076.9606,115689.4221,1522231.8974,1518300.2049
6,002010.SZ,20250612,5.38,5.51,5.35,5.45,5.39,0.06,1.1132,297508.85,161311.21,5.45,1.0699,2.5716,1.21,100.1898,85.1,0.8621,0.5691,0.577,1.8191,1.8191,278797.0508,278076.9606,115689.4221,1519443.9269,1515519.4353
7,002010.SZ,20250611,5.38,5.44,5.37,5.39,5.39,0.0,0.0,161174.45,87029.383,5.39,0.5796,1.3932,0.52,99.0867,84.1631,0.8526,0.5628,0.5707,1.8394,1.8394,278797.0508,278076.9606,115689.4221,1502716.1038,1498834.8176
8,002010.SZ,20250610,5.48,5.48,5.34,5.39,5.49,-0.1,-1.8215,276922.01,149601.025,5.39,0.9958,2.3937,0.74,99.0867,84.1631,0.8526,0.5628,0.5707,1.8394,1.8394,278797.0508,278076.9606,115689.4221,1502716.1038,1498834.8176
9,002010.SZ,20250609,5.47,5.49,5.42,5.49,5.45,0.04,0.7339,229835.28,125387.781,5.49,0.8265,1.9867,0.4,100.9251,85.7246,0.8684,0.5733,0.5813,1.8059,1.8059,278797.0508,278076.9606,115689.4221,1530595.8089,1526642.5137
10,002010.SZ,20250606,5.53,5.55,5.43,5.45,5.51,-0.06,-1.0889,274730.17,150278.043,5.45,0.988,2.3747,0.48,100.1898,85.1,0.8621,0.5691,0.577,1.8191,1.8191,278797.0508,278076.9606,115689.4221,1519443.9269,1515519.4353
11,002010.SZ,20250605,5.67,5.73,5.59,5.61,5.67,-0.06,-1.0582,283253.32,159716.226,5.61,1.0186,2.4484,0.51,103.1311,87.5983,0.8737,0.5858,0.594,1.7672,1.7672,278797.0508,278076.9606,115689.4221,1564051.455,1560011.749
12,002010.SZ,20250604,5.61,5.72,5.53,5.67,5.61,0.06,1.0695,471370.29,263938.267,5.67,1.6951,4.0744,0.92,104.2341,88.5352,0.883,0.5921,0.6003,1.7485,1.7485,278797.0508,278076.9606,115689.4221,1580779.278,1576696.3666
13,002010.SZ,20250603,5.6,5.73,5.56,5.61,5.62,-0.01,-0.1779,616617.68,347568.586,5.61,2.2174,5.3299,1.43,103.1311,87.5983,0.8737,0.5858,0.594,1.7672,1.7672,278797.0508,278076.9606,115689.4221,1564051.455,1560011.749
14,002010.SZ,20250530,5.65,5.94,5.62,5.62,5.46,0.16,2.9304,1215643.93,699396.684,5.62,4.3716,10.5078,5.09,103.3149,87.7545,0.8753,0.5869,0.595,1.7641,1.7641,278797.0508,278076.9606,115689.4221,1566839.4255,1562792.5186
15,002010.SZ,20250529,5.4,5.5,5.38,5.46,5.39,0.07,1.2987,267969.0,145771.093,5.46,0.9637,2.3163,1.24,100.3736,85.2561,0.8503,0.5702,0.5781,1.8158,1.8158,278797.0508,278076.9606,115689.4221,1522231.8974,1518300.2049
16,002010.SZ,20250528,5.42,5.42,5.34,5.39,5.43,-0.04,-0.7366,180229.06,96943.018,5.39,0.6481,1.5579,0.88,99.0867,84.1631,0.8394,0.5628,0.5707,1.8394,1.8394,278797.0508,278076.9606,115689.4221,1502716.1038,1498834.8176
17,002010.SZ,20250527,5.32,5.44,5.28,5.43,5.34,0.09,1.6854,293834.95,157913.8,5.43,1.0567,2.5399,1.67,99.8221,84.7877,0.8457,0.567,0.5749,1.8258,1.8258,278797.0508,278076.9606,115689.4221,1513867.9858,1509957.8961
