,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603103.SH,20250620,15.96,16.3,15.5,15.57,15.96,-0.39,-2.4436,34794.0,54625.637,15.57,0.5486,4.6892,0.72,,355.6862,6.5372,5.0087,4.2908,0.7707,0.7707,63420.0,63420.0,7420.0,987449.4,987449.4
1,603103.SH,20250619,15.88,16.03,15.69,15.96,15.92,0.04,0.2513,33768.38,53725.945,15.96,0.5325,4.551,0.6,,364.5955,6.701,5.1341,4.3983,0.7519,0.7519,63420.0,63420.0,7420.0,1012183.2,1012183.2
2,603103.SH,20250618,15.9,16.04,15.73,15.92,16.01,-0.09,-0.5621,36154.18,57550.96,15.92,0.5701,4.8725,0.64,,363.6818,6.6842,5.1213,4.3873,0.7538,0.7538,63420.0,63420.0,7420.0,1009646.4,1009646.4
3,603103.SH,20250617,16.48,16.5,15.82,16.01,16.29,-0.28,-1.7188,57146.61,91915.841,16.01,0.9011,7.7017,0.94,,365.7377,6.722,5.1502,4.4121,0.7495,0.7495,63420.0,63420.0,7420.0,1015354.2,1015354.2
4,603103.SH,20250616,16.11,16.52,16.1,16.29,16.21,0.08,0.4935,61640.6,100411.999,16.29,0.9719,8.3074,1.11,,372.1342,6.8395,5.2403,4.4893,0.7366,0.7366,63420.0,63420.0,7420.0,1033111.8,1033111.8
5,603103.SH,20250613,16.4,16.55,16.1,16.21,16.55,-0.34,-2.0544,52120.89,84816.339,16.21,0.8218,7.0244,1.0,,370.3066,6.8059,5.2146,4.4672,0.7403,0.7403,63420.0,63420.0,7420.0,1028038.2,1028038.2
6,603103.SH,20250612,16.2,16.83,16.12,16.55,16.23,0.32,1.9717,74591.09,123913.61,16.55,1.1761,10.0527,1.56,,378.0737,6.9487,5.3239,4.5609,0.7251,0.7251,63420.0,63420.0,7420.0,1049601.0,1049601.0
7,603103.SH,20250611,16.39,16.47,16.2,16.23,16.41,-0.18,-1.0969,36530.58,59536.947,16.23,0.576,4.9233,0.61,,370.7635,6.8143,5.221,4.4727,0.7394,0.7394,63420.0,63420.0,7420.0,1029306.6,1029306.6
8,603103.SH,20250610,16.31,16.68,16.04,16.41,16.25,0.16,0.9846,77498.54,126728.149,16.41,1.222,10.4445,1.44,,374.8755,6.8899,5.2789,4.5223,0.7313,0.7313,63420.0,63420.0,7420.0,1040722.2,1040722.2
9,603103.SH,20250609,16.22,16.3,15.95,16.25,16.08,0.17,1.0572,37568.4,60776.171,16.25,0.5924,5.0631,0.7,,371.2204,6.8227,5.2274,4.4782,0.7385,0.7385,63420.0,63420.0,7420.0,1030575.0,1030575.0
10,603103.SH,20250606,16.19,16.3,15.98,16.08,16.26,-0.18,-1.107,33317.4,53580.682,16.08,0.5253,4.4902,0.6,,367.3368,6.7513,5.1727,4.4314,0.7463,0.7463,63420.0,63420.0,7420.0,1019793.6,1019793.6
11,603103.SH,20250605,16.2,16.4,16.05,16.26,16.3,-0.04,-0.2454,54142.52,87816.712,16.26,0.8537,7.2968,1.03,,371.4488,6.8269,5.2307,4.481,0.738,0.738,63420.0,63420.0,7420.0,1031209.2,1031209.2
12,603103.SH,20250604,15.92,16.39,15.82,16.3,15.78,0.52,3.2953,95119.79,154242.003,16.3,1.4998,12.8194,2.18,,372.3626,6.8437,5.2435,4.492,0.7362,0.7362,63420.0,63420.0,7420.0,1033746.0,1033746.0
13,603103.SH,20250603,15.38,15.83,15.28,15.78,15.45,0.33,2.1359,48626.5,76225.081,15.78,0.7667,6.5534,1.1,,360.4835,6.6254,5.0762,4.3487,0.7605,0.7605,63420.0,63420.0,7420.0,1000767.6,1000767.6
14,603103.SH,20250530,15.38,15.72,15.23,15.45,15.4,0.05,0.3247,37325.76,57918.934,15.45,0.5885,5.0304,0.81,,352.9449,6.4868,4.9701,4.2578,0.7767,0.7767,63420.0,63420.0,7420.0,979839.0,979839.0
15,603103.SH,20250529,15.3,15.49,15.1,15.4,15.3,0.1,0.6536,41630.15,63860.547,15.4,0.6564,5.6105,0.96,,351.8027,6.4658,4.954,4.244,0.7792,0.7792,63420.0,63420.0,7420.0,976668.0,976668.0
16,603103.SH,20250528,15.71,15.83,15.24,15.3,15.84,-0.54,-3.4091,40061.09,61738.886,15.3,0.6317,5.3991,0.94,,349.5183,6.4239,4.9218,4.2164,0.7843,0.7843,63420.0,63420.0,7420.0,970326.0,970326.0
17,603103.SH,20250527,15.7,16.07,15.62,15.84,15.82,0.02,0.1264,50965.86,80524.336,15.84,0.8036,6.8687,1.15,,361.8542,6.6506,5.0955,4.3653,0.7576,0.7576,63420.0,63420.0,7420.0,1004572.8,1004572.8
18,603103.SH,20250526,15.46,15.82,15.36,15.82,15.37,0.45,2.9278,51028.35,79926.29,15.82,0.8046,6.8771,1.1,,361.3973,6.6422,5.0891,4.3597,0.7585,0.7585,63420.0,63420.0,7420.0,1003304.4,1003304.4
19,603103.SH,20250523,15.23,15.69,15.12,15.37,15.29,0.08,0.5232,46661.99,72073.565,15.37,0.7358,6.2887,1.1,,351.1174,6.4532,4.9443,4.2357,0.7807,0.7807,63420.0,63420.0,7420.0,974765.4,974765.4
20,603103.SH,20250522,15.08,15.55,15.08,15.29,15.4,-0.11,-0.7143,28019.0,42977.687,15.29,0.4418,3.7761,0.66,,349.2898,6.4197,4.9186,4.2137,0.7848,0.7848,63420.0,63420.0,7420.0,969691.8,969691.8
21,603103.SH,20250521,15.68,15.7,15.34,15.4,15.68,-0.28,-1.7857,36930.0,57128.534,15.4,0.5823,4.9771,0.87,,351.8027,6.4658,4.954,4.244,0.7792,0.7792,63420.0,63420.0,7420.0,976668.0,976668.0
22,603103.SH,20250520,15.47,15.88,15.4,15.68,15.45,0.23,1.4887,58945.0,92351.236,15.68,0.9294,7.9441,1.53,,358.1991,6.5834,5.0441,4.3212,0.7653,0.7653,63420.0,63420.0,7420.0,994425.6,994425.6
23,603103.SH,20250519,15.16,15.6,14.99,15.45,15.15,0.3,1.9802,62128.0,95580.585,15.45,0.9796,8.373,1.7,,352.9449,6.4868,4.9701,4.2578,0.7767,0.7767,63420.0,63420.0,7420.0,979839.0,979839.0
24,603103.SH,20250516,15.09,15.2,14.97,15.15,15.08,0.07,0.4642,25204.0,38084.44,15.15,0.3974,3.3968,0.57,,346.0916,6.3609,4.8736,4.1751,0.7921,0.7921,63420.0,63420.0,7420.0,960813.0,960813.0
25,603103.SH,20250515,15.33,15.33,14.96,15.08,15.33,-0.25,-1.6308,29133.89,44006.15,15.08,0.4594,3.9264,0.61,,344.4925,6.3315,4.8511,4.1558,0.7958,0.7958,63420.0,63420.0,7420.0,956373.6,956373.6
26,603103.SH,20250514,15.13,15.38,15.13,15.33,15.16,0.17,1.1214,35806.37,54609.656,15.33,0.5646,4.8257,0.66,,350.2036,6.4365,4.9315,4.2247,0.7828,0.7828,63420.0,63420.0,7420.0,972228.6,972228.6
27,603103.SH,20250513,15.37,15.38,15.04,15.16,15.29,-0.13,-0.8502,40132.77,60991.663,15.16,0.6328,5.4087,0.62,,346.3201,6.3651,4.8768,4.1779,0.7916,0.7916,63420.0,63420.0,7420.0,961447.2,961447.2
28,603103.SH,20250512,15.39,15.44,15.16,15.29,15.26,0.03,0.1966,52480.93,80192.058,15.29,0.8275,7.0729,0.74,,349.2898,6.4197,4.9186,4.2137,0.7848,0.7848,63420.0,63420.0,7420.0,969691.8,969691.8
29,603103.SH,20250509,15.85,15.86,15.14,15.26,15.84,-0.58,-3.6616,61851.0,94753.391,15.26,0.9753,8.3357,0.81,,348.6045,6.4071,4.909,4.2054,0.7864,0.7864,63420.0,63420.0,7420.0,967789.2,967789.2
30,603103.SH,20250508,15.77,15.91,15.65,15.84,15.89,-0.05,-0.3147,48543.4,76820.417,15.84,0.7654,6.5422,0.56,,361.8542,6.6506,5.0955,4.3653,0.7576,0.7576,63420.0,63420.0,7420.0,1004572.8,1004572.8
31,603103.SH,20250507,16.06,16.1,15.7,15.89,16.0,-0.11,-0.6875,69609.2,110327.489,15.89,1.0976,9.3813,0.63,,362.9964,6.6716,5.1116,4.379,0.7552,0.7552,63420.0,63420.0,7420.0,1007743.8,1007743.8
32,603103.SH,20250506,15.61,16.13,15.43,16.0,15.68,0.32,2.0408,89706.3,142441.826,16.0,1.4145,12.0898,0.77,,365.5093,6.7178,5.147,4.4093,0.75,0.75,63420.0,63420.0,7420.0,1014720.0,1014720.0
33,603103.SH,20250430,15.9,16.17,15.54,15.68,15.9,-0.22,-1.3836,87075.0,138297.511,15.68,1.373,11.7352,0.71,,358.1991,6.5834,5.0441,4.3212,0.7653,0.7653,63420.0,63420.0,7420.0,994425.6,994425.6
