,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,002135.SZ,20250620,4.09,4.13,4.06,4.08,4.08,0.0,0.0,61134.0,25063.952,4.08,0.5856,1.0224,0.48,23.8975,30.4946,0.7227,0.4048,0.4263,2.5047,1.7157,111551.713,104386.6712,59793.2813,455130.989,425897.6185
1,002135.SZ,20250619,4.21,4.22,4.08,4.08,4.24,-0.16,-3.7736,183479.62,75960.212,4.08,1.7577,3.0686,1.65,23.8975,30.4946,0.7227,0.4048,0.4263,2.5047,1.7157,111551.713,104386.6712,59793.2813,455130.989,425897.6185
2,002135.SZ,20250618,4.17,4.33,4.13,4.24,4.15,0.09,2.1687,259877.58,110047.87,4.24,2.4896,4.3463,3.49,24.8347,31.6905,0.7511,0.4207,0.4431,2.4102,1.6509,111551.713,104386.6712,59793.2813,472979.2631,442599.4859
3,002135.SZ,20250617,4.14,4.17,4.12,4.15,4.13,0.02,0.4843,59594.47,24663.83,4.15,0.5709,0.9967,0.72,24.3075,31.0178,0.7351,0.4118,0.4337,2.4625,1.6867,111551.713,104386.6712,59793.2813,462939.609,433204.6855
4,002135.SZ,20250616,4.12,4.16,4.12,4.13,4.13,0.0,0.0,56545.56,23413.753,4.13,0.5417,0.9457,0.64,24.1904,30.8683,0.7316,0.4098,0.4316,2.4744,1.6949,111551.713,104386.6712,59793.2813,460708.5747,431116.9521
5,002135.SZ,20250613,4.17,4.2,4.13,4.13,4.19,-0.06,-1.432,80552.56,33513.487,4.13,0.7717,1.3472,0.95,24.1904,30.8683,0.7316,0.4098,0.4316,2.4744,1.6949,111551.713,104386.6712,59793.2813,460708.5747,431116.9521
6,002135.SZ,20250612,4.25,4.25,4.18,4.19,4.26,-0.07,-1.6432,99649.0,41910.371,4.19,0.9546,1.6666,1.27,24.5418,31.3168,0.7422,0.4158,0.4378,2.4389,1.6706,111551.713,104386.6712,59793.2813,467401.6775,437380.1523
7,002135.SZ,20250611,4.21,4.27,4.21,4.26,4.22,0.04,0.9479,76057.2,32342.071,4.26,0.7286,1.272,0.96,24.9518,31.84,0.7546,0.4227,0.4451,2.3989,1.6432,111551.713,104386.6712,59793.2813,475210.2974,444687.2193
8,002135.SZ,20250610,4.26,4.27,4.18,4.22,4.27,-0.05,-1.171,100646.89,42577.862,4.22,0.9642,1.6832,1.3,24.7175,31.541,0.7475,0.4187,0.441,2.4216,1.6588,111551.713,104386.6712,59793.2813,470748.2289,440511.7525
9,002135.SZ,20250609,4.28,4.31,4.25,4.27,4.27,0.0,0.0,85850.0,36591.476,4.27,0.8224,1.4358,1.06,25.0104,31.9147,0.7564,0.4237,0.4462,2.3933,1.6393,111551.713,104386.6712,59793.2813,476325.8145,445731.086
10,002135.SZ,20250606,4.25,4.28,4.24,4.27,4.25,0.02,0.4706,63583.0,27093.856,4.27,0.6091,1.0634,0.61,25.0104,31.9147,0.7564,0.4237,0.4462,2.3933,1.6393,111551.713,104386.6712,59793.2813,476325.8145,445731.086
11,002135.SZ,20250605,4.27,4.28,4.23,4.25,4.27,-0.02,-0.4684,66979.0,28505.671,4.25,0.6416,1.1202,0.54,24.8932,31.7652,0.7528,0.4217,0.4441,2.4045,1.6471,111551.713,104386.6712,59793.2813,474094.7803,443643.3526
12,002135.SZ,20250604,4.25,4.28,4.23,4.27,4.25,0.02,0.4706,77886.0,33128.152,4.27,0.7461,1.3026,0.61,25.0104,31.9147,0.7564,0.4237,0.4462,2.3933,1.6393,111551.713,104386.6712,59793.2813,476325.8145,445731.086
13,002135.SZ,20250603,4.27,4.27,4.22,4.25,4.28,-0.03,-0.7009,92646.0,39280.543,4.25,0.8875,1.5494,0.72,24.8932,31.7652,0.7528,0.4217,0.4441,2.4045,1.6471,111551.713,104386.6712,59793.2813,474094.7803,443643.3526
14,002135.SZ,20250530,4.35,4.35,4.27,4.28,4.33,-0.05,-1.1547,103496.0,44448.376,4.28,0.9915,1.7309,0.78,25.069,31.9895,0.7581,0.4247,0.4472,2.3877,1.6355,111551.713,104386.6712,59793.2813,477441.3316,446774.9527
15,002135.SZ,20250529,4.29,4.39,4.24,4.33,4.29,0.04,0.9324,176000.0,76415.785,4.33,1.686,2.9435,1.49,25.3618,32.3632,0.767,0.4296,0.4525,2.3601,1.6166,111551.713,104386.6712,59793.2813,483018.9173,451994.2863
16,002135.SZ,20250528,4.24,4.35,4.22,4.29,4.24,0.05,1.1792,175596.73,75362.474,4.29,1.6822,2.9367,1.74,25.1275,32.0642,0.7599,0.4257,0.4483,2.3821,1.6317,111551.713,104386.6712,59793.2813,478556.8488,447818.8194
17,002135.SZ,20250527,4.2,4.25,4.17,4.24,4.22,0.02,0.4739,87770.02,36990.578,4.24,0.8408,1.4679,0.83,24.8347,31.6905,0.7511,0.4207,0.4431,2.4102,1.6509,111551.713,104386.6712,59793.2813,472979.2631,442599.4859
18,002135.SZ,20250526,4.16,4.29,4.13,4.22,4.16,0.06,1.4423,103567.35,43519.622,4.22,0.9922,1.7321,0.84,24.7175,31.541,0.7475,0.4187,0.441,2.4216,1.6588,111551.713,104386.6712,59793.2813,470748.2289,440511.7525
