股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
600651.SH,20250709,4.45,4.45,4.4,4.41,4.44,-0.03,-0.6757,139692.88,61709.185,4.41,0.5572,1.6084,0.77,280.0809,377.4954,4.4969,5.6268,5.6442,0.0,,250702.8015,250702.8015,86850.8184,1105599.3546,1105599.3546
600651.SH,20250708,4.45,4.47,4.42,4.44,4.45,-0.01,-0.2247,137137.0,60918.113,4.44,0.547,1.579,0.65,281.9862,380.0634,4.5275,5.6651,5.6826,0.0,,250702.8015,250702.8015,86850.8184,1113120.4387,1113120.4387
600651.SH,20250707,4.51,4.51,4.43,4.45,4.51,-0.06,-1.3304,144380.01,64508.849,4.45,0.5759,1.6624,0.54,282.6213,380.9194,4.5377,5.6778,5.6954,0.0,,250702.8015,250702.8015,86850.8184,1115627.4667,1115627.4667
600651.SH,20250704,4.44,4.54,4.41,4.51,4.45,0.06,1.3483,275295.37,123588.113,4.51,1.0981,3.1697,0.78,286.432,386.0554,4.5988,5.7544,5.7722,0.0,,250702.8015,250702.8015,86850.8184,1130669.6348,1130669.6348
600651.SH,20250703,4.43,4.48,4.39,4.45,4.45,0.0,0.0,175508.66,77828.917,4.45,0.7001,2.0208,0.46,282.6213,380.9194,4.5377,5.6778,5.6954,0.0,,250702.8015,250702.8015,86850.8184,1115627.4667,1115627.4667
600651.SH,20250702,4.49,4.5,4.42,4.45,4.5,-0.05,-1.1111,171471.03,76357.387,4.45,0.684,1.9743,0.44,282.6213,380.9194,4.5377,5.6778,5.6954,0.0,,250702.8015,250702.8015,86850.8184,1115627.4667,1115627.4667
600651.SH,20250701,4.48,4.5,4.42,4.5,4.5,0.0,0.0,287941.05,128491.95,4.5,1.1485,3.3154,0.77,285.7969,385.1994,4.5886,5.7416,5.7594,0.0,,250702.8015,250702.8015,86850.8184,1128162.6068,1128162.6068
600651.SH,20250630,4.46,4.6,4.37,4.5,4.44,0.06,1.3514,431499.99,194144.314,4.5,1.7212,4.9683,1.35,285.7969,385.1994,4.5886,5.7416,5.7594,0.0,,250702.8015,250702.8015,86850.8184,1128162.6068,1128162.6068
600651.SH,20250627,4.59,4.79,4.4,4.44,4.35,0.09,2.069,689022.31,316414.814,4.44,2.7484,7.9334,3.03,281.9862,380.0634,4.5275,5.6651,5.6826,0.0,,250702.8015,250702.8015,86850.8184,1113120.4387,1113120.4387
600651.SH,20250626,4.3,4.4,4.27,4.35,4.29,0.06,1.3986,335914.52,146241.313,4.35,1.3399,3.8677,1.64,276.2703,372.3594,4.4357,5.5502,5.5674,0.0,,250702.8015,250702.8015,86850.8184,1090557.1865,1090557.1865
600651.SH,20250625,4.28,4.3,4.23,4.29,4.27,0.02,0.4684,210098.13,89660.972,4.29,0.838,2.4191,0.87,272.4597,367.2234,4.3745,5.4737,5.4907,0.0,,250702.8015,250702.8015,86850.8184,1075515.0184,1075515.0184
600651.SH,20250624,4.22,4.29,4.2,4.27,4.2,0.07,1.6667,203225.6,86458.404,4.27,0.8106,2.3399,0.71,271.1895,365.5114,4.3541,5.4481,5.4651,0.0,,250702.8015,250702.8015,86850.8184,1070500.9624,1070500.9624
600651.SH,20250623,4.13,4.21,4.08,4.2,4.16,0.04,0.9615,159818.71,66600.938,4.2,0.6375,1.8402,0.57,266.7437,359.5194,4.2827,5.3588,5.3755,0.0,,250702.8015,250702.8015,86850.8184,1052951.7663,1052951.7663
600651.SH,20250620,4.21,4.3,4.14,4.16,4.21,-0.05,-1.1876,228723.2,96425.044,4.16,0.9123,2.6335,0.81,264.2033,356.0954,4.2419,5.3078,5.3243,0.0,,250702.8015,250702.8015,86850.8184,1042923.6542,1042923.6542
600651.SH,20250619,4.3,4.3,4.16,4.21,4.31,-0.1,-2.3202,223005.0,94005.676,4.21,0.8895,2.5677,0.82,267.3788,360.3754,4.2929,5.3716,5.3883,0.0,,250702.8015,250702.8015,86850.8184,1055458.7943,1055458.7943
600651.SH,20250618,4.22,4.35,4.17,4.31,4.26,0.05,1.1737,389635.31,166263.534,4.31,1.5542,4.4863,1.67,273.7299,368.9354,4.3949,5.4992,5.5162,0.0,,250702.8015,250702.8015,86850.8184,1080529.0745,1080529.0745
600651.SH,20250617,4.14,4.41,4.1,4.26,4.14,0.12,2.8986,425222.33,180487.755,4.26,1.6961,4.896,2.23,270.5544,364.6554,4.3439,5.4354,5.4523,0.0,,250702.8015,250702.8015,86850.8184,1067993.9344,1067993.9344
600651.SH,20250616,4.11,4.17,4.08,4.14,4.11,0.03,0.7299,141341.92,58448.909,4.14,0.5638,1.6274,0.64,262.9331,354.3834,4.2216,5.2823,5.2987,0.0,,250702.8015,250702.8015,86850.8184,1037909.5982,1037909.5982
600651.SH,20250613,4.23,4.23,4.09,4.11,4.24,-0.13,-3.066,237404.0,98443.076,4.11,0.947,2.7335,0.97,261.0278,351.8154,4.191,5.244,5.2603,0.0,,250702.8015,250702.8015,86850.8184,1030388.5142,1030388.5142
600651.SH,20250612,4.24,4.29,4.22,4.24,4.25,-0.01,-0.2353,168517.01,71570.82,4.24,0.6722,1.9403,0.6,269.2842,362.9434,4.3235,5.4099,5.4267,0.0,,250702.8015,250702.8015,86850.8184,1062979.8784,1062979.8784
600651.SH,20250611,4.25,4.32,4.23,4.25,4.25,0.0,0.0,194103.89,82955.612,4.25,0.7742,2.2349,0.51,269.9193,363.7994,4.3337,5.4226,5.4395,0.0,,250702.8015,250702.8015,86850.8184,1065486.9064,1065486.9064
600651.SH,20250610,4.3,4.31,4.16,4.25,4.29,-0.04,-0.9324,213413.64,90182.772,4.25,0.8513,2.4572,0.47,269.9193,363.7994,4.3337,5.4226,5.4395,0.0,,250702.8015,250702.8015,86850.8184,1065486.9064,1065486.9064
600651.SH,20250609,4.28,4.36,4.24,4.29,4.28,0.01,0.2336,296726.66,127320.415,4.29,1.1836,3.4165,0.7,272.4597,367.2234,4.3745,5.4737,5.4907,0.0,,250702.8015,250702.8015,86850.8184,1075515.0184,1075515.0184
600651.SH,20250606,4.21,4.31,4.21,4.28,4.23,0.05,1.182,346934.88,147868.353,4.28,1.3838,3.9946,0.9,271.8246,366.3674,4.3643,5.4609,5.4779,0.0,,250702.8015,250702.8015,86850.8184,1073007.9904,1073007.9904
600651.SH,20250605,4.26,4.32,4.19,4.23,4.26,-0.03,-0.7042,364247.52,154358.09,4.23,1.4529,4.1939,1.11,268.649,362.0874,4.3133,5.3971,5.4139,0.0,,250702.8015,250702.8015,86850.8184,1060472.8503,1060472.8503
600651.SH,20250604,4.45,4.45,4.24,4.26,4.35,-0.09,-2.069,682376.47,293633.666,4.26,2.7219,7.8569,3.22,270.5544,364.6554,4.3439,5.4354,5.4523,0.0,,250702.8015,250702.8015,86850.8184,1067993.9344,1067993.9344
600651.SH,20250603,3.93,4.35,3.92,4.35,3.95,0.4,10.1266,585367.24,245526.449,4.35,2.3349,6.7399,5.18,276.2703,372.3594,4.4357,5.5502,5.5674,0.0,,250702.8015,250702.8015,86850.8184,1090557.1865,1090557.1865
600651.SH,20250530,4.05,4.06,3.94,3.95,4.05,-0.1,-2.4691,130284.0,51803.707,3.95,0.5197,1.5001,1.18,250.8661,338.1194,4.0278,5.0399,5.0555,0.0,,250702.8015,250702.8015,86850.8184,990276.0659,990276.0659
600651.SH,20250529,3.96,4.05,3.93,4.05,3.95,0.1,2.5316,158868.25,63858.756,4.05,0.6337,1.8292,1.62,257.2172,346.6794,4.1298,5.1674,5.1835,0.0,,250702.8015,250702.8015,86850.8184,1015346.3461,1015346.3461
600651.SH,20250528,3.98,4.03,3.93,3.95,3.99,-0.04,-1.0025,84204.28,33374.87,3.95,0.3359,0.9695,0.8,250.8661,338.1194,4.0278,5.0399,5.0555,0.0,,250702.8015,250702.8015,86850.8184,990276.0659,990276.0659
600651.SH,20250527,3.99,4.0,3.92,3.99,3.99,0.0,0.0,100425.0,39737.747,3.99,0.4006,1.1563,0.93,253.4066,341.5434,4.0686,5.0909,5.1067,0.0,,250702.8015,250702.8015,86850.8184,1000304.178,1000304.178
600651.SH,20250526,3.95,4.03,3.92,3.99,3.94,0.05,1.269,91435.94,36440.342,3.99,0.3647,1.0528,0.77,253.4066,341.5434,4.0686,5.0909,5.1067,0.0,,250702.8015,250702.8015,86850.8184,1000304.178,1000304.178
600651.SH,20250523,4.0,4.03,3.94,3.94,4.01,-0.07,-1.7456,116098.94,46279.602,3.94,0.4631,1.3368,0.91,250.231,337.2634,4.0176,5.0271,5.0427,0.0,,250702.8015,250702.8015,86850.8184,987769.0379,987769.0379
600651.SH,20250522,4.05,4.09,4.0,4.01,4.05,-0.04,-0.9877,96973.0,39126.944,4.01,0.3868,1.1165,0.73,254.6768,343.2554,4.089,5.1164,5.1323,0.0,,250702.8015,250702.8015,86850.8184,1005318.234,1005318.234
600651.SH,20250521,4.13,4.13,4.03,4.05,4.12,-0.07,-1.699,119266.28,48406.148,4.05,0.4757,1.3732,0.91,257.2172,346.6794,4.1298,5.1674,5.1835,0.0,,250702.8015,250702.8015,86850.8184,1015346.3461,1015346.3461
600651.SH,20250520,4.1,4.13,4.05,4.12,4.1,0.02,0.4878,117897.0,48357.571,4.12,0.4703,1.3575,0.86,261.6629,352.6714,4.2012,5.2568,5.2731,0.0,,250702.8015,250702.8015,86850.8184,1032895.5422,1032895.5422
600651.SH,20250519,4.08,4.12,4.02,4.1,4.07,0.03,0.7371,144044.6,58776.646,4.1,0.5746,1.6585,1.1,260.3927,350.9594,4.1808,5.2312,5.2475,0.0,,250702.8015,250702.8015,86850.8184,1027881.4862,1027881.4862
600651.SH,20250516,4.02,4.1,4.0,4.07,4.02,0.05,1.2438,156545.04,63609.776,4.07,0.6244,1.8025,1.27,258.4874,348.3914,4.1502,5.193,5.2091,0.0,,250702.8015,250702.8015,86850.8184,1020360.4021,1020360.4021
600651.SH,20250515,4.01,4.02,3.94,4.02,4.01,0.01,0.2494,129181.01,51559.159,4.02,0.5153,1.4874,1.02,255.3119,344.1114,4.0992,5.1292,5.1451,0.0,,250702.8015,250702.8015,86850.8184,1007825.262,1007825.262
600651.SH,20250514,4.02,4.05,3.98,4.01,4.02,-0.01,-0.2488,109932.6,44013.528,4.01,0.4385,1.2658,0.82,254.6768,343.2554,4.089,5.1164,5.1323,0.0,,250702.8015,250702.8015,86850.8184,1005318.234,1005318.234
600651.SH,20250513,4.11,4.13,4.01,4.02,4.09,-0.07,-1.7115,147382.0,59777.248,4.02,0.5879,1.697,1.07,255.3119,344.1114,4.0992,5.1292,5.1451,0.0,,250702.8015,250702.8015,86850.8184,1007825.262,1007825.262
