股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
831010.BJ,20250709,13.67,13.68,13.43,13.49,13.62,-0.13,-0.9545,46324.83,62793.603,13.49,2.6674,5.1437,0.87,70.018,75.2116,4.7292,5.8046,6.0686,,,23450.0,17366.8103,9006.0754,316340.5,234278.2709
831010.BJ,20250708,13.56,13.67,13.41,13.62,13.54,0.08,0.5908,45935.33,62210.436,13.62,2.645,5.1005,0.75,70.6928,75.9364,4.7748,5.8605,6.127,,,23450.0,17366.8103,9006.0754,319389.0,236535.9563
831010.BJ,20250707,13.48,13.59,13.26,13.54,13.45,0.09,0.6691,38862.58,52181.288,13.54,2.2378,4.3152,0.57,70.2775,75.4904,4.7468,5.8261,6.091,,,23450.0,17366.8103,9006.0754,317513.0,235146.6115
831010.BJ,20250704,13.8,13.93,13.42,13.45,13.87,-0.42,-3.0281,69770.22,95144.171,13.45,4.0174,7.747,0.93,69.8104,74.9886,4.7152,5.7873,6.0506,,,23450.0,17366.8103,9006.0754,315402.5,233583.5985
831010.BJ,20250703,14.06,14.06,13.83,13.87,14.0,-0.13,-0.9286,50048.18,69539.296,13.87,2.8818,5.5572,0.5,71.9904,77.3303,4.8624,5.9681,6.2395,,,23450.0,17366.8103,9006.0754,325251.5,240877.6589
831010.BJ,20250702,13.89,14.11,13.84,14.0,13.99,0.01,0.0715,62919.58,88061.489,14.0,3.623,6.9863,0.55,72.6651,78.0551,4.908,6.024,6.298,,,23450.0,17366.8103,9006.0754,328300.0,243135.3442
831010.BJ,20250701,14.1,14.17,13.79,13.99,14.23,-0.24,-1.6866,84867.42,118513.262,13.99,4.8868,9.4234,0.58,72.6132,77.9993,4.9045,6.0197,6.2935,,,23450.0,17366.8103,9006.0754,328065.5,242961.6761
831010.BJ,20250630,14.0,14.29,14.0,14.23,14.08,0.15,1.0653,74461.48,105250.869,14.23,4.2876,8.2679,0.42,73.8589,79.3374,4.9886,6.123,6.4014,,,23450.0,17366.8103,9006.0754,333693.5,247129.7106
831010.BJ,20250627,14.2,14.29,14.01,14.08,14.45,-0.37,-2.5606,100993.96,142571.579,14.08,5.8153,11.214,0.48,73.0803,78.5011,4.9361,6.0584,6.334,,,23450.0,17366.8103,9006.0754,330176.0,244524.689
831010.BJ,20250626,14.04,14.88,13.87,14.45,14.05,0.4,2.847,172307.63,246712.052,14.45,9.9217,19.1324,0.71,75.0008,80.564,5.0658,6.2176,6.5004,,,23450.0,17366.8103,9006.0754,338852.5,250950.4088
