,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,601133.SH,20250620,10.98,11.39,10.98,11.12,11.0,0.12,1.0909,32507.23,36303.549,11.12,2.2039,2.2039,1.23,27.6202,29.1987,2.0616,1.1179,1.1413,1.9657,1.9785,52721.686,14750.0,14750.0,586265.1483,164020.0
1,601133.SH,20250619,11.13,11.27,10.98,11.0,11.16,-0.16,-1.4337,24483.0,27141.176,11.0,1.6599,1.6599,0.86,27.3222,28.8836,2.0394,1.1058,1.129,1.9871,2.0001,52721.686,14750.0,14750.0,579938.546,162250.0
2,601133.SH,20250618,11.15,11.23,11.04,11.16,11.2,-0.04,-0.3571,21939.09,24389.315,11.16,1.4874,1.4874,0.72,27.7196,29.3038,2.069,1.1219,1.1455,1.9586,1.9714,52721.686,14750.0,14750.0,588374.0158,164610.0
3,601133.SH,20250617,11.28,11.3,11.15,11.2,11.25,-0.05,-0.4444,27420.68,30724.799,11.2,1.859,1.859,0.77,27.8189,29.4088,2.0764,1.1259,1.1496,1.9516,1.9644,52721.686,14750.0,14750.0,590482.8832,165200.0
4,601133.SH,20250616,11.13,11.31,11.12,11.25,11.2,0.05,0.4464,21348.13,24027.569,11.25,1.4473,1.4473,0.46,27.9431,29.5401,2.0857,1.131,1.1547,1.9429,1.9557,52721.686,14750.0,14750.0,593118.9675,165937.5
5,601133.SH,20250613,11.37,11.44,11.2,11.2,11.47,-0.27,-2.354,36630.13,41360.638,11.2,2.4834,2.4834,0.67,27.8189,29.4088,2.0764,1.1259,1.1496,1.9516,1.9644,52721.686,14750.0,14750.0,590482.8832,165200.0
6,601133.SH,20250612,11.53,11.62,11.4,11.47,11.53,-0.06,-0.5204,34630.0,39707.574,11.47,2.3478,2.3478,0.61,28.4896,30.1177,2.1265,1.1531,1.1773,1.9057,1.9182,52721.686,14750.0,14750.0,604717.7384,169182.5
7,601133.SH,20250611,11.45,11.55,11.42,11.53,11.43,0.1,0.8749,32684.0,37597.164,11.53,2.2159,2.2159,0.55,28.6386,30.2753,2.1376,1.1591,1.1834,1.8958,1.9082,52721.686,14750.0,14750.0,607881.0396,170067.5
8,601133.SH,20250610,11.52,11.64,11.38,11.43,11.61,-0.18,-1.5504,53757.0,61806.033,11.43,3.6445,3.6445,0.93,28.3902,30.0127,2.1191,1.1491,1.1732,1.9124,1.9249,52721.686,14750.0,14750.0,602608.871,168592.5
9,601133.SH,20250609,11.34,11.75,11.3,11.61,11.38,0.23,2.0211,75167.17,86754.353,11.61,5.0961,5.0961,1.45,28.8373,30.4854,2.1525,1.1672,1.1916,1.8827,1.895,52721.686,14750.0,14750.0,612098.7745,171247.5
