股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
430198.BJ,20250709,13.69,13.71,13.28,13.34,13.63,-0.29,-2.1277,26842.9,36210.907,13.34,3.8214,3.911,1.34,523.4599,297.5849,5.3534,10.2127,10.3489,,,16136.3872,7024.4378,6863.4378,215259.4052,93706.0003
430198.BJ,20250708,13.43,13.63,13.42,13.63,13.38,0.25,1.8685,18032.61,24464.782,13.63,2.5671,2.6273,0.79,534.8395,304.0542,5.4698,10.4347,10.5739,,,16136.3872,7024.4378,6863.4378,219938.9575,95743.0872
430198.BJ,20250707,13.39,13.65,13.35,13.38,13.39,-0.01,-0.0747,14569.43,19596.18,13.38,2.0741,2.1228,0.52,525.0295,298.4772,5.3695,10.2433,10.3799,,,16136.3872,7024.4378,6863.4378,215904.8607,93986.9778
430198.BJ,20250704,13.67,13.77,13.37,13.39,13.65,-0.26,-1.9048,23488.66,31792.266,13.39,3.3438,3.4223,0.75,525.4219,298.7003,5.3735,10.251,10.3877,,,16136.3872,7024.4378,6863.4378,216066.2246,94057.2221
430198.BJ,20250703,13.72,13.79,13.5,13.65,13.69,-0.04,-0.2922,17323.06,23677.157,13.65,2.4661,2.524,0.46,535.6243,304.5003,5.4778,10.45,10.5894,,,16136.3872,7024.4378,6863.4378,220261.6853,95883.576
430198.BJ,20250702,13.82,13.88,13.6,13.69,13.81,-0.12,-0.8689,26972.05,37009.223,13.69,3.8397,3.9298,0.63,537.1939,305.3926,5.4939,10.4806,10.6204,,,16136.3872,7024.4378,6863.4378,220907.1408,96164.5535
430198.BJ,20250701,14.02,14.02,13.66,13.81,13.96,-0.15,-1.0745,31743.16,43858.944,13.81,4.519,4.625,0.71,541.9027,308.0696,5.542,10.5725,10.7135,,,16136.3872,7024.4378,6863.4378,222843.5072,97007.486
430198.BJ,20250630,14.1,14.36,13.79,13.96,14.0,-0.04,-0.2857,41315.81,57642.949,13.96,5.8817,6.0197,0.97,547.7886,311.4157,5.6022,10.6873,10.8299,,,16136.3872,7024.4378,6863.4378,225263.9653,98061.1517
430198.BJ,20250627,13.8,14.05,13.66,14.0,13.69,0.31,2.2644,38742.59,53850.94,14.0,5.5154,5.6448,0.92,549.3582,312.308,5.6183,10.718,10.8609,,,16136.3872,7024.4378,6863.4378,225909.4208,98342.1292
430198.BJ,20250626,13.81,14.2,13.62,13.69,13.8,-0.11,-0.7971,48937.56,67953.984,13.69,6.9668,7.1302,1.1,537.1939,305.3926,5.4939,10.4806,10.6204,,,16136.3872,7024.4378,6863.4378,220907.1408,96164.5535
430198.BJ,20250625,13.59,13.89,13.33,13.8,13.45,0.35,2.6022,52398.62,71289.311,13.8,7.4595,7.6345,1.12,541.5103,307.8465,5.538,10.5648,10.7058,,,16136.3872,7024.4378,6863.4378,222682.1434,96937.2416
