股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
430139.BJ,20250709,25.62,26.13,25.3,25.35,25.93,-0.58,-2.2368,55309.93,141748.098,25.35,2.1221,4.1555,0.67,,,6.2681,24.729,24.7342,,,26950.7392,26063.1945,13310.1236,683201.2387,660701.9806
430139.BJ,20250708,25.66,26.1,25.63,25.93,25.38,0.55,2.1671,48578.8,125651.222,25.93,1.8639,3.6498,0.4,,,6.4115,25.2948,25.3001,,,26950.7392,26063.1945,13310.1236,698832.6675,675818.6334
430139.BJ,20250707,25.6,26.1,25.27,25.38,25.6,-0.22,-0.8594,44833.03,114332.677,25.38,1.7202,3.3683,0.32,,,6.2755,24.7582,24.7635,,,26950.7392,26063.1945,13310.1236,684009.7609,661483.8764
430139.BJ,20250704,26.01,26.49,25.31,25.6,26.3,-0.7,-2.6616,85210.18,219925.461,25.6,3.2694,6.4019,0.54,,,6.3299,24.9729,24.9782,,,26950.7392,26063.1945,13310.1236,689938.9235,667217.7792
430139.BJ,20250703,26.04,26.44,25.72,26.3,26.0,0.3,1.1538,75806.31,198154.177,26.3,2.9086,5.6954,0.42,,,6.503,25.6557,25.6611,,,26950.7392,26063.1945,13310.1236,708804.441,685462.0154
430139.BJ,20250702,27.15,27.6,25.96,26.0,28.04,-2.04,-7.2753,157883.05,417512.197,26.0,6.0577,11.8619,0.84,,,6.4288,25.3631,25.3684,,,26950.7392,26063.1945,13310.1236,700719.2192,677643.057
430139.BJ,20250701,26.78,30.5,26.78,28.04,26.95,1.09,4.0445,250911.34,712907.161,28.04,9.627,18.8512,1.64,,,6.9333,27.3531,27.3589,,,26950.7392,26063.1945,13310.1236,755698.7272,730811.9738
430139.BJ,20250630,27.45,28.3,26.62,26.95,26.88,0.07,0.2604,137009.79,375792.145,26.95,5.2568,10.2937,0.97,,,6.6637,26.2898,26.2954,,,26950.7392,26063.1945,13310.1236,726322.4214,702403.0918
430139.BJ,20250627,27.32,27.99,26.5,26.88,26.31,0.57,2.1665,164680.67,447653.767,26.88,6.3185,12.3726,1.39,,,6.6464,26.2215,26.2271,,,26950.7392,26063.1945,13310.1236,724435.8697,700578.6682
430139.BJ,20250626,26.93,28.41,26.12,26.31,27.0,-0.69,-2.5556,186154.55,504496.59,26.31,7.1424,13.9859,1.94,,,6.5055,25.6655,25.6709,,,26950.7392,26063.1945,13310.1236,709073.9484,685722.6473
430139.BJ,20250625,25.03,27.75,24.61,27.0,24.86,2.14,8.6082,199283.29,520986.825,27.0,7.6462,14.9723,2.83,,,6.6761,26.3386,26.3441,,,26950.7392,26063.1945,13310.1236,727669.9584,703706.2515
430139.BJ,20250624,24.42,24.95,24.3,24.86,24.29,0.57,2.3466,79628.62,196744.993,24.86,3.0552,5.9826,1.16,,,6.147,24.251,24.2561,,,26950.7392,26063.1945,13310.1236,669995.3765,647931.0153
430139.BJ,20250623,23.3,24.8,23.1,24.29,23.6,0.69,2.9237,74086.34,179584.702,24.29,2.8426,5.5662,1.21,,,6.006,23.6949,23.7,,,26950.7392,26063.1945,13310.1236,654633.4552,633074.9944
430139.BJ,20250620,23.67,24.47,23.54,23.6,23.89,-0.29,-1.2139,52020.16,125019.879,23.6,1.9959,3.9083,0.84,,,5.8354,23.0219,23.0267,,,26950.7392,26063.1945,13310.1236,636037.4451,615091.3902
430139.BJ,20250619,24.56,25.24,23.89,23.89,24.56,-0.67,-2.728,75627.18,185922.823,23.89,2.9017,5.6819,1.4,,,5.9071,23.3047,23.3097,,,26950.7392,26063.1945,13310.1236,643853.1595,622649.7166
430139.BJ,20250618,23.93,24.96,23.8,24.56,24.24,0.32,1.3201,70935.71,172969.819,24.56,2.7217,5.3295,1.47,,,6.0728,23.9583,23.9634,,,26950.7392,26063.1945,13310.1236,661910.1548,640112.0569
430139.BJ,20250617,23.5,24.55,23.5,24.24,23.62,0.62,2.6249,69254.08,166282.894,24.24,2.6572,5.2031,1.51,,,5.9937,23.6462,23.6512,,,26950.7392,26063.1945,13310.1236,653285.9182,631771.8347
430139.BJ,20250616,23.33,23.92,23.3,23.62,23.69,-0.07,-0.2955,38804.81,91950.936,23.62,1.4889,2.9154,0.82,,,5.8404,23.0414,23.0462,,,26950.7392,26063.1945,13310.1236,636576.4599,615612.6541
430139.BJ,20250613,24.2,24.2,23.55,23.69,24.12,-0.43,-1.7828,53732.14,127990.98,23.69,2.0616,4.0369,1.09,,,5.8577,23.1096,23.1145,,,26950.7392,26063.1945,13310.1236,638463.0116,617437.0777
430139.BJ,20250612,24.23,24.74,24.0,24.12,24.47,-0.35,-1.4303,37213.95,90608.712,24.12,1.4278,2.7959,0.7,,,5.964,23.5291,23.5341,,,26950.7392,26063.1945,13310.1236,650051.8295,628644.2513
430139.BJ,20250611,24.23,24.92,24.09,24.47,24.1,0.37,1.5353,42549.94,104171.901,24.47,1.6326,3.1968,0.83,,,6.0505,23.8705,23.8756,,,26950.7392,26063.1945,13310.1236,659484.5882,637766.3694
430139.BJ,20250610,25.3,25.3,23.84,24.1,25.05,-0.95,-3.7924,57295.78,140268.956,24.1,2.1983,4.3047,1.19,,,5.959,23.5096,23.5146,,,26950.7392,26063.1945,13310.1236,649512.8147,628122.9875
430139.BJ,20250609,25.1,25.17,24.7,25.05,24.88,0.17,0.6833,44452.61,110781.478,25.05,1.7056,3.3398,0.88,,,6.1939,24.4363,24.4415,,,26950.7392,26063.1945,13310.1236,675116.017,652883.0222
430139.BJ,20250606,24.69,25.36,24.41,24.88,24.67,0.21,0.8512,65392.16,162736.15,24.88,2.509,4.913,1.18,,,6.1519,24.2705,24.2756,,,26950.7392,26063.1945,13310.1236,670534.3913,648452.2792
430139.BJ,20250605,24.05,24.8,23.88,24.67,24.05,0.62,2.578,56359.33,137623.98,24.67,2.1624,4.2343,1.06,,,6.1,24.0656,24.0707,,,26950.7392,26063.1945,13310.1236,664874.7361,642979.0083
430139.BJ,20250604,24.09,24.42,24.0,24.05,24.1,-0.05,-0.2075,34093.4,82485.973,24.05,1.3081,2.5615,0.61,,,5.9467,23.4608,23.4658,,,26950.7392,26063.1945,13310.1236,648165.2778,626819.8277
430139.BJ,20250603,23.51,24.5,23.51,24.1,24.16,-0.06,-0.2483,39435.71,95004.093,24.1,1.5131,2.9628,0.66,,,5.959,23.5096,23.5146,,,26950.7392,26063.1945,13310.1236,649512.8147,628122.9875
430139.BJ,20250530,24.63,24.9,24.1,24.16,25.01,-0.85,-3.3986,56894.59,138878.446,24.16,2.1829,4.2745,0.9,,,5.9739,23.5681,23.5731,,,26950.7392,26063.1945,13310.1236,651129.8591,629686.7791
430139.BJ,20250529,24.26,25.55,24.23,25.01,23.9,1.11,4.6444,91478.16,226627.517,25.01,3.5099,6.8728,1.44,,,6.1841,24.3973,24.4025,,,26950.7392,26063.1945,13310.1236,674037.9874,651840.4944
430139.BJ,20250528,24.07,24.23,23.6,23.9,23.87,0.03,0.1257,42903.82,102645.596,23.9,1.6461,3.2234,0.64,,,5.9096,23.3145,23.3194,,,26950.7392,26063.1945,13310.1236,644122.6669,622910.3486
430139.BJ,20250527,24.47,24.56,23.78,23.87,24.34,-0.47,-1.931,46652.69,112063.626,23.87,1.79,3.5051,0.6,,,5.9022,23.2852,23.2902,,,26950.7392,26063.1945,13310.1236,643314.1447,622128.4527
430139.BJ,20250526,23.51,24.35,23.51,24.34,23.43,0.91,3.8839,61862.3,148661.428,24.34,2.3736,4.6478,0.79,,,6.0184,23.7437,23.7488,,,26950.7392,26063.1945,13310.1236,655980.9921,634378.1541
430139.BJ,20250523,24.16,24.67,23.33,23.43,24.43,-1.0,-4.0933,71856.43,172441.606,23.43,2.757,5.3986,0.95,,,5.7934,22.856,22.8609,,,26950.7392,26063.1945,13310.1236,631455.8195,610660.6471
430139.BJ,20250522,25.48,26.14,24.07,24.43,25.58,-1.15,-4.4957,93551.41,235215.652,24.43,3.5894,7.0286,1.3,,,6.0406,23.8315,23.8366,,,26950.7392,26063.1945,13310.1236,658406.5587,636723.8416
430139.BJ,20250521,26.2,26.23,25.51,25.58,26.15,-0.57,-2.1797,59374.44,153237.715,25.58,2.2781,4.4661,0.77,,,6.325,24.9533,24.9586,,,26950.7392,26063.1945,13294.3236,689399.9087,666696.5153
430139.BJ,20250520,25.49,26.46,25.0,26.15,25.43,0.72,2.8313,104782.68,272229.744,26.15,4.0203,7.8818,1.46,,,6.4659,25.5094,25.5148,,,26950.7392,26063.1945,13294.3236,704761.8301,681552.5362
430139.BJ,20250519,25.3,25.62,24.6,25.43,25.39,0.04,0.1575,63442.04,159503.033,25.43,2.4342,4.7721,0.9,,,6.2879,24.807,24.8123,,,26950.7392,26063.1945,13294.3236,685357.2979,662787.0361
430139.BJ,20250516,25.69,26.08,25.3,25.39,25.67,-0.28,-1.0908,58915.67,151280.356,25.39,2.2605,4.4316,0.86,,,6.278,24.768,24.7733,,,26950.7392,26063.1945,13294.3236,684279.2683,661744.5084
430139.BJ,20250515,25.74,26.37,25.41,25.67,25.94,-0.27,-1.0409,73744.83,191092.163,25.67,2.8295,5.5471,1.15,,,6.3472,25.0411,25.0465,,,26950.7392,26063.1945,13294.3236,691825.4753,669042.2028
430139.BJ,20250514,25.17,26.2,25.15,25.94,25.17,0.77,3.0592,86557.14,222184.139,25.94,3.321,6.5108,1.41,,,6.414,25.3045,25.3099,,,26950.7392,26063.1945,13294.3236,699102.1748,676079.2653
430139.BJ,20250513,25.99,26.48,25.11,25.17,25.57,-0.4,-1.5643,76459.7,198001.796,25.17,2.9336,5.7513,1.29,,,6.2236,24.5534,24.5586,,,26950.7392,26063.1945,13294.3236,678350.1057,656010.6056
430139.BJ,20250512,25.54,25.93,25.05,25.57,25.04,0.53,2.1166,58692.69,149720.882,25.57,2.2519,4.4149,0.98,,,6.3225,24.9436,24.9489,,,26950.7392,26063.1945,13294.3236,689130.4013,666435.8834
