股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
430418.BJ,20250709,29.67,30.25,29.26,29.3,29.39,-0.09,-0.3062,40934.44,122268.574,29.3,2.6241,4.7706,1.82,31.6029,31.1556,5.9123,6.6546,6.6194,,,16248.96,15599.6309,8580.5943,476094.528,457069.1854
430418.BJ,20250708,28.72,29.39,28.7,29.39,28.98,0.41,1.4148,22654.38,66219.437,29.39,1.4522,2.6402,0.96,31.6999,31.2513,5.9304,6.675,6.6397,,,16248.96,15599.6309,8580.5943,477556.9344,458473.1522
430418.BJ,20250707,28.5,29.15,28.45,28.98,28.7,0.28,0.9756,16863.78,48524.934,28.98,1.081,1.9653,0.65,31.2577,30.8153,5.8477,6.5819,6.5471,,,16248.96,15599.6309,8580.5943,470894.8608,452077.3035
430418.BJ,20250704,29.32,29.4,28.63,28.7,29.27,-0.57,-1.9474,23115.27,66775.037,28.7,1.4818,2.6939,0.85,30.9557,30.5176,5.7912,6.5183,6.4838,,,16248.96,15599.6309,8580.5943,466345.152,447709.4068
430418.BJ,20250703,29.18,29.5,29.03,29.27,29.13,0.14,0.4806,18158.08,53070.915,29.27,1.164,2.1162,0.57,31.5705,31.1237,5.9062,6.6477,6.6126,,,16248.96,15599.6309,8580.5943,475607.0592,456601.1964
430418.BJ,20250702,29.83,30.07,29.1,29.13,29.95,-0.82,-2.7379,31595.21,93070.655,29.13,2.0254,3.6822,0.93,31.4195,30.9748,5.878,6.6159,6.5809,,,16248.96,15599.6309,8580.5943,473332.2048,454417.2481
430418.BJ,20250701,30.24,30.44,29.86,29.95,30.24,-0.29,-0.959,27746.47,83417.103,29.95,1.7787,3.2336,0.69,32.304,31.8467,6.0434,6.8022,6.7662,,,16248.96,15599.6309,8580.5943,486656.352,467208.9455
430418.BJ,20250630,30.43,30.58,30.06,30.24,30.39,-0.15,-0.4936,29382.43,88726.656,30.24,1.8835,3.4243,0.75,32.6167,32.1551,6.102,6.868,6.8317,,,16248.96,15599.6309,8580.5943,491368.5504,471732.8384
430418.BJ,20250627,30.76,31.13,30.27,30.39,30.15,0.24,0.796,29788.11,90827.976,30.39,1.9095,3.4716,0.74,32.7785,32.3146,6.1322,6.9021,6.8656,,,16248.96,15599.6309,8580.5943,493805.8944,474072.7831
430418.BJ,20250626,30.61,31.32,30.08,30.15,30.6,-0.45,-1.4706,39791.74,122195.484,30.15,2.5508,4.6374,0.97,32.5197,32.0594,6.0838,6.8476,6.8114,,,16248.96,15599.6309,8580.5943,489906.144,470328.8716
430418.BJ,20250625,30.39,30.85,30.07,30.6,30.34,0.26,0.857,42509.28,129338.475,30.6,2.725,4.9541,1.13,33.005,32.5379,6.1746,6.9498,6.913,,,16248.96,15599.6309,8580.5943,497218.176,477348.7055
430418.BJ,20250624,28.74,30.5,28.74,30.34,28.49,1.85,6.4935,60715.76,182339.424,30.34,3.8921,7.0759,2.02,32.7246,32.2614,6.1221,6.8908,6.8543,,,16248.96,15599.6309,8580.5943,492993.4464,473292.8015
430418.BJ,20250623,28.2,28.63,27.95,28.49,28.45,0.04,0.1406,24305.51,68698.36,28.49,1.5581,2.8326,0.82,30.7292,30.2943,5.7488,6.4706,6.4364,,,16248.96,15599.6309,8580.5943,462932.8704,444433.4843
430418.BJ,20250620,29.35,29.63,28.11,28.45,29.51,-1.06,-3.592,33435.33,96278.654,28.45,2.1433,3.8966,1.05,30.6861,30.2517,5.7408,6.4615,6.4273,,,16248.96,15599.6309,8580.5943,462282.912,443809.4991
430418.BJ,20250619,29.34,30.47,29.33,29.51,29.33,0.18,0.6137,44111.86,131956.814,29.51,2.8278,5.1409,1.47,31.8294,31.3789,5.9546,6.7023,6.6668,,,16248.96,15599.6309,8580.5943,479506.8096,460345.1079
430418.BJ,20250618,29.9,29.9,29.06,29.33,29.73,-0.4,-1.3454,26226.59,77032.264,29.33,1.6812,3.0565,0.78,31.6352,31.1875,5.9183,6.6614,6.6261,,,16248.96,15599.6309,8580.5943,476581.9968,457537.1743
430418.BJ,20250617,29.63,30.25,29.5,29.73,29.69,0.04,0.1347,22355.17,66766.89,29.73,1.4331,2.6053,0.59,32.0667,31.6128,5.999,6.7522,6.7165,,,16248.96,15599.6309,8580.5943,483081.5808,463777.0267
430418.BJ,20250616,29.32,29.92,29.32,29.69,29.76,-0.07,-0.2352,21312.71,63238.839,29.69,1.3662,2.4838,0.55,32.0235,31.5703,5.991,6.7431,6.7075,,,16248.96,15599.6309,8580.5943,482431.6224,463153.0414
