股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
832089.BJ,20250709,16.5,16.7,16.26,16.26,16.5,-0.24,-1.4545,26676.67,43835.67,16.26,2.8531,3.5558,0.95,20.2611,19.6483,2.1504,1.519,1.4253,,,15066.8,9350.0819,7502.3847,244986.168,152032.3317
832089.BJ,20250708,16.27,16.5,16.27,16.5,16.29,0.21,1.2891,23184.11,38052.848,16.5,2.4796,3.0902,0.7,20.5602,19.9383,2.1821,1.5414,1.4464,,,15066.8,9350.0819,7502.3847,248602.2,154276.3514
832089.BJ,20250707,16.38,16.54,16.26,16.29,16.36,-0.07,-0.4279,22585.03,36958.795,16.29,2.4155,3.0104,0.52,20.2985,19.6846,2.1543,1.5218,1.428,,,15066.8,9350.0819,7502.3847,245438.172,152312.8342
832089.BJ,20250704,16.75,16.75,16.34,16.36,16.67,-0.31,-1.8596,36466.42,60067.028,16.36,3.9001,4.8606,0.54,20.3857,19.7692,2.1636,1.5283,1.4341,,,15066.8,9350.0819,7502.3847,246492.848,152967.3399
832089.BJ,20250703,16.71,16.79,16.54,16.67,16.74,-0.07,-0.4182,26133.11,43525.788,16.67,2.795,3.4833,0.33,20.772,20.1437,2.2046,1.5573,1.4613,,,15066.8,9350.0819,7502.3847,251163.556,155865.8653
832089.BJ,20250702,16.84,16.85,16.58,16.74,16.78,-0.04,-0.2384,32192.44,53779.294,16.74,3.443,4.291,0.38,20.8592,20.2283,2.2139,1.5638,1.4674,,,15066.8,9350.0819,7502.3847,252218.232,156520.371
832089.BJ,20250701,16.79,16.92,16.56,16.78,16.91,-0.13,-0.7688,47771.04,79995.284,16.78,5.1092,6.3674,0.55,20.9091,20.2767,2.2191,1.5675,1.4709,,,15066.8,9350.0819,7502.3847,252820.904,156894.3743
832089.BJ,20250630,16.96,17.17,16.63,16.91,17.09,-0.18,-1.0532,76389.93,128427.417,16.91,8.17,10.1821,0.96,21.0711,20.4338,2.2363,1.5797,1.4823,,,15066.8,9350.0819,7502.3847,254779.588,158109.8849
832089.BJ,20250627,19.45,19.58,17.09,17.09,17.48,-0.39,-2.2311,158010.53,286583.881,17.09,16.8994,21.0614,2.92,21.2954,20.6513,2.2601,1.5965,1.4981,,,15066.8,9350.0819,7502.3847,257491.612,159792.8997
832089.BJ,20250626,17.17,17.55,17.0,17.48,17.13,0.35,2.0432,84334.91,145981.201,17.48,9.0197,11.2411,1.78,21.7813,21.1225,2.3117,1.6329,1.5323,,,15066.8,9350.0819,7502.3847,263367.664,163439.4316
832089.BJ,20250625,17.08,17.28,16.82,17.23,17.07,0.16,0.9373,58397.24,99509.088,17.23,6.2456,7.7838,1.28,21.4698,20.8204,2.2489,1.6096,1.5104,,,15066.8,9350.0819,7502.3847,259600.964,161101.9111
832089.BJ,20250624,16.58,17.09,16.4,17.07,16.41,0.66,4.0219,57879.21,97635.16,17.07,6.1902,7.7148,1.19,21.2704,20.6271,2.228,1.5946,1.4964,,,15066.8,9350.0819,7502.3847,257190.276,159605.898
832089.BJ,20250623,15.9,16.57,15.76,16.41,15.84,0.57,3.5985,37425.34,60800.24,16.41,4.0027,4.9885,0.61,20.448,19.8296,2.1419,1.533,1.4385,,,15066.8,9350.0819,7502.3847,247246.188,153434.844
