,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,000058.SZ,20250620,7.87,7.99,7.87,7.9,7.88,0.02,0.2538,44020.52,34848.486,7.9,0.447,1.5256,0.64,258.9499,273.3949,4.8323,5.6831,5.8759,0.3797,0.1582,123120.0672,98471.1604,28854.8422,972648.5309,777922.1672
1,000058.SZ,20250619,8.08,8.1,7.85,7.88,8.05,-0.17,-2.1118,74613.29,59276.357,7.88,0.7577,2.5858,1.03,258.2943,272.7027,4.8201,5.6687,5.8611,0.3807,0.1586,123120.0672,98471.1604,28854.8422,970186.1295,775952.744
2,000058.SZ,20250618,8.08,8.14,8.02,8.05,8.11,-0.06,-0.7398,50786.0,41019.546,8.05,0.5157,1.7601,0.52,263.8666,278.5859,4.9241,5.791,5.9875,0.3727,0.1553,123120.0672,98471.1604,28854.8422,991116.541,792692.8412
3,000058.SZ,20250617,8.02,8.15,7.99,8.11,8.03,0.08,0.9963,61725.0,49918.865,8.11,0.6268,2.1392,0.59,265.8333,280.6623,4.9608,5.8342,6.0321,0.3699,0.1541,123120.0672,98471.1604,28854.8422,998503.745,798601.1108
4,000058.SZ,20250616,8.0,8.08,7.96,8.03,8.01,0.02,0.2497,49112.02,39454.105,8.03,0.4987,1.702,0.42,263.2111,277.8938,4.9118,5.7766,5.9726,0.3736,0.1557,123120.0672,98471.1604,28854.8422,988654.1396,790723.418
5,000058.SZ,20250613,8.2,8.22,8.0,8.01,8.23,-0.22,-2.6731,105250.98,84955.081,8.01,1.0689,3.6476,0.97,262.5555,277.2016,4.8996,5.7622,5.9578,0.3745,0.1561,123120.0672,98471.1604,28854.8422,986191.7383,788753.9948
6,000058.SZ,20250612,8.17,8.3,8.16,8.23,8.3,-0.07,-0.8434,95673.31,78641.12,8.23,0.9716,3.3157,0.89,269.7667,284.8152,5.0342,5.9205,6.1214,0.3645,0.1519,123120.0672,98471.1604,28854.8422,1013278.1531,810417.6501
7,000058.SZ,20250611,8.3,8.46,8.21,8.3,8.1,0.2,2.4691,179478.4,149075.999,8.3,1.8226,6.22,2.17,272.0612,287.2376,5.077,5.9709,6.1734,0.3614,0.1506,123120.0672,98471.1604,28854.8422,1021896.5578,817310.6313
8,000058.SZ,20250610,8.25,8.28,8.0,8.1,8.24,-0.14,-1.699,90774.0,73650.566,8.1,0.9218,3.1459,1.11,265.5055,280.3163,4.9547,5.827,6.0247,0.3704,0.1543,123120.0672,98471.1604,28854.8422,997272.5443,797616.3992
9,000058.SZ,20250609,8.15,8.31,8.14,8.24,8.15,0.09,1.1043,108135.91,89167.389,8.24,1.0981,3.7476,1.39,270.0945,285.1612,5.0403,5.9277,6.1288,0.3641,0.1517,123120.0672,98471.1604,28854.8422,1014509.3537,811402.3617
10,000058.SZ,20250606,8.15,8.22,8.08,8.15,8.14,0.01,0.1229,68172.14,55468.78,8.15,0.6923,2.3626,0.85,267.1445,282.0466,4.9852,5.863,6.0619,0.3681,0.1534,123120.0672,98471.1604,28854.8422,1003428.5477,802539.9573
11,000058.SZ,20250605,8.21,8.21,8.06,8.14,8.21,-0.07,-0.8526,88721.09,72068.92,8.14,0.901,3.0747,1.15,266.8167,281.7005,4.9791,5.8558,6.0544,0.3686,0.1536,123120.0672,98471.1604,28854.8422,1002197.347,801555.2457
12,000058.SZ,20250604,8.18,8.27,8.14,8.21,8.18,0.03,0.3667,57614.01,47311.42,8.21,0.5851,1.9967,0.73,269.1112,284.123,5.0219,5.9061,6.1065,0.3654,0.1523,123120.0672,98471.1604,28854.8422,1010815.7517,808448.2269
13,000058.SZ,20250603,8.28,8.32,8.17,8.18,8.3,-0.12,-1.4458,86627.63,71252.676,8.18,0.8797,3.0022,1.08,268.1278,283.0848,5.0036,5.8845,6.0842,0.3667,0.1528,123120.0672,98471.1604,28854.8422,1007122.1497,805494.0921
14,000058.SZ,20250530,8.28,8.38,8.22,8.3,8.28,0.02,0.2415,88456.0,73270.032,8.3,0.8983,3.0656,0.97,272.0612,287.2376,5.077,5.9709,6.1734,0.3614,0.1506,123120.0672,98471.1604,28854.8422,1021896.5578,817310.6313
15,000058.SZ,20250529,8.11,8.3,8.11,8.28,8.11,0.17,2.0962,77601.64,63909.743,8.28,0.7881,2.6894,0.66,271.4057,286.5455,5.0648,5.9565,6.1586,0.3623,0.151,123120.0672,98471.1604,28854.8422,1019434.1564,815341.2081
16,000058.SZ,20250528,8.25,8.29,8.08,8.11,8.29,-0.18,-2.1713,74010.01,60430.091,8.11,0.7516,2.5649,0.5,265.8333,280.6623,4.9608,5.8342,6.0321,0.3699,0.1541,123120.0672,98471.1604,28854.8422,998503.745,798601.1108
17,000058.SZ,20250527,8.26,8.3,8.15,8.29,8.27,0.02,0.2418,70039.01,57679.729,8.29,0.7113,2.4273,0.45,271.7335,286.8916,5.0709,5.9637,6.166,0.3619,0.1508,123120.0672,98471.1604,28854.8422,1020665.3571,816325.9197
18,000058.SZ,20250526,8.12,8.32,8.08,8.28,8.12,0.16,1.9704,89773.1,74001.562,8.28,0.9117,3.1112,0.53,271.4057,286.5455,5.0263,5.9565,6.1586,0.3623,,123120.0672,98471.1604,28854.8422,1019434.1564,815341.2081
19,000058.SZ,20250523,8.38,8.44,8.12,8.12,8.45,-0.33,-3.9053,143246.76,118160.176,8.12,1.4547,4.9644,0.97,266.1611,281.0084,4.9292,5.8414,6.0396,0.3695,,123120.0672,98471.1604,28854.8422,999734.9457,799585.8224
20,000058.SZ,20250522,8.61,8.73,8.38,8.45,8.6,-0.15,-1.7442,207300.99,176772.878,8.45,2.1052,7.1843,1.75,276.978,292.4287,5.1295,6.0788,6.285,0.355,,123120.0672,98471.1604,28854.8422,1040364.5678,832081.3054
21,000058.SZ,20250521,8.46,8.86,8.32,8.6,8.49,0.11,1.2956,232294.0,198752.026,8.6,2.359,8.0504,2.73,281.8948,297.6197,5.2206,6.1867,6.3966,0.3488,,123120.0672,98471.1604,28854.8422,1058832.5779,846851.9794
22,000058.SZ,20250520,8.43,8.55,8.39,8.49,8.48,0.01,0.1179,102027.0,86276.496,8.49,1.0361,3.5359,1.3,278.2891,293.813,5.1538,6.1076,6.3148,0.3534,,123120.0672,98471.1604,28854.8422,1045289.3705,836020.1518
23,000058.SZ,20250519,8.25,8.49,8.19,8.48,8.14,0.34,4.1769,157407.0,131984.096,8.48,1.5985,5.4551,2.62,277.9614,293.4669,5.1477,6.1004,6.3073,0.3538,0.3538,123120.0672,98471.1604,28854.8422,1044058.1699,835035.4402
24,000058.SZ,20250516,8.15,8.22,8.11,8.14,8.16,-0.02,-0.2451,40851.65,33341.131,8.14,0.4149,1.4158,0.63,266.8167,281.7005,4.9413,5.8558,6.0544,0.3686,0.3686,123120.0672,98471.1604,28854.8422,1002197.347,801555.2457
25,000058.SZ,20250515,8.27,8.28,8.15,8.16,8.24,-0.08,-0.9709,60202.09,49305.646,8.16,0.6114,2.0864,0.88,267.4723,282.3927,4.9535,5.8702,6.0693,0.3676,0.3676,123120.0672,98471.1604,28854.8422,1004659.7484,803524.6689
26,000058.SZ,20250514,8.27,8.34,8.21,8.24,8.28,-0.04,-0.4831,65536.87,54148.612,8.24,0.6655,2.2713,0.83,270.0945,285.1612,5.0021,5.9277,6.1288,0.3641,0.3641,123120.0672,98471.1604,28854.8422,1014509.3537,811402.3617
27,000058.SZ,20250513,8.45,8.48,8.27,8.28,8.38,-0.1,-1.1933,67511.84,56360.557,8.28,0.6856,2.3397,0.78,271.4057,286.5455,5.0263,5.9565,6.1586,0.3623,0.3623,123120.0672,98471.1604,28854.8422,1019434.1564,815341.2081
28,000058.SZ,20250512,8.36,8.45,8.33,8.38,8.32,0.06,0.7212,65745.92,55137.96,8.38,0.6677,2.2785,0.72,274.6835,290.0062,5.087,6.0284,6.233,0.358,0.358,123120.0672,98471.1604,28854.8422,1031746.1631,825188.3242
29,000058.SZ,20250509,8.47,8.5,8.31,8.32,8.48,-0.16,-1.8868,64599.0,54006.449,8.32,0.656,2.2388,0.71,272.7168,287.9298,5.0506,5.9853,6.1883,0.3606,0.3606,123120.0672,98471.1604,28854.8422,1024358.9591,819280.0545
30,000058.SZ,20250508,8.43,8.5,8.38,8.48,8.46,0.02,0.2364,80197.0,67839.551,8.48,0.8144,2.7793,0.84,277.9614,293.4669,5.1477,6.1004,6.3073,0.3538,0.3538,123120.0672,98471.1604,28854.8422,1044058.1699,835035.4402
31,000058.SZ,20250507,8.49,8.57,8.4,8.46,8.43,0.03,0.3559,114542.92,97207.038,8.46,1.1632,3.9696,1.22,277.3058,292.7748,5.1356,6.086,6.2925,0.3546,0.3546,123120.0672,98471.1604,28854.8422,1041595.7685,833066.017
32,000058.SZ,20250506,8.22,8.47,8.22,8.43,8.23,0.2,2.4301,108887.0,91212.674,8.43,1.1058,3.7736,1.25,276.3224,291.7366,5.1174,6.0644,6.2701,0.3559,0.3559,123120.0672,98471.1604,28854.8422,1037902.1665,830111.8822
33,000058.SZ,20250430,8.08,8.28,8.08,8.23,8.08,0.15,1.8564,88766.34,72918.865,8.23,0.9014,3.0763,0.94,269.7667,284.8152,4.996,5.9205,6.1214,0.3645,0.3645,123120.0672,98471.1604,28854.8422,1013278.1531,810417.6501
34,000058.SZ,20250429,7.98,8.11,7.9,8.08,8.0,0.08,1.0,60940.83,48941.441,8.08,0.6189,2.112,0.55,264.85,279.6241,4.9049,5.8126,6.0098,0.3713,0.3713,123120.0672,98471.1604,28854.8422,994810.143,795646.976
35,000058.SZ,20250428,8.34,8.34,7.99,8.0,8.28,-0.28,-3.3816,105190.02,85059.248,8.0,1.0682,3.6455,0.95,262.2277,276.8556,4.8564,5.7551,5.9503,0.375,0.375,123120.0672,98471.1604,28854.8422,984960.5376,787769.2832
36,000058.SZ,20250425,8.17,8.39,8.13,8.28,8.16,0.12,1.4706,105939.32,87656.275,8.28,1.0758,3.6715,1.01,271.4057,271.4057,5.0792,5.9565,5.9565,0.3623,0.3623,123120.0672,98471.1604,28854.8422,1019434.1564,815341.2081
37,000058.SZ,20250424,8.26,8.32,8.12,8.16,8.28,-0.12,-1.4493,73344.05,60172.664,8.16,0.7448,2.5418,0.69,267.4723,267.4723,5.0056,5.8702,5.8702,0.3676,0.3676,123120.0672,98471.1604,28854.8422,1004659.7484,803524.6689
38,000058.SZ,20250423,8.4,8.48,8.22,8.28,8.48,-0.2,-2.3585,126775.67,105221.802,8.28,1.2874,4.3936,1.24,271.4057,271.4057,5.0792,5.9565,5.9565,0.3623,0.3623,123120.0672,98471.1604,28854.8422,1019434.1564,815341.2081
39,000058.SZ,20250422,8.29,8.52,8.29,8.48,8.28,0.2,2.4155,145802.38,123169.842,8.48,1.4807,5.053,1.45,277.9614,277.9614,5.2019,6.1004,6.1004,0.3538,0.3538,123120.0672,98471.1604,28854.8422,1044058.1699,835035.4402
40,000058.SZ,20250421,8.05,8.35,8.0,8.28,8.1,0.18,2.2222,99721.0,82061.395,8.28,1.0127,3.456,0.81,271.4057,271.4057,5.0792,5.9565,5.9565,0.3623,0.3623,123120.0672,98471.1604,28854.8422,1019434.1564,815341.2081
41,000058.SZ,20250418,8.07,8.2,8.0,8.1,8.16,-0.06,-0.7353,76562.0,61857.936,8.1,0.7775,2.6534,0.52,265.5055,265.5055,4.9688,5.827,5.827,0.3704,0.3704,123120.0672,98471.1604,28854.8422,997272.5443,797616.3992
42,000058.SZ,20250417,8.0,8.25,7.97,8.16,8.06,0.1,1.2407,83552.0,68334.428,8.16,0.8485,2.8956,0.51,267.4723,267.4723,5.0056,5.8702,5.8702,0.3676,0.3676,123120.0672,98471.1604,28854.8422,1004659.7484,803524.6689
43,000058.SZ,20250416,8.14,8.24,7.95,8.06,8.19,-0.13,-1.5873,104587.0,84618.889,8.06,1.0621,3.6246,0.57,264.1944,264.1944,4.9443,5.7982,5.7982,0.3722,0.3722,123120.0672,98471.1604,28854.8422,992347.7416,793677.5528
44,000058.SZ,20250415,8.2,8.39,8.15,8.19,8.28,-0.09,-1.087,136895.0,112634.623,8.19,1.3902,4.7443,0.69,268.4556,268.4556,5.024,5.8917,5.8917,0.3663,0.3663,123120.0672,98471.1604,28854.8422,1008353.3504,806478.8037
45,000058.SZ,20250414,8.05,8.56,8.03,8.28,8.07,0.21,2.6022,211501.03,173764.201,8.28,2.1478,7.3298,1.18,271.4057,271.4057,5.0792,5.9565,5.9565,0.3623,0.3623,123120.0672,98471.1604,28854.8422,1019434.1564,815341.2081
46,000058.SZ,20250411,7.71,8.18,7.69,8.07,7.76,0.31,3.9948,201839.45,161152.286,8.07,2.0497,6.995,1.32,264.5222,264.5222,4.9504,5.8054,5.8054,0.3717,0.3717,123120.0672,98471.1604,28854.8422,993578.9423,794662.2644
47,000058.SZ,20250410,7.62,7.89,7.62,7.76,7.53,0.23,3.0544,156680.26,122134.543,7.76,1.5911,5.4299,1.14,254.3609,254.3609,4.7602,5.5824,5.5824,0.3866,0.3866,123120.0672,98471.1604,28854.8422,955411.7215,764136.2047
48,000058.SZ,20250409,7.23,7.61,6.91,7.53,7.4,0.13,1.7568,203440.89,148527.962,7.53,2.066,7.0505,1.62,246.8218,246.8218,4.6191,5.4169,5.4169,0.3984,0.3984,123120.0672,98471.1604,28854.8422,927094.106,741487.8378
49,000058.SZ,20250408,7.37,7.48,7.05,7.4,7.5,-0.1,-1.3333,221748.02,160304.038,7.4,2.2519,7.685,2.21,242.5606,242.5606,4.5394,5.3234,5.3234,0.4054,0.4054,123120.0672,98471.1604,28854.8422,911088.4973,728686.587
50,000058.SZ,20250407,7.85,7.95,7.5,7.5,8.33,-0.83,-9.964,112678.02,85540.054,7.5,1.1443,3.905,1.15,245.8385,245.8385,4.6007,5.3954,5.3954,0.4,0.4,123120.0672,98471.1604,28854.8422,923400.504,738533.703
51,000058.SZ,20250403,8.18,8.35,8.14,8.33,8.26,0.07,0.8475,72401.0,60017.286,8.33,0.7353,2.5091,0.69,273.0446,273.0446,5.1099,5.9925,5.9925,0.3601,0.3601,123120.0672,98471.1604,28854.8422,1025590.1598,820264.7661
52,000058.SZ,20250402,8.3,8.39,8.22,8.26,8.35,-0.09,-1.0778,77569.32,64360.955,8.26,0.7877,2.6883,0.7,270.7501,270.7501,5.0669,5.9421,5.9421,0.3632,0.3632,123120.0672,98471.1604,28854.8422,1016971.7551,813371.7849
53,000058.SZ,20250401,8.12,8.38,8.09,8.35,8.11,0.24,2.9593,144987.95,119436.554,8.35,1.4724,5.0247,1.46,273.7002,273.7002,5.1221,6.0068,6.0068,0.3593,0.3593,123120.0672,98471.1604,28854.8422,1028052.5611,822234.1893
54,000058.SZ,20250331,8.08,8.15,7.92,8.11,8.15,-0.04,-0.4908,93376.98,75130.157,8.11,0.9483,3.2361,0.84,265.8333,265.8333,4.9749,5.8342,5.8342,0.3699,0.3699,123120.0672,98471.1604,28854.8422,998503.745,798601.1108
