股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
831627.BJ,20250709,29.0,29.11,28.15,28.16,28.8,-0.64,-2.2222,17486.14,49961.755,28.16,3.735,6.4998,0.73,80.9539,82.8576,6.003,3.7222,3.5517,,,9445.0,4681.75,2690.27,265971.2,131838.08
831627.BJ,20250708,28.51,28.98,28.51,28.8,28.65,0.15,0.5236,17739.71,51072.753,28.8,3.7891,6.594,0.67,82.7937,84.7407,6.1394,3.8068,3.6324,,,9445.0,4681.75,2690.27,272016.0,134834.4
831627.BJ,20250707,28.55,28.88,28.12,28.65,28.42,0.23,0.8093,15361.55,43785.941,28.65,3.2812,5.71,0.53,82.3625,84.2993,6.1074,3.787,3.6135,,,9445.0,4681.75,2690.27,270599.25,134132.1375
831627.BJ,20250704,29.6,29.97,28.29,28.42,29.79,-1.37,-4.5989,33768.48,97462.823,28.42,7.2128,12.5521,1.09,81.7013,83.6226,6.0584,3.7566,3.5845,,,9445.0,4681.75,2690.27,268426.9,133055.335
831627.BJ,20250703,29.2,29.87,28.87,29.79,29.01,0.78,2.6887,31044.22,91660.528,29.79,6.6309,11.5394,0.79,85.6398,87.6536,6.3504,3.9377,3.7573,,,9445.0,4681.75,2690.27,281366.55,139469.3325
831627.BJ,20250702,29.64,29.67,28.79,29.01,29.67,-0.66,-2.2245,21709.43,63199.331,29.01,4.637,8.0696,0.44,83.3974,85.3586,6.1842,3.8346,3.6589,,,9445.0,4681.75,2690.27,273999.45,135817.5675
831627.BJ,20250701,30.5,30.73,29.19,29.67,30.28,-0.61,-2.0145,30105.12,89371.858,29.67,6.4303,11.1904,0.49,85.2948,87.3006,6.3249,3.9218,3.7421,,,9445.0,4681.75,2690.27,280233.15,138907.5225
831627.BJ,20250630,31.0,31.0,29.86,30.28,30.26,0.02,0.0661,28905.58,87394.729,30.28,6.1741,10.7445,0.44,87.0484,89.0954,6.4549,4.0024,3.8191,,,9445.0,4681.75,2690.27,285994.6,141763.39
831627.BJ,20250627,29.9,30.95,29.62,30.26,29.88,0.38,1.2718,43201.02,130498.889,30.26,9.2275,16.0582,0.66,86.9909,89.0366,6.4506,3.9998,3.8166,,,9445.0,4681.75,2690.27,285805.7,141669.755
831627.BJ,20250626,31.55,32.39,29.8,29.88,31.35,-1.47,-4.689,72067.48,224217.638,29.88,15.3933,26.7882,1.18,85.8985,87.9185,6.3696,3.9496,3.7686,,,9445.0,4681.75,2690.27,282216.6,139890.69
831627.BJ,20250625,30.71,31.36,30.2,31.35,30.72,0.63,2.0508,72541.47,223618.735,31.35,15.4945,26.9644,1.37,90.1244,92.2438,6.683,4.1439,3.954,,,9445.0,4681.75,2690.27,296100.75,146772.8625
831627.BJ,20250624,29.7,32.0,29.5,30.72,29.78,0.94,3.1565,89328.47,273191.698,30.72,19.0801,33.2043,2.1,88.3133,90.3901,6.5487,4.0606,3.8746,,,9445.0,4681.75,2690.27,290150.4,143823.36
831627.BJ,20250623,27.86,29.88,27.47,29.78,28.4,1.38,4.8592,52537.84,152423.054,29.78,11.2218,19.5288,1.44,85.611,87.6242,6.3483,3.9363,3.756,,,9445.0,4681.75,2690.27,281272.1,139422.515
831627.BJ,20250620,28.0,29.5,27.9,28.4,28.38,0.02,0.0705,38576.16,110921.487,28.4,8.2397,14.3391,1.07,81.6438,83.5637,6.0541,3.7539,3.582,,,9445.0,4681.75,2690.27,268238.0,132961.7
