股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
603725.SH,20250709,8.6,8.79,8.52,8.64,8.63,0.01,0.1159,84135.32,72671.806,8.64,2.935,4.8717,0.67,26.0776,25.3482,3.5355,0.8496,0.835,1.3958,1.1435,30485.768,28665.768,17270.0703,263397.0355,247672.2355
603725.SH,20250708,8.78,8.79,8.57,8.63,8.78,-0.15,-1.7084,83098.19,71706.28,8.63,2.8989,4.8117,0.61,26.0475,25.3188,3.5314,0.8486,0.834,1.3974,1.1449,30485.768,28665.768,17270.0703,263092.1778,247385.5778
603725.SH,20250707,8.78,8.95,8.7,8.78,8.76,0.02,0.2283,98123.64,86481.588,8.78,3.423,5.6817,0.56,26.5002,25.7589,3.5928,0.8634,0.8485,1.3735,1.1253,30485.768,28665.768,17270.0703,267665.043,251685.443
603725.SH,20250704,8.95,9.08,8.63,8.76,8.9,-0.14,-1.573,123143.32,107854.699,8.76,4.2958,7.1304,0.69,26.4398,25.7002,3.5846,0.8614,0.8466,1.3767,1.1279,30485.768,28665.768,17270.0703,267055.3277,251112.1277
603725.SH,20250703,8.64,9.29,8.64,8.9,8.72,0.18,2.0642,185783.41,166235.975,8.9,6.481,10.7575,1.18,26.8624,26.111,3.6419,0.8752,0.8601,1.355,1.1101,30485.768,28665.768,17270.0703,271323.3352,255125.3352
603725.SH,20250702,8.7,8.98,8.48,8.72,8.62,0.1,1.1601,140926.73,123082.426,8.72,4.9162,8.1602,0.95,26.3191,25.5829,3.5682,0.8575,0.8427,1.383,1.1331,30485.768,28665.768,17270.0703,265835.897,249965.497
603725.SH,20250701,8.77,8.79,8.55,8.62,8.6,0.02,0.2326,132659.48,114710.502,8.62,4.6278,7.6815,0.87,26.0173,25.2895,3.5273,0.8476,0.833,1.399,1.1462,30485.768,28665.768,17270.0703,262787.3202,247098.9202
603725.SH,20250630,8.55,9.01,8.32,8.6,8.55,0.05,0.5848,291703.64,254588.106,8.6,10.176,16.8907,2.45,25.9569,25.2308,3.5191,0.8457,0.8311,1.4023,1.1489,30485.768,28665.768,17270.0703,262177.6048,246525.6048
603725.SH,20250627,8.2,8.65,8.03,8.55,8.13,0.42,5.1661,143046.4,118913.066,8.55,4.9901,8.2829,1.33,25.806,25.0841,3.4987,0.8407,0.8263,1.4105,1.1556,30485.768,28665.768,17270.0703,260653.3164,245092.3164
603725.SH,20250626,8.16,8.33,8.06,8.13,8.19,-0.06,-0.7326,76561.44,62272.275,8.13,2.6708,4.4332,0.68,24.5383,23.8519,3.3268,0.7994,0.7857,1.4834,1.2153,30485.768,28665.768,17270.0703,247849.2938,233052.6938
603725.SH,20250625,8.21,8.35,8.12,8.19,8.21,-0.02,-0.2436,94836.51,77805.117,8.19,3.3084,5.4914,0.85,24.7194,24.028,3.3513,0.8053,0.7915,1.4725,1.2064,30485.768,28665.768,17270.0703,249678.4399,234772.6399
603725.SH,20250624,8.09,8.45,7.95,8.21,7.95,0.26,3.2704,155954.4,127756.511,8.21,5.4404,9.0303,1.43,24.7798,24.0866,3.3595,0.8073,0.7934,1.4689,1.2034,30485.768,28665.768,17270.0703,250288.1553,235345.9553
603725.SH,20250623,7.5,8.04,7.42,7.95,7.6,0.35,4.6053,125977.14,98679.807,7.95,4.3947,7.2945,1.1,23.9951,23.3238,3.2531,0.7817,0.7683,1.5169,1.2428,30485.768,28665.768,17270.0703,242361.8556,227892.8556
603725.SH,20250620,7.51,7.72,7.42,7.6,7.59,0.01,0.1318,85193.56,64463.957,7.6,2.972,4.933,0.6,22.9387,22.297,3.1099,0.7473,0.7345,1.5868,1.3,30485.768,28665.768,17270.0703,231691.8368,217859.8368
603725.SH,20250619,7.88,7.88,7.51,7.59,7.89,-0.3,-3.8023,104656.2,79962.263,7.59,3.6509,6.06,0.53,22.9085,22.2677,3.1058,0.7463,0.7335,1.5889,1.3017,30485.768,28665.768,17270.0703,231386.9791,217573.1791
603725.SH,20250618,7.93,7.95,7.76,7.89,7.98,-0.09,-1.1278,86462.08,67820.073,7.89,3.0162,5.0065,0.37,23.814,23.1478,3.2286,0.7758,0.7625,1.5285,1.2523,30485.768,28665.768,17270.0703,240532.7095,226172.9095
603725.SH,20250617,8.22,8.25,7.9,7.98,8.17,-0.19,-2.3256,143987.34,115322.498,7.98,5.023,8.3374,0.65,24.0856,23.4119,3.2654,0.7847,0.7712,1.5112,1.2381,30485.768,28665.768,17270.0703,243276.4286,228752.8286
603725.SH,20250616,8.09,8.3,8.02,8.17,8.3,-0.13,-1.5663,150819.94,123792.559,8.17,5.2613,8.733,0.71,24.6591,23.9693,3.3432,0.8034,0.7896,1.4761,1.2093,30485.768,28665.768,17270.0703,249068.7246,234199.3246
603725.SH,20250613,8.3,8.45,8.1,8.3,8.4,-0.1,-1.1905,222807.93,183706.723,8.3,7.7726,12.9014,1.23,25.0514,24.3507,3.3964,0.8162,0.8021,1.453,1.1904,30485.768,28665.768,17270.0703,253031.8744,237925.8744
603725.SH,20250612,8.25,8.73,8.2,8.4,8.33,0.07,0.8403,388867.56,328902.706,8.4,13.5656,22.5168,3.05,25.3533,24.6441,3.4373,0.826,0.8118,1.4357,1.1762,30485.768,28665.768,17270.0703,256080.4512,240792.4512
603725.SH,20250611,7.56,8.33,7.52,8.33,7.57,0.76,10.0396,247920.0,200450.962,8.33,8.6486,14.3555,2.11,25.142,24.4387,3.4086,0.8191,0.805,1.4477,1.1861,30485.768,28665.768,17270.0703,253946.4474,238785.8474
603725.SH,20250610,7.88,7.88,7.47,7.57,7.77,-0.2,-2.574,100362.96,76451.929,7.57,3.5011,5.8114,0.83,22.8481,22.209,3.0976,0.7444,0.7316,1.5931,1.3052,30485.768,28665.768,17270.0703,230777.2638,216999.8638
603725.SH,20250609,7.65,7.86,7.62,7.77,7.63,0.14,1.8349,98859.12,76567.667,7.77,3.4487,5.7243,0.69,23.4518,22.7958,3.1795,0.764,0.7509,1.5521,1.2716,30485.768,28665.768,17270.0703,236874.4174,222733.0174
