,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,603005.SH,20250620,25.83,26.25,25.61,25.77,25.87,-0.1,-0.3865,200617.14,520042.022,25.77,3.0761,3.6521,1.32,66.4922,62.5066,3.869,14.8735,14.2438,0.1786,,65217.1706,65217.1706,54932.194,1680646.4864,1680646.4864
1,603005.SH,20250619,25.65,26.29,25.55,25.87,25.66,0.21,0.8184,241860.07,627138.906,25.87,3.7085,4.4029,1.85,66.7503,62.7492,3.884,14.9313,14.2991,0.1779,,65217.1706,65217.1706,54932.194,1687168.2034,1687168.2034
2,603005.SH,20250618,25.5,25.83,25.36,25.66,25.64,0.02,0.078,155643.82,398523.86,25.66,2.3865,2.8334,1.25,66.2084,62.2398,3.8525,14.8101,14.183,0.1794,,65217.1706,65217.1706,54932.194,1673472.5976,1673472.5976
3,603005.SH,20250617,25.84,25.93,25.42,25.64,25.75,-0.11,-0.4272,110797.98,284020.977,25.64,1.6989,2.017,0.74,66.1568,62.1913,3.8495,14.7985,14.1719,0.1795,,65217.1706,65217.1706,54932.194,1672168.2542,1672168.2542
4,603005.SH,20250616,25.47,26.05,25.42,25.75,25.72,0.03,0.1166,109447.59,282575.567,25.75,1.6782,1.9924,0.62,66.4406,62.4581,3.866,14.862,14.2327,0.1788,,65217.1706,65217.1706,54932.194,1679342.143,1679342.143
5,603005.SH,20250613,26.02,26.29,25.6,25.72,26.15,-0.43,-1.6444,143984.82,372579.596,25.72,2.2078,2.6211,0.66,66.3632,62.3854,3.8615,14.8447,14.2162,0.179,,65217.1706,65217.1706,54932.194,1677385.6278,1677385.6278
6,603005.SH,20250612,26.25,26.62,26.06,26.15,26.33,-0.18,-0.6836,132232.99,347660.534,26.15,2.0276,2.4072,0.58,67.4727,63.4283,3.9261,15.0929,14.4538,0.176,,65217.1706,65217.1706,54932.194,1705429.0112,1705429.0112
7,603005.SH,20250611,26.1,26.59,26.1,26.33,26.24,0.09,0.343,125842.08,332329.575,26.33,1.9296,2.2909,0.56,67.9372,63.8649,3.9531,15.1968,14.5533,0.1748,,65217.1706,65217.1706,54932.194,1717168.1019,1717168.1019
8,603005.SH,20250610,26.9,27.25,26.05,26.24,26.92,-0.68,-2.526,236722.24,627567.047,26.24,3.6298,4.3094,1.15,67.7049,63.6466,3.9396,15.1448,14.5036,0.1754,,65217.1706,65217.1706,54932.194,1711298.5565,1711298.5565
9,603005.SH,20250609,26.35,26.99,26.32,26.92,26.34,0.58,2.202,240342.98,642554.668,26.92,3.6853,4.3753,1.28,69.4595,65.296,4.0417,15.5373,14.8794,0.171,,65217.1706,65217.1706,54932.194,1755646.2326,1755646.2326
10,603005.SH,20250606,26.3,26.5,25.4,26.34,26.8,-0.46,-1.7164,362708.53,941089.433,26.34,5.5615,6.6028,2.5,67.963,63.8892,3.9546,15.2025,14.5589,0.1748,,65217.1706,65217.1706,54932.194,1717820.2736,1717820.2736
11,603005.SH,20250605,26.36,26.87,26.23,26.8,26.32,0.48,1.8237,170342.25,453461.676,26.8,2.6119,3.101,1.31,69.1499,65.005,4.0236,15.468,14.8131,0.1718,,65217.1706,65217.1706,54932.194,1747820.1721,1747820.1721
12,603005.SH,20250604,25.98,26.45,25.98,26.32,26.07,0.25,0.959,113725.06,299132.531,26.32,1.7438,2.0703,0.85,67.9114,63.8407,3.9516,15.191,14.5478,0.1749,,65217.1706,65217.1706,54932.194,1716515.9302,1716515.9302
13,603005.SH,20250603,26.03,26.44,25.95,26.07,26.2,-0.13,-0.4962,139681.23,366205.675,26.07,2.1418,2.5428,1.08,67.2663,63.2343,3.914,15.0467,14.4096,0.1766,,65217.1706,65217.1706,54932.194,1700211.6375,1700211.6375
14,603005.SH,20250530,26.76,26.76,26.03,26.2,26.79,-0.59,-2.2023,153849.48,404068.93,26.2,2.359,2.8007,1.19,67.6017,63.5496,3.9336,15.1217,14.4815,0.1757,,65217.1706,65217.1706,54932.194,1708689.8697,1708689.8697
15,603005.SH,20250529,26.31,26.88,26.28,26.79,26.31,0.48,1.8244,146844.45,392336.306,26.79,2.2516,2.6732,1.1,69.1241,64.9807,4.0221,15.4622,14.8076,0.1718,,65217.1706,65217.1706,54932.194,1747168.0004,1747168.0004
16,603005.SH,20250528,26.59,26.73,26.26,26.31,26.52,-0.21,-0.7919,93828.84,247956.961,26.31,1.4387,1.7081,0.68,67.8856,63.8164,3.9501,15.1852,14.5423,0.175,,65217.1706,65217.1706,54932.194,1715863.7585,1715863.7585
17,603005.SH,20250527,27.07,27.09,26.42,26.52,27.04,-0.52,-1.9231,133287.99,354634.799,26.52,2.0438,2.4264,0.97,68.4274,64.3258,3.9816,15.3064,14.6583,0.1736,,65217.1706,65217.1706,54932.194,1729559.3643,1729559.3643
18,603005.SH,20250526,26.75,27.13,26.75,27.04,26.68,0.36,1.3493,117179.03,316018.394,27.04,1.7968,2.1332,0.83,69.7691,65.5871,4.0597,15.6065,14.9458,0.1702,,65217.1706,65217.1706,54932.194,1763472.293,1763472.293
