股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
832566.BJ,20250709,13.0,13.12,12.77,12.81,12.96,-0.15,-1.1574,43925.28,56778.652,12.81,3.9334,4.3293,0.78,21.9193,22.7822,2.3512,4.5162,4.5035,,,14654.608,11167.2428,10146.0296,187725.5285,143052.3803
832566.BJ,20250708,12.81,13.11,12.78,12.96,12.8,0.16,1.25,38309.34,49632.8,12.96,3.4305,3.7758,0.56,22.176,23.049,2.3787,4.5691,4.5562,,,14654.608,11167.2428,10146.0296,189923.7197,144727.4667
832566.BJ,20250707,13.16,13.34,12.76,12.8,13.1,-0.3,-2.2901,54300.17,70544.059,12.8,4.8625,5.3519,0.81,21.9022,22.7645,2.3494,4.5126,4.5,,,14654.608,11167.2428,10146.0296,187578.9824,142940.7078
832566.BJ,20250704,13.43,13.52,13.1,13.1,13.45,-0.35,-2.6022,58751.24,77737.301,13.1,5.261,5.7906,0.91,22.4155,23.298,2.4044,4.6184,4.6054,,,14654.608,11167.2428,10146.0296,191975.3648,146290.8807
832566.BJ,20250703,13.18,13.52,13.13,13.45,13.15,0.3,2.2814,63477.81,84993.281,13.45,5.6843,6.2564,1.05,23.0144,23.9205,2.4687,4.7418,4.7285,,,14654.608,11167.2428,10146.0296,197104.4776,150199.4157
832566.BJ,20250702,13.39,13.51,13.09,13.15,13.53,-0.38,-2.8086,67163.46,88860.773,13.15,6.0143,6.6197,1.17,22.5011,23.3869,2.4136,4.636,4.623,,,14654.608,11167.2428,10146.0296,192708.0952,146849.2428
832566.BJ,20250701,13.05,13.55,12.98,13.53,13.03,0.5,3.8373,100517.17,133920.194,13.53,9.0011,9.907,2.0,23.1513,24.0627,2.4834,4.77,4.7566,,,14654.608,11167.2428,10146.0296,198276.8462,151092.7951
832566.BJ,20250630,12.87,13.04,12.76,13.03,12.87,0.16,1.2432,45455.57,58615.287,13.03,4.0704,4.4801,0.86,22.2957,23.1735,2.3916,4.5937,4.5808,,,14654.608,11167.2428,10146.0296,190949.5422,145509.1737
832566.BJ,20250627,12.85,13.06,12.76,12.87,12.79,0.08,0.6255,45904.16,59297.912,12.87,4.1106,4.5243,0.88,22.022,22.889,2.3622,4.5373,4.5246,,,14654.608,11167.2428,10146.0296,188604.805,143722.4148
832566.BJ,20250626,12.9,13.04,12.76,12.79,12.95,-0.16,-1.2355,42883.04,55231.637,12.79,3.8401,4.2266,0.74,21.8851,22.7467,2.3475,4.5091,4.4964,,,14654.608,11167.2428,10146.0296,187432.4363,142829.0354
