股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
836892.BJ,20250709,16.1,17.28,16.1,17.02,16.17,0.85,5.2566,84117.92,140764.802,17.02,5.753,18.3012,3.15,29.6099,29.3117,8.568,5.1695,5.1313,,,17035.1353,14621.6069,4596.3143,289938.0028,248859.7494
836892.BJ,20250708,16.01,16.28,15.89,16.17,16.03,0.14,0.8734,32117.53,51793.706,16.17,2.1966,6.9877,1.2,28.1311,27.8478,8.1401,4.9113,4.875,,,17035.1353,14621.6069,4596.3143,275458.1378,236431.3836
836892.BJ,20250707,15.47,16.38,15.32,16.03,15.7,0.33,2.1019,37097.65,59812.202,16.03,2.5372,8.0712,1.49,27.8876,27.6067,8.0697,4.8688,4.8328,,,17035.1353,14621.6069,4596.3143,273073.2189,234384.3586
836892.BJ,20250704,15.67,16.16,15.6,15.7,15.64,0.06,0.3836,25744.27,40788.716,15.7,1.7607,5.6011,0.94,27.3135,27.0384,7.9035,4.7685,4.7333,,,17035.1353,14621.6069,4596.3143,267451.6242,229559.2283
836892.BJ,20250703,15.78,15.95,15.62,15.64,15.8,-0.16,-1.0127,17387.93,27329.826,15.64,1.1892,3.783,0.52,27.2091,26.935,7.8733,4.7503,4.7152,,,17035.1353,14621.6069,4596.3143,266429.5161,228681.9319
836892.BJ,20250702,16.16,16.16,15.72,15.8,16.08,-0.28,-1.7413,21022.06,33376.929,15.8,1.4377,4.5737,0.57,27.4874,27.2106,7.9539,4.7989,4.7635,,,17035.1353,14621.6069,4596.3143,269155.1377,231021.389
836892.BJ,20250701,16.14,16.6,15.97,16.08,16.1,-0.02,-0.1242,32076.7,52195.762,16.08,2.1938,6.9788,0.84,27.9745,27.6928,8.0948,4.884,4.8479,,,17035.1353,14621.6069,4596.3143,273924.9756,235115.439
836892.BJ,20250630,16.27,16.29,15.95,16.1,16.39,-0.29,-1.7694,27993.28,45055.588,16.1,1.9145,6.0904,0.78,28.0093,27.7272,8.1049,4.89,4.8539,,,17035.1353,14621.6069,4596.3143,274265.6783,235407.8711
836892.BJ,20250627,16.3,16.83,16.0,16.39,16.51,-0.12,-0.7268,38837.24,63498.815,16.39,2.6562,8.4496,1.18,28.5139,28.2267,8.2509,4.9781,4.9413,,,17035.1353,14621.6069,4596.3143,279205.8676,239648.1371
836892.BJ,20250626,16.0,16.51,15.83,16.51,16.0,0.51,3.1875,47233.88,76667.732,16.51,3.2304,10.2765,1.71,28.7226,28.4333,8.3113,5.0146,4.9775,,,17035.1353,14621.6069,4596.3143,281250.0838,241402.7299
836892.BJ,20250625,15.8,16.19,15.66,16.0,15.86,0.14,0.8827,38567.8,61413.118,16.0,2.6377,8.391,1.6,27.8354,27.555,8.0546,4.8597,4.8238,,,17035.1353,14621.6069,4596.3143,272562.1648,233945.7104
836892.BJ,20250624,15.28,15.95,14.96,15.86,14.85,1.01,6.8013,38221.42,59581.992,15.86,2.614,8.3157,1.62,27.5918,27.3139,7.9841,4.8171,4.7816,,,17035.1353,14621.6069,4596.3143,270177.2459,231898.6854
836892.BJ,20250623,14.43,14.99,14.28,14.85,14.8,0.05,0.3378,16473.32,24089.683,14.85,1.1266,3.584,0.53,25.8347,25.5745,7.4756,4.5104,4.4771,,,17035.1353,14621.6069,4596.3143,252971.7592,217130.8625
