,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,000156.SZ,20250620,7.69,7.73,7.55,7.56,7.68,-0.12,-1.5625,101665.0,77394.359,7.56,0.5981,1.1408,0.86,26.2325,25.3255,0.9296,1.4911,1.4794,2.9101,2.9101,185293.2442,169987.5877,89117.3393,1400816.9262,1285106.163
1,000156.SZ,20250619,7.75,7.78,7.64,7.68,7.78,-0.1,-1.2853,101489.68,78161.179,7.68,0.597,1.1388,0.8,26.6489,25.7275,0.9444,1.5148,1.5029,2.8646,2.8646,185293.2442,169987.5877,89117.3393,1423052.1155,1305504.6735
2,000156.SZ,20250618,7.89,7.92,7.74,7.78,7.89,-0.11,-1.3942,92049.68,71767.551,7.78,0.5415,1.0329,0.66,26.9959,26.0625,0.9567,1.5345,1.5225,2.8278,2.8278,185293.2442,169987.5877,89117.3393,1441581.4399,1322503.4323
3,000156.SZ,20250617,7.98,7.98,7.86,7.89,7.96,-0.07,-0.8794,99761.68,78725.47,7.89,0.5869,1.1194,0.66,27.3776,26.431,0.9702,1.5562,1.544,2.7883,2.7883,185293.2442,169987.5877,89117.3393,1461963.6967,1341202.067
4,000156.SZ,20250616,7.82,7.99,7.8,7.96,7.82,0.14,1.7903,135919.0,107761.295,7.96,0.7996,1.5252,0.95,27.6205,26.6655,0.9788,1.57,1.5577,2.7638,2.7638,185293.2442,169987.5877,89117.3393,1474934.2238,1353101.1981
5,000156.SZ,20250613,8.04,8.04,7.8,7.82,8.02,-0.2,-2.4938,162191.0,127622.424,7.82,0.9541,1.82,1.26,27.1347,26.1965,0.9616,1.5424,1.5303,2.8133,2.8133,185293.2442,169987.5877,89117.3393,1448993.1696,1329302.9358
6,000156.SZ,20250612,7.96,8.08,7.95,8.02,7.99,0.03,0.3755,146705.78,117717.739,8.02,0.863,1.6462,1.13,27.8287,26.8665,0.9862,1.5818,1.5695,2.7431,2.7431,185293.2442,169987.5877,89117.3393,1486051.8185,1363300.4534
7,000156.SZ,20250611,7.9,8.01,7.89,7.99,7.92,0.07,0.8838,153562.0,122454.132,7.99,0.9034,1.7231,1.3,27.7246,26.766,0.9825,1.5759,1.5636,2.7534,2.7534,185293.2442,169987.5877,89117.3393,1480493.0212,1358200.8257
8,000156.SZ,20250610,7.93,7.96,7.78,7.92,7.92,0.0,0.0,154763.04,122124.631,7.92,0.9104,1.7366,1.33,27.4817,26.5315,0.9739,1.5621,1.5499,2.7778,2.7778,185293.2442,169987.5877,89117.3393,1467522.4941,1346301.6946
9,000156.SZ,20250609,7.87,7.95,7.85,7.92,7.88,0.04,0.5076,95405.72,75463.57,7.92,0.5613,1.0706,0.83,27.4817,26.5315,0.9739,1.5621,1.5499,2.7778,2.7778,185293.2442,169987.5877,89117.3393,1467522.4941,1346301.6946
10,000156.SZ,20250606,7.9,7.93,7.83,7.88,7.92,-0.04,-0.5051,95575.0,75154.718,7.88,0.5622,1.0725,0.8,27.3429,26.3975,0.969,1.5542,1.5421,2.7919,2.7919,185293.2442,169987.5877,89117.3393,1460110.7643,1339502.1911
11,000156.SZ,20250605,7.81,7.93,7.77,7.92,7.81,0.11,1.4085,152294.02,119855.056,7.92,0.8959,1.7089,1.52,27.4817,26.5315,0.9739,1.5621,1.5499,2.7778,2.7778,185293.2442,169987.5877,89117.3393,1467522.4941,1346301.6946
12,000156.SZ,20250604,7.72,7.81,7.68,7.81,7.72,0.09,1.1658,94630.96,73505.035,7.81,0.5567,1.0619,1.01,27.1,26.163,0.9604,1.5404,1.5284,2.8169,2.8169,185293.2442,169987.5877,89117.3393,1447140.2372,1327603.0599
13,000156.SZ,20250603,7.65,7.86,7.65,7.72,7.69,0.03,0.3901,146054.93,113459.725,7.72,0.8592,1.6389,1.77,26.7877,25.8615,0.9493,1.5226,1.5107,2.8497,2.8497,185293.2442,169987.5877,89117.3393,1430463.8452,1312304.177
14,000156.SZ,20250530,7.83,7.83,7.66,7.69,7.78,-0.09,-1.1568,88995.87,68627.386,7.69,0.5235,0.9986,0.99,26.6836,25.761,0.9456,1.5167,1.5049,2.8609,2.8609,185293.2442,169987.5877,89117.3393,1424905.0479,1307204.5494
15,000156.SZ,20250529,7.62,7.79,7.6,7.78,7.6,0.18,2.3684,112611.39,87130.373,7.78,0.6625,1.2636,1.23,26.9959,26.0625,0.9567,1.5345,1.5225,2.8278,2.8278,185293.2442,169987.5877,89117.3393,1441581.4399,1322503.4323
16,000156.SZ,20250528,7.62,7.67,7.58,7.6,7.62,-0.02,-0.2625,58553.41,44568.268,7.6,0.3445,0.657,0.52,26.3713,25.4595,0.9345,1.499,1.4873,2.8947,2.8947,185293.2442,169987.5877,89117.3393,1408228.6559,1291905.6665
17,000156.SZ,20250527,7.65,7.65,7.56,7.62,7.65,-0.03,-0.3922,60769.0,46210.902,7.62,0.3575,0.6819,0.44,26.4407,25.5265,0.937,1.5029,1.4912,2.8871,2.8871,185293.2442,169987.5877,89117.3393,1411934.5208,1295305.4183
