,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,600073.SH,20250620,7.59,7.67,7.5,7.52,7.56,-0.04,-0.5291,89985.52,68243.795,7.52,0.9596,1.5425,0.73,32.638,24.9686,1.3933,0.3207,0.3139,0.9707,,93772.9472,93772.9472,58336.4598,705172.5629,705172.5629
1,600073.SH,20250619,7.85,7.89,7.52,7.56,7.87,-0.31,-3.939,152764.0,117052.2,7.56,1.6291,2.6187,1.28,32.8116,25.1014,1.4007,0.3224,0.3155,0.9656,,93772.9472,93772.9472,58336.4598,708923.4808,708923.4808
2,600073.SH,20250618,8.05,8.1,7.84,7.87,8.04,-0.17,-2.1144,82606.0,65400.699,7.87,0.8809,1.416,0.64,34.1571,26.1307,1.4582,0.3357,0.3285,0.9276,,93772.9472,93772.9472,58336.4598,737993.0945,737993.0945
3,600073.SH,20250617,8.05,8.11,7.94,8.04,8.02,0.02,0.2494,83561.86,67018.908,8.04,0.8911,1.4324,0.62,34.8949,26.6951,1.4897,0.3429,0.3356,0.908,,93772.9472,93772.9472,58336.4598,753934.4955,753934.4955
4,600073.SH,20250616,8.13,8.15,7.98,8.02,8.12,-0.1,-1.2315,122379.78,98673.469,8.02,1.3051,2.0978,0.85,34.8081,26.6287,1.486,0.342,0.3347,0.9102,,93772.9472,93772.9472,58336.4598,752059.0365,752059.0365
5,600073.SH,20250613,8.35,8.39,8.03,8.12,8.37,-0.25,-2.9869,179267.0,145499.124,8.12,1.9117,3.073,1.24,35.2421,26.9608,1.5045,0.3463,0.3389,0.899,,93772.9472,93772.9472,58336.4598,761436.3313,761436.3313
6,600073.SH,20250612,8.25,8.42,8.17,8.37,8.23,0.14,1.7011,130701.3,108615.75,8.37,1.3938,2.2405,0.78,36.3271,27.7908,1.5508,0.357,0.3493,0.8722,,93772.9472,93772.9472,58336.4598,784879.5681,784879.5681
7,600073.SH,20250611,8.38,8.4,8.22,8.23,8.39,-0.16,-1.907,129649.52,107445.522,8.23,1.3826,2.2224,0.73,35.7195,27.326,1.5249,0.351,0.3435,0.887,,93772.9472,93772.9472,58336.4598,771751.3555,771751.3555
8,600073.SH,20250610,8.35,8.49,8.27,8.39,8.46,-0.07,-0.8274,115375.3,96444.221,8.39,1.2304,1.9778,0.55,36.4139,27.8572,1.5545,0.3578,0.3502,0.8701,,93772.9472,93772.9472,58336.4598,786755.027,786755.027
9,600073.SH,20250609,8.29,8.56,8.2,8.46,8.29,0.17,2.0507,160731.16,135484.177,8.46,1.714,2.7552,0.7,36.7177,28.0896,1.5675,0.3608,0.3531,0.8629,,93772.9472,93772.9472,58336.4598,793319.1333,793319.1333
10,600073.SH,20250606,8.07,8.33,8.05,8.29,8.06,0.23,2.8536,186822.16,153951.085,8.29,1.9923,3.2025,0.86,35.9799,27.5252,1.536,0.3536,0.346,0.8806,,93772.9472,93772.9472,58336.4598,777377.7323,777377.7323
