,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,000566.SZ,20250702,6.26,6.27,5.95,5.98,6.24,-0.26,-4.1667,786324.55,475136.88,5.98,6.7443,9.8524,1.38,,,16.9847,7.8311,9.2994,0.0,,129736.5126,116590.9733,79810.3926,775824.3453,697214.0203
1,000566.SZ,20250701,5.89,6.25,5.89,6.24,5.88,0.36,6.1224,1047738.55,636118.299,6.24,8.9864,13.1278,2.24,,,17.7231,8.1715,9.7037,0.0,,129736.5126,116590.9733,79810.3926,809555.8386,727527.6734
2,000566.SZ,20250630,5.84,5.89,5.74,5.88,5.85,0.03,0.5128,391263.66,228152.189,5.88,3.3559,4.9024,0.82,,,16.7006,7.7001,9.1439,0.0,,129736.5126,116590.9733,79810.3926,762850.6941,685554.923
3,000566.SZ,20250627,5.78,5.92,5.75,5.85,5.77,0.08,1.3865,526948.66,308330.772,5.85,4.5196,6.6025,1.2,,,16.6154,7.6608,9.0972,0.0,,129736.5126,116590.9733,79810.3926,758958.5987,682057.1938
4,000566.SZ,20250626,5.7,5.81,5.6,5.77,5.76,0.01,0.1736,440796.0,252627.128,5.77,3.7807,5.523,0.96,,,16.3882,7.5561,8.9728,0.0,,129736.5126,116590.9733,79810.3926,748579.6777,672729.9159
5,000566.SZ,20250625,5.82,5.88,5.72,5.76,5.8,-0.04,-0.6897,439111.0,253824.594,5.76,3.7663,5.5019,0.96,,,16.3598,7.543,8.9573,0.0,,129736.5126,116590.9733,79810.3926,747282.3126,671564.0062
6,000566.SZ,20250624,5.75,5.89,5.71,5.8,5.72,0.08,1.3986,539667.0,313363.212,5.8,4.6287,6.7619,0.98,,,16.4734,7.5953,9.0195,0.0,,129736.5126,116590.9733,79810.3926,752471.7731,676227.6451
7,000566.SZ,20250623,5.61,5.73,5.57,5.72,5.7,0.02,0.3509,432338.0,244866.473,5.72,3.7082,5.4171,0.74,,,16.2462,7.4906,8.8951,0.0,,129736.5126,116590.9733,79810.3926,742092.8521,666900.3673
8,000566.SZ,20250620,5.68,5.74,5.61,5.7,5.71,-0.01,-0.1751,338215.26,192278.409,5.7,2.9009,4.2377,0.46,,,16.1894,7.4644,8.864,0.0,,129736.5126,116590.9733,79810.3926,739498.1218,664568.5478
9,000566.SZ,20250619,5.9,5.97,5.67,5.71,5.95,-0.24,-4.0336,538599.04,310628.175,5.71,4.6196,6.7485,0.64,,,16.2178,7.4775,8.8795,0.0,,129736.5126,116590.9733,79810.3926,740795.4869,665734.4575
