,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,600192.SH,20250620,7.23,7.33,7.16,7.2,7.26,-0.06,-0.8264,109637.1,79237.457,7.2,2.4819,4.1041,0.62,,,2.7947,1.8985,2.0208,0.0,,44174.8,44174.8,26714.0716,318058.56,318058.56
1,600192.SH,20250619,7.5,7.53,7.21,7.26,7.53,-0.27,-3.5857,201865.33,148347.268,7.26,4.5697,7.5565,1.11,,,2.818,1.9143,2.0376,0.0,,44174.8,44174.8,26714.0716,320709.048,320709.048
2,600192.SH,20250618,7.68,7.68,7.51,7.53,7.68,-0.15,-1.9531,107243.45,81050.992,7.53,2.4277,4.0145,0.52,,,2.9228,1.9855,2.1134,0.0,,44174.8,44174.8,26714.0716,332636.244,332636.244
3,600192.SH,20250617,7.75,7.78,7.58,7.68,7.7,-0.02,-0.2597,148493.0,113841.903,7.68,3.3615,5.5586,0.58,,,2.981,2.025,2.1555,0.0,,44174.8,44174.8,26714.0716,339262.464,339262.464
4,600192.SH,20250616,7.59,7.78,7.5,7.7,7.49,0.21,2.8037,191413.93,146662.992,7.7,4.3331,7.1653,0.7,,,2.9888,2.0303,2.1611,0.0,,44174.8,44174.8,26714.0716,340145.96,340145.96
5,600192.SH,20250613,7.75,7.76,7.49,7.49,7.82,-0.33,-4.2199,235566.04,178200.67,7.49,5.3326,8.8181,0.78,,,2.9073,1.9749,2.1022,0.0,,44174.8,44174.8,26714.0716,330869.252,330869.252
6,600192.SH,20250612,7.76,7.83,7.67,7.82,7.77,0.05,0.6435,229541.09,177985.297,7.82,5.1962,8.5925,0.66,,,3.0354,2.0619,2.1948,0.0,,44174.8,44174.8,26714.0716,345446.936,345446.936
7,600192.SH,20250611,7.75,7.79,7.66,7.77,7.81,-0.04,-0.5122,230821.06,178451.073,7.77,5.2252,8.6404,0.52,,,3.016,2.0488,2.1807,0.0,,44174.8,44174.8,26714.0716,343238.196,343238.196
8,600192.SH,20250610,7.67,7.88,7.47,7.81,7.68,0.13,1.6927,382074.58,293337.221,7.81,8.6492,14.3024,0.72,,,3.0315,2.0593,2.192,0.0,,44174.8,44174.8,26714.0716,345005.188,345005.188
9,600192.SH,20250609,7.62,7.72,7.57,7.68,7.61,0.07,0.9198,298988.93,228292.261,7.68,6.7683,11.1922,0.43,,,2.981,2.025,2.1555,0.0,,44174.8,44174.8,26714.0716,339262.464,339262.464
