股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
300283.SZ,20250709,6.96,7.18,6.91,6.96,7.1,-0.14,-1.9718,501808.09,351661.702,6.96,16.3178,19.8189,1.38,,,4.0935,0.9709,0.9084,0.2873,,43728.2403,30752.2683,25319.6861,304348.5525,214035.7874
300283.SZ,20250708,6.79,7.44,6.71,7.1,6.71,0.39,5.8122,706068.76,499729.491,7.1,22.9599,27.8862,2.6,,,4.1758,0.9904,0.9267,0.2816,,43728.2403,30752.2683,25319.6861,310470.5061,218341.1049
300283.SZ,20250707,6.49,6.73,6.49,6.71,6.58,0.13,1.9757,264145.31,175337.15,6.71,8.5895,10.4324,0.95,,,3.9464,0.936,0.8758,0.298,,43728.2403,30752.2683,25319.6861,293416.4924,206347.7203
300283.SZ,20250704,6.78,6.9,6.53,6.58,6.62,-0.04,-0.6042,442027.08,294897.326,6.58,14.3738,17.4578,1.6,,,3.87,0.9179,0.8588,0.3038,,43728.2403,30752.2683,25319.6861,287731.8212,202349.9254
300283.SZ,20250703,6.43,6.65,6.32,6.62,6.43,0.19,2.9549,246839.0,160806.625,6.62,8.0267,9.7489,0.72,,,3.8935,0.9235,0.864,0.302,,43728.2403,30752.2683,25319.6861,289480.9508,203580.0161
300283.SZ,20250702,6.53,6.56,6.36,6.43,6.53,-0.1,-1.5314,158460.83,101737.12,6.43,5.1528,6.2584,0.38,,,3.7818,0.897,0.8392,0.3109,,43728.2403,30752.2683,25319.6861,281172.5851,197737.0852
300283.SZ,20250701,6.63,6.67,6.41,6.53,6.62,-0.09,-1.3595,248277.57,161973.071,6.53,8.0735,9.8057,0.52,,,3.8406,0.9109,0.8523,0.3062,,43728.2403,30752.2683,25319.6861,285545.4092,200812.312
300283.SZ,20250630,6.6,6.66,6.46,6.62,6.54,0.08,1.2232,295594.57,194465.656,6.62,9.6121,11.6745,0.57,,,3.8935,0.9235,0.864,0.302,,43728.2403,30752.2683,25319.6861,289480.9508,203580.0161
300283.SZ,20250627,6.65,7.01,6.52,6.54,6.74,-0.2,-2.9674,433362.85,288962.836,6.54,14.0921,17.1156,0.82,,,3.8465,0.9123,0.8536,0.3057,,43728.2403,30752.2683,25319.6861,285982.6916,201119.8347
300283.SZ,20250626,6.51,7.38,6.42,6.74,6.6,0.14,2.1212,588503.5,402595.623,6.74,19.1369,23.2429,1.21,,,3.9641,0.9402,0.8797,0.2966,,43728.2403,30752.2683,25319.6861,294728.3396,207270.2883
