,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,600641.SH,20250620,13.26,13.38,13.17,13.23,13.2,0.03,0.2273,48804.2,64828.262,13.23,0.5244,0.8302,0.78,114.4904,118.7538,1.5045,21.1759,18.2487,0.37,0.37,93062.992,93062.992,58788.3699,1231223.3842,1231223.3842
1,600641.SH,20250619,13.37,13.47,13.14,13.2,13.38,-0.18,-1.3453,64369.8,85540.225,13.2,0.6917,1.0949,1.06,114.2308,118.4845,1.501,21.1279,18.2073,0.3708,0.3708,93062.992,93062.992,58788.3699,1228431.4944,1228431.4944
2,600641.SH,20250618,13.46,13.53,13.25,13.38,13.53,-0.15,-1.1086,66025.51,88174.339,13.38,0.7095,1.1231,1.1,115.7885,120.1002,1.5215,21.416,18.4556,0.3658,0.3658,93062.992,93062.992,58788.3699,1245182.833,1245182.833
3,600641.SH,20250617,13.6,13.66,13.48,13.53,13.54,-0.01,-0.0739,43440.26,58810.115,13.53,0.4668,0.7389,0.64,117.0866,121.4466,1.5386,21.6561,18.6625,0.3618,0.3618,93062.992,93062.992,58788.3699,1259142.2818,1259142.2818
4,600641.SH,20250616,13.51,13.68,13.5,13.54,13.52,0.02,0.1479,48900.92,66292.582,13.54,0.5255,0.8318,0.65,117.1731,121.5364,1.5397,21.6721,18.6763,0.3615,0.3615,93062.992,93062.992,58788.3699,1260072.9117,1260072.9117
5,600641.SH,20250613,13.8,13.85,13.5,13.52,13.83,-0.31,-2.2415,91300.6,124245.251,13.52,0.9811,1.553,1.33,117.0,121.3569,1.5374,21.6401,18.6487,0.3621,0.3621,93062.992,93062.992,58788.3699,1258211.6518,1258211.6518
6,600641.SH,20250612,13.95,13.95,13.83,13.83,13.93,-0.1,-0.7179,53491.0,74158.722,13.83,0.5748,0.9099,0.73,119.6827,124.1395,1.5727,22.1363,19.0763,0.3539,0.3539,93062.992,93062.992,58788.3699,1287061.1794,1287061.1794
7,600641.SH,20250611,13.91,14.1,13.87,13.93,13.91,0.02,0.1438,64133.01,89815.312,13.93,0.6891,1.0909,0.9,120.5481,125.0371,1.5841,22.2963,19.2142,0.3514,0.3514,93062.992,93062.992,58788.3699,1296367.4786,1296367.4786
8,600641.SH,20250610,14.16,14.16,13.79,13.91,14.16,-0.25,-1.7655,79599.95,110984.874,13.91,0.8553,1.354,1.24,120.375,124.8576,1.5818,22.2643,19.1867,0.3519,0.3519,93062.992,93062.992,58788.3699,1294506.2187,1294506.2187
9,600641.SH,20250609,14.05,14.23,13.95,14.16,13.95,0.21,1.5054,89787.2,126998.821,14.16,0.9648,1.5273,1.6,122.5385,127.1016,1.6102,22.6645,19.5315,0.3457,0.3457,93062.992,93062.992,58788.3699,1317771.9667,1317771.9667
10,600641.SH,20250606,14.0,14.09,13.88,13.95,14.02,-0.07,-0.4993,55380.3,77358.613,13.95,0.5951,0.942,0.94,120.7212,125.2166,1.5863,22.3284,19.2418,0.3509,0.3509,93062.992,93062.992,58788.3699,1298228.7384,1298228.7384
11,600641.SH,20250605,13.91,14.09,13.79,14.02,13.9,0.12,0.8633,76326.41,106130.541,14.02,0.8202,1.2983,1.48,121.3269,125.8449,1.5943,22.4404,19.3384,0.3491,0.3491,93062.992,93062.992,58788.3699,1304743.1478,1304743.1478
12,600641.SH,20250604,13.8,13.97,13.66,13.9,13.78,0.12,0.8708,54056.48,75096.264,13.9,0.5809,0.9195,1.02,120.2885,124.7678,1.5806,22.2483,19.1729,0.3522,0.3522,93062.992,93062.992,58788.3699,1293575.5888,1293575.5888
13,600641.SH,20250603,13.76,13.88,13.71,13.78,13.81,-0.03,-0.2172,45943.0,63410.764,13.78,0.4937,0.7815,0.85,119.25,123.6907,1.567,22.0563,19.0073,0.3552,0.3552,93062.992,93062.992,58788.3699,1282408.0298,1282408.0298
14,600641.SH,20250530,13.96,14.0,13.78,13.81,14.02,-0.21,-1.4979,48388.48,66986.042,13.81,0.52,0.8231,0.82,119.5096,123.96,1.5704,22.1043,19.0487,0.3544,0.3544,93062.992,93062.992,58788.3699,1285199.9195,1285199.9195
