,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,000596.SZ,20250702,131.99,133.5,131.5,132.91,131.68,1.23,0.9341,32484.0,431077.746,132.91,0.795,2.3677,0.9,12.7339,12.1524,2.9497,2.9797,2.8749,3.3857,4.5143,52860.0,40860.0,13719.5978,7025622.6,5430702.6
1,000596.SZ,20250701,132.72,132.91,131.49,131.68,133.15,-1.47,-1.104,21993.0,290064.135,131.68,0.5383,1.603,0.57,12.6161,12.0399,2.9224,2.9522,2.8483,3.4174,4.5565,52860.0,40860.0,13719.5978,6960604.8,5380444.8
2,000596.SZ,20250630,131.88,133.79,130.8,133.15,131.88,1.27,0.963,33813.87,447110.201,133.15,0.8276,2.4646,0.8,12.7569,12.1744,2.955,2.9851,2.8801,3.3796,4.5062,52860.0,40860.0,13719.5978,7038309.0,5440509.0
3,000596.SZ,20250627,133.25,133.6,131.6,131.88,133.62,-1.74,-1.3022,32321.64,427971.181,131.88,0.791,2.3559,0.62,12.6352,12.0582,2.9268,2.9567,2.8526,3.4122,4.5496,52860.0,40860.0,13719.5978,6971176.8,5388616.8
4,000596.SZ,20250626,133.63,135.07,132.3,133.62,133.77,-0.15,-0.1121,43954.65,588151.107,133.62,1.0757,3.2038,0.85,12.8019,12.2173,2.9654,2.9957,2.8903,3.3678,4.4903,52860.0,40860.0,13719.5978,7063153.2,5459713.2
5,000596.SZ,20250625,138.24,138.78,136.1,138.77,138.23,0.54,0.3907,47566.85,653524.93,138.77,1.1641,3.4671,0.94,13.2954,12.6882,2.7721,3.1111,3.0017,3.2428,0.7206,52860.0,40860.0,13719.5978,7335382.2,5670142.2
6,000596.SZ,20250624,137.25,138.3,137.11,138.23,137.08,1.15,0.8389,33959.21,468009.298,138.23,0.8311,2.4752,0.67,13.2436,12.6388,2.7613,3.099,2.99,3.2554,0.7234,52860.0,40860.0,13719.5978,7306837.8,5648077.8
7,000596.SZ,20250623,139.68,139.68,136.3,137.08,141.09,-4.01,-2.8422,53477.84,735739.425,137.08,1.3088,3.8979,1.03,13.1334,12.5337,2.7384,3.0732,2.9651,3.2828,0.7295,52860.0,40860.0,13719.5978,7246048.8,5601088.8
8,000596.SZ,20250620,135.9,142.26,135.6,141.09,135.9,5.19,3.819,81733.68,1148598.335,141.09,2.0003,5.9574,1.74,13.5176,12.9003,2.8185,3.1631,3.0519,3.1895,0.7088,52860.0,40860.0,13719.5978,7458017.4,5764937.4
9,000596.SZ,20250619,134.05,137.56,134.05,135.9,134.78,1.12,0.831,41796.09,568649.12,135.9,1.0229,3.0465,0.91,13.0204,12.4258,2.7148,3.0468,2.9396,3.3113,4.0471,52860.0,40860.0,13719.5978,7183674.0,5552874.0
10,000596.SZ,20250618,137.0,137.89,134.2,134.78,134.0,0.78,0.5821,41203.73,559338.549,134.78,1.0084,3.0033,0.95,12.9131,12.3234,2.6924,3.0217,2.9154,3.3388,4.0807,52860.0,40860.0,13719.5978,7124470.8,5507110.8
11,000596.SZ,20250617,133.48,135.26,133.1,134.0,134.15,-0.15,-0.1118,36483.58,489777.714,134.0,0.8929,2.6592,0.8,12.8383,12.2521,2.6768,3.0042,2.8985,3.3582,4.1045,52860.0,40860.0,13719.5978,7083240.0,5475240.0
12,000596.SZ,20250616,133.8,136.28,131.73,134.15,135.15,-1.0,-0.7399,58816.75,785627.877,134.15,1.4395,4.2871,1.44,12.8527,12.2658,2.6798,3.0075,2.9017,3.3545,4.0999,52860.0,40860.0,13719.5978,7091169.0,5481369.0
13,000596.SZ,20250613,139.98,139.98,134.66,135.15,140.94,-5.79,-4.1081,56258.75,768451.083,135.15,1.3769,4.1006,1.68,12.9485,12.3572,2.6998,3.03,2.9234,3.3296,4.0696,52860.0,40860.0,13719.5978,7144029.0,5522229.0
14,000596.SZ,20250612,144.2,144.2,140.78,140.94,144.82,-3.88,-2.6792,37161.43,527290.522,140.94,0.9095,2.7086,1.17,13.5033,12.8866,2.8155,3.1598,3.0486,3.1928,3.9024,52860.0,40860.0,13719.5978,7450088.4,5758808.4
15,000596.SZ,20250611,144.08,145.89,143.66,144.82,144.26,0.56,0.3882,27853.08,403884.683,144.82,0.6817,2.0302,0.91,13.875,13.2414,2.893,3.2468,3.1325,3.1073,3.7978,52860.0,40860.0,13719.5978,7655185.2,5917345.2
16,000596.SZ,20250610,148.0,148.01,143.48,144.26,148.0,-3.74,-2.527,46699.02,676870.958,144.26,1.1429,3.4038,1.78,13.8213,13.1902,2.8818,3.2342,3.1204,3.1194,3.8126,52860.0,40860.0,13719.5978,7625583.6,5894463.6
17,000596.SZ,20250609,149.6,149.6,146.64,148.0,149.8,-1.8,-1.2016,36873.9,544887.28,148.0,0.9024,2.6877,1.54,14.1797,13.5321,2.9565,3.3181,3.2013,3.0405,3.7162,52860.0,40860.0,13719.5978,7823280.0,6047280.0
18,000596.SZ,20250606,149.99,151.85,149.23,149.8,150.0,-0.2,-0.1333,18867.1,283942.34,149.8,0.4617,1.3752,0.78,14.3521,13.6967,2.9925,3.3584,3.2403,3.004,3.6716,52860.0,40860.0,13719.5978,7918428.0,6120828.0
19,000596.SZ,20250605,147.81,151.48,147.51,150.0,147.81,2.19,1.4816,28825.45,432384.978,150.0,0.7055,2.101,1.4,14.3713,13.715,2.9965,3.3629,3.2446,3.0,3.6667,52860.0,40860.0,13719.5978,7929000.0,6129000.0
20,000596.SZ,20250604,147.76,148.93,147.02,147.81,147.93,-0.12,-0.0811,22023.26,325434.618,147.81,0.539,1.6052,1.15,14.1615,13.5148,2.9527,3.3138,3.1972,3.0444,3.721,52860.0,40860.0,13719.5978,7813236.6,6039516.6
21,000596.SZ,20250603,149.7,149.7,147.75,147.93,150.55,-2.62,-1.7403,24732.6,367562.215,147.93,0.6053,1.8027,1.33,14.173,13.5257,2.9551,3.3165,3.1998,3.042,3.718,52860.0,40860.0,13719.5978,7819579.8,6044419.8
22,000596.SZ,20250530,154.11,154.49,150.0,150.55,154.11,-3.56,-2.31,24989.25,378561.778,150.55,0.6116,1.8214,1.43,14.424,13.7653,3.0074,3.3752,3.2565,2.989,3.6533,52860.0,40860.0,13719.5978,7958073.0,6151473.0
