股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
832885.BJ,20250709,21.94,21.98,20.61,20.71,21.3,-0.59,-2.77,81285.01,172926.695,20.71,9.2345,13.772,1.23,218.9339,206.0778,9.3843,23.9143,22.6956,,,16992.84,8802.3583,5902.1955,351921.7164,182296.8404
832885.BJ,20250708,21.0,21.5,20.72,21.3,20.89,0.41,1.9627,66657.1,141517.572,21.3,7.5726,11.2936,0.81,225.1711,211.9487,9.6516,24.5956,23.3422,,,16992.84,8802.3583,5902.1955,361947.492,187490.2318
832885.BJ,20250707,20.69,21.2,20.55,20.89,20.68,0.21,1.0155,47345.86,98940.8,20.89,5.3788,8.0217,0.42,220.8368,207.8689,9.4658,24.1222,22.8929,,,16992.84,8802.3583,5902.1955,354980.4276,183881.2649
832885.BJ,20250704,21.1,21.36,20.57,20.68,21.2,-0.52,-2.4528,60867.76,126687.063,20.68,6.9149,10.3127,0.43,218.6168,205.7793,9.3707,23.8797,22.6627,,,16992.84,8802.3583,5902.1955,351411.9312,182032.7696
832885.BJ,20250703,21.24,21.9,21.11,21.2,21.12,0.08,0.3788,58554.2,125147.131,21.2,6.6521,9.9207,0.3,224.1139,210.9536,9.6063,24.4802,23.2326,,,16992.84,8802.3583,5902.1955,360248.208,186609.996
832885.BJ,20250702,21.74,22.14,20.92,21.12,22.01,-0.89,-4.0436,97509.94,209098.418,21.12,11.0777,16.521,0.39,223.2682,210.1575,9.57,24.3878,23.1449,,,16992.84,8802.3583,5902.1955,358888.7808,185905.8073
832885.BJ,20250701,23.18,23.19,22.0,22.01,23.18,-1.17,-5.0475,147849.0,330338.743,22.01,16.7965,25.0498,0.59,232.6768,219.0136,9.9733,25.4155,24.1203,,,16992.84,8802.3583,5902.1955,374012.4084,193739.9062
832885.BJ,20250630,22.35,23.97,22.01,23.18,22.43,0.75,3.3437,196863.27,457263.161,23.18,22.3648,33.3542,0.82,245.0453,230.6559,10.5035,26.7665,25.4024,,,16992.84,8802.3583,5902.1955,393894.0312,204038.6654
832885.BJ,20250627,22.0,23.58,21.73,22.43,22.99,-0.56,-2.4358,213455.17,480844.257,22.43,24.2498,36.1654,1.03,237.1168,223.1929,10.1636,25.9005,24.5805,,,16992.84,8802.3583,5902.1955,381149.4012,197436.8967
832885.BJ,20250626,23.1,26.88,22.88,22.99,24.22,-1.23,-5.0784,335084.62,826312.614,22.99,38.0676,56.7729,2.16,243.0367,228.7652,10.4174,26.5471,25.1942,,,16992.84,8802.3583,5902.1955,390665.3916,202366.2173
832885.BJ,20250625,18.99,25.06,18.95,24.22,19.28,4.94,25.6224,343767.17,771839.873,24.22,39.054,58.2439,3.4,256.0396,241.0045,10.9747,27.9674,26.5421,,,16992.84,8802.3583,5902.1955,411566.5848,213193.118
832885.BJ,20250624,18.8,19.77,18.46,19.28,19.24,0.04,0.2079,171269.7,327778.621,19.28,19.4573,29.018,2.13,203.8168,191.8484,8.7363,22.2631,21.1285,,,16992.84,8802.3583,5902.1955,327621.9552,169709.468
832885.BJ,20250623,17.27,19.38,17.07,19.24,17.04,2.2,12.9108,141655.53,260588.072,19.24,16.0929,24.0005,2.01,203.394,191.4503,8.7182,22.2169,21.0847,,,16992.84,8802.3583,5902.1955,326942.2416,169357.3737
832885.BJ,20250620,17.69,17.92,16.98,17.04,17.74,-0.7,-3.9459,46091.17,79904.557,17.04,5.2362,7.8092,0.49,180.1369,169.5589,7.7213,19.6765,18.6737,,,16992.84,8802.3583,5902.1955,289557.9936,149992.1854
832885.BJ,20250619,18.5,18.53,17.39,17.78,18.56,-0.78,-4.2026,73810.09,132055.838,17.78,8.3853,12.5055,0.84,187.9597,176.9224,7.8956,20.531,19.4847,,,16992.84,8802.3583,5902.1955,302132.6952,156505.9306
832885.BJ,20250618,18.47,18.77,18.08,18.56,18.21,0.35,1.922,72772.86,134579.509,18.56,8.2674,12.3298,0.88,196.2054,184.6839,8.242,21.4317,20.3395,,,16992.84,8802.3583,5902.1955,315387.1104,163371.77
832885.BJ,20250617,18.31,18.51,17.98,18.21,18.51,-0.3,-1.6207,66940.11,121677.935,18.21,7.6048,11.3416,0.76,192.5054,181.2012,8.0866,21.0275,19.9559,,,16992.84,8802.3583,5902.1955,309439.6164,160290.9446
832885.BJ,20250616,19.0,19.0,18.1,18.51,18.94,-0.43,-2.2703,93143.92,171792.194,18.51,10.5817,15.7812,1.12,195.6768,184.1864,8.2198,21.3739,20.2847,,,16992.84,8802.3583,5902.1955,314537.4684,162931.6521
832885.BJ,20250613,18.26,19.3,18.01,18.94,18.05,0.89,4.9307,159669.87,297661.586,18.94,18.1394,27.0526,2.39,200.2225,188.4652,8.4107,21.8705,20.7559,,,16992.84,8802.3583,5902.1955,321844.3896,166716.6662
832885.BJ,20250612,18.1,18.2,17.8,18.05,18.09,-0.04,-0.2211,46390.28,83640.686,18.05,5.2702,7.8598,0.62,190.814,179.6091,8.0155,20.8428,19.7806,,,16992.84,8802.3583,5902.1955,306720.762,158882.5673
832885.BJ,20250611,18.21,18.35,17.98,18.09,18.16,-0.07,-0.3855,48404.18,87806.432,18.09,5.499,8.201,0.58,191.2368,180.0071,8.0333,20.889,19.8244,,,16992.84,8802.3583,5902.1955,307400.4756,159234.6616
832885.BJ,20250610,18.85,18.98,17.91,18.16,18.98,-0.82,-4.3203,90679.51,165939.218,18.16,10.3017,15.3637,0.98,191.9768,180.7037,8.0643,20.9698,19.9011,,,16992.84,8802.3583,5902.1955,308589.9744,159850.8267
832885.BJ,20250609,18.84,19.2,18.68,18.98,18.87,0.11,0.5829,71132.89,134435.132,18.98,8.0811,12.0519,0.74,200.6454,188.8632,8.4285,21.9167,20.7997,,,16992.84,8802.3583,5902.1955,322524.1032,167068.7605
832885.BJ,20250606,19.1,19.45,18.62,18.87,18.86,0.01,0.053,76901.17,146552.019,18.87,8.7364,13.0292,0.8,199.4825,187.7686,8.3796,21.7896,20.6792,,,16992.84,8802.3583,5902.1955,320654.8908,166100.5011
832885.BJ,20250605,19.3,19.77,18.8,18.86,19.29,-0.43,-2.2291,85417.92,163943.331,18.86,9.704,14.4722,0.99,199.3768,187.6691,8.3752,21.7781,20.6682,,,16992.84,8802.3583,5902.1955,320484.9624,166012.4775
832885.BJ,20250604,19.51,19.6,19.1,19.29,19.9,-0.61,-3.0653,92927.55,179775.037,19.29,10.5571,15.7446,1.21,203.9225,191.9479,8.5662,22.2746,21.1395,,,16992.84,8802.3583,5902.1955,327791.8836,169797.4916
832885.BJ,20250603,18.91,20.38,18.83,19.9,18.73,1.17,6.2467,134060.84,263215.441,19.9,15.2301,22.7137,2.24,210.3711,198.0178,8.837,22.979,21.808,,,16992.84,8802.3583,5902.1955,338157.516,175166.9302
832885.BJ,20250530,18.4,18.98,17.98,18.73,18.47,0.26,1.4077,90691.2,168704.503,18.73,10.3031,15.3657,1.53,198.0025,186.3755,8.3175,21.628,20.5258,,,16992.84,8802.3583,5902.1955,318275.8932,164868.171
832885.BJ,20250529,17.36,18.48,17.2,18.47,17.36,1.11,6.394,75846.02,137286.599,18.47,8.6166,12.8505,1.18,196.0429,184.531,8.1438,21.4139,20.3226,,,17061.5,8802.3583,5902.1955,315125.905,162579.5578
832885.BJ,20250528,17.65,17.94,17.13,17.36,17.81,-0.45,-2.5267,38449.14,67209.904,17.36,4.368,6.5144,0.56,184.2612,173.4411,7.6544,20.127,19.1013,,,17061.5,8802.3583,5902.1955,296187.64,152808.9401
832885.BJ,20250527,18.0,18.25,17.52,17.81,17.92,-0.11,-0.6138,44882.38,80247.541,17.81,5.0989,7.6044,0.61,189.0376,177.937,7.8528,20.6487,19.5964,,,17061.5,8802.3583,5902.1955,303865.315,156770.0013
832885.BJ,20250526,17.31,17.92,17.1,17.92,17.2,0.72,4.186,48865.83,85656.911,17.92,5.5514,8.2793,0.64,190.2051,179.036,7.9013,20.7763,19.7175,,,17061.5,8802.3583,5902.1955,305742.08,157738.2607
