股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
920111.BJ,20250709,28.93,29.08,28.13,28.19,28.81,-0.62,-2.152,18092.11,51607.506,28.19,4.9045,4.9045,1.13,37.7065,35.4774,5.2215,4.3669,4.0918,,,15515.45,3688.85,3688.85,437380.5355,103988.6815
920111.BJ,20250708,28.51,28.9,28.51,28.81,28.47,0.34,1.1942,19728.79,56735.435,28.81,5.3482,5.3482,1.21,38.5358,36.2577,5.3364,4.4629,4.1818,,,15515.45,3688.85,3688.85,447000.1145,106275.7685
920111.BJ,20250707,28.24,28.8,28.01,28.47,28.01,0.46,1.6423,15355.26,43683.377,28.47,4.1626,4.1626,0.77,38.0811,35.8298,5.2734,4.4102,4.1324,,,15515.45,3688.85,3688.85,441724.8615,105021.5595
920111.BJ,20250704,28.78,28.82,27.99,28.01,28.78,-0.77,-2.6755,16139.98,45613.288,28.01,4.3753,4.3753,0.61,37.4658,35.2509,5.1882,4.339,4.0656,,,15515.45,3688.85,3688.85,434587.7545,103324.6885
920111.BJ,20250703,28.56,28.85,28.42,28.78,28.54,0.24,0.8409,10486.75,30110.306,28.78,2.8428,2.8428,0.34,38.4957,36.2199,5.3308,4.4582,4.1774,,,15515.45,3688.85,3688.85,446534.651,106165.103
920111.BJ,20250702,28.86,29.09,28.4,28.54,28.77,-0.23,-0.7994,18438.01,52937.5,28.54,4.9983,4.9983,0.59,38.1747,35.9179,5.2864,4.4211,4.1426,,,15515.45,3688.85,3688.85,442810.943,105279.779
920111.BJ,20250701,29.19,29.19,28.45,28.77,29.15,-0.38,-1.3036,21411.25,61531.707,28.77,5.8043,5.8043,0.69,38.4823,36.2073,5.329,4.4567,4.176,,,15515.45,3688.85,3688.85,446379.4965,106128.2145
920111.BJ,20250630,29.91,29.96,28.83,29.15,29.43,-0.28,-0.9514,33868.59,98411.829,29.15,9.1813,9.1813,1.28,38.9906,36.6856,5.3994,4.5156,4.2311,,,15515.45,3688.85,3688.85,452275.3675,107529.9775
920111.BJ,20250627,28.88,29.88,28.51,29.43,28.38,1.05,3.6998,47925.54,140418.593,29.43,12.992,12.992,2.39,39.3651,37.038,5.4512,4.5589,4.2718,,,15515.45,3688.85,3688.85,456619.6935,108562.8555
920111.BJ,20250626,28.38,29.25,28.27,28.38,28.3,0.08,0.2827,34203.65,98459.3,28.38,9.2722,9.2722,1.85,37.9607,35.7165,5.2567,4.3963,4.1193,,,15515.45,3688.85,3688.85,440328.471,104689.563
920111.BJ,20250625,28.15,28.37,27.75,28.3,28.02,0.28,0.9993,18307.35,51478.991,28.3,4.9629,4.9629,0.82,37.8537,35.6158,5.2419,4.3839,4.1077,,,15515.45,3688.85,3688.85,439087.235,104394.455
920111.BJ,20250624,27.4,28.29,27.22,28.22,27.37,0.85,3.1056,21470.61,60096.577,28.22,5.8204,5.8204,1.0,37.7467,35.5152,5.0404,4.3715,4.0961,,,15515.45,3688.85,3688.85,437845.999,104099.347
920111.BJ,20250623,26.62,27.47,26.62,27.37,27.05,0.32,1.183,10421.48,28206.706,27.37,2.8251,2.8251,0.44,36.6097,34.4454,4.8886,4.2398,3.9727,,,15515.45,3688.85,3688.85,424657.8665,100963.8245
920111.BJ,20250620,27.7,28.18,26.99,27.05,27.88,-0.83,-2.977,16033.07,44042.75,27.05,4.3464,4.3464,0.59,36.1817,34.0427,4.8314,4.1903,3.9263,,,15515.45,3688.85,3688.85,419692.9225,99783.3925
920111.BJ,20250619,28.91,28.91,27.66,27.88,28.91,-1.03,-3.5628,26301.67,74199.839,27.88,7.13,7.13,1.07,37.2919,35.0873,4.9796,4.3188,4.0468,,,15515.45,3688.85,3688.85,432570.746,102845.138
920111.BJ,20250618,27.67,28.95,27.65,28.91,27.77,1.14,4.1051,37693.18,107405.545,28.91,10.2181,10.2181,1.99,38.6696,36.3835,5.1636,4.4784,4.1963,,,15515.45,3688.85,3688.85,448551.6595,106644.6535
920111.BJ,20250617,28.18,28.46,27.65,27.77,28.24,-0.47,-1.6643,16767.28,46715.532,27.77,4.5454,4.5454,0.89,37.1447,34.9488,4.96,4.3018,4.0308,,,15515.45,3688.85,3688.85,430864.0465,102439.3645
920111.BJ,20250616,27.62,28.35,27.45,28.24,27.62,0.62,2.2448,22312.42,62376.527,28.24,6.0486,6.0486,1.28,37.7734,35.5403,5.0439,4.3746,4.099,,,15515.45,3688.85,3688.85,438156.308,104173.124
920111.BJ,20250613,27.28,28.35,27.12,27.62,27.19,0.43,1.5815,33243.67,92406.322,27.62,9.0119,9.0119,2.51,36.9441,34.7601,4.9332,4.2786,4.009,,,15515.45,3688.85,3688.85,428536.729,101886.037
920111.BJ,20250612,27.16,27.39,27.01,27.19,27.15,0.04,0.1473,12327.02,33524.546,27.19,3.3417,3.3417,0.85,36.3689,34.2189,4.8564,4.2119,3.9466,,,15515.45,3688.85,3688.85,421865.0855,100299.8315
