,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,600026.SH,20250620,10.8,11.15,10.72,11.04,10.95,0.09,0.8219,709687.62,780699.487,11.04,2.0424,5.6382,0.66,13.0482,15.0117,1.4416,2.266,2.2743,5.163,5.163,477077.6395,347477.6395,125870.4041,5266937.1401,3836153.1401
1,600026.SH,20250619,10.77,11.0,10.62,10.95,10.99,-0.04,-0.364,717059.99,774467.549,10.95,2.0636,5.6968,0.75,12.9418,14.8893,1.4299,2.2475,2.2557,5.2055,5.2055,477077.6395,347477.6395,125870.4041,5224000.1525,3804880.1525
2,600026.SH,20250618,11.4,11.5,10.95,10.99,11.15,-0.16,-1.435,871275.29,971075.472,10.99,2.5074,6.922,1.06,12.9891,14.9437,1.4351,2.2557,2.264,5.1865,5.1865,477077.6395,347477.6395,125870.4041,5243083.2581,3818779.2581
3,600026.SH,20250617,10.65,11.31,10.45,11.15,10.81,0.34,3.1452,1398867.85,1527991.387,11.15,4.0258,11.1136,2.42,13.1782,15.1613,1.456,2.2885,2.2969,5.1121,5.1121,477077.6395,347477.6395,125870.4041,5319415.6804,3874375.6804
4,600026.SH,20250616,10.8,10.98,10.58,10.81,10.75,0.06,0.5581,949514.83,1026803.417,10.81,2.7326,7.5436,2.28,12.7764,14.699,1.4116,2.2188,2.2269,5.2729,5.2729,477077.6395,347477.6395,125870.4041,5157209.283,3756233.283
5,600026.SH,20250613,10.5,11.01,10.39,10.75,10.07,0.68,6.7527,1424465.98,1523314.361,10.75,4.0994,11.3169,9.38,12.7054,14.6174,1.4037,2.2064,2.2145,5.3023,5.3023,477077.6395,347477.6395,125870.4041,5128584.6246,3735384.6246
6,600026.SH,20250612,10.15,10.15,10.05,10.07,10.12,-0.05,-0.4941,139261.73,140368.507,10.07,0.4008,1.1064,0.96,11.9018,13.6927,1.315,2.0669,2.0744,5.6604,5.6604,477077.6395,347477.6395,125870.4041,4804171.8298,3499099.8298
7,600026.SH,20250611,10.11,10.13,10.08,10.12,10.11,0.01,0.0989,206532.71,208720.111,10.12,0.5944,1.6408,1.59,11.9609,13.7607,1.3215,2.0771,2.0848,5.6324,5.6324,477077.6395,347477.6395,125870.4041,4828025.7117,3516473.7117
8,600026.SH,20250610,10.13,10.15,10.04,10.11,10.13,-0.02,-0.1974,176207.3,178008.762,10.11,0.5071,1.3999,1.48,11.949,13.7471,1.3202,2.0751,2.0827,5.638,5.638,477077.6395,347477.6395,125870.4041,4823254.9353,3512998.9353
9,600026.SH,20250609,10.08,10.14,10.04,10.13,10.08,0.05,0.496,134948.43,136338.519,10.13,0.3884,1.0721,1.04,11.9727,13.7743,1.3228,2.0792,2.0868,5.6269,5.6269,477077.6395,347477.6395,125870.4041,4832796.4881,3519948.4881
10,600026.SH,20250606,10.04,10.13,10.04,10.08,10.05,0.03,0.2985,102003.48,102846.8,10.08,0.2936,0.8104,0.73,11.9136,13.7063,1.3163,2.0689,2.0765,5.6548,5.6548,477077.6395,347477.6395,125870.4041,4808942.6062,3502574.6062
11,600026.SH,20250605,10.06,10.08,10.02,10.05,10.07,-0.02,-0.1986,106639.56,107028.504,10.05,0.3069,0.8472,0.75,11.8781,13.6656,1.3123,2.0628,2.0703,5.6716,5.6716,477077.6395,347477.6395,125870.4041,4794630.277,3492150.277
12,600026.SH,20250604,10.08,10.09,10.04,10.07,10.08,-0.01,-0.0992,130094.73,130834.853,10.07,0.3744,1.0336,0.98,11.9018,13.6927,1.315,2.0669,2.0744,5.6604,5.6604,477077.6395,347477.6395,125870.4041,4804171.8298,3499099.8298
13,600026.SH,20250603,10.06,10.14,10.03,10.08,10.1,-0.02,-0.198,121011.88,121924.943,10.08,0.3483,0.9614,0.9,11.9136,13.7063,1.3163,2.0689,2.0765,5.6548,5.6548,477077.6395,347477.6395,125870.4041,4808942.6062,3502574.6062
14,600026.SH,20250530,10.14,10.14,10.03,10.1,10.16,-0.06,-0.5906,190343.66,191719.384,10.1,0.5478,1.5122,1.43,11.9372,13.7335,1.3189,2.073,2.0806,5.6436,5.6436,477077.6395,347477.6395,125870.4041,4818484.159,3509524.159
15,600026.SH,20250529,10.12,10.17,10.1,10.16,10.13,0.03,0.2962,151309.89,153429.813,10.16,0.4355,1.2021,0.97,12.0081,13.8151,1.3267,2.0853,2.093,5.6102,5.6102,477077.6395,347477.6395,125870.4041,4847108.8173,3530372.8173
16,600026.SH,20250528,10.11,10.2,10.08,10.13,10.13,0.0,0.0,118532.93,120176.44,10.13,0.3411,0.9417,0.68,11.9727,13.7743,1.3228,2.0792,2.0868,5.6269,5.6269,477077.6395,347477.6395,125870.4041,4832796.4881,3519948.4881
