,股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价【除权价，前复权】,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】,成交量,成交额（千元）,close_y,换手率,换手率（自由流通股）,量比,市盈率（总市值/净利润，亏损的PE为空）,市盈率（TTM，亏损的PE为空）,市净率（总市值/净资产）,市销率,市销率（TTM）,股息率 （%）,股息率（TTM）（%）,总股本 （万股）,流通股本 （万股）,自由流通股本 （万）,总市值 （万元）,流通市值（万元）
0,601229.SH,20250620,10.81,10.98,10.75,10.98,10.85,0.13,1.1982,575198.26,627031.023,10.98,0.4049,0.6255,0.98,6.621,6.5814,0.663,2.944,2.9163,6.7395,4.5537,1420671.3969,1420671.3969,919583.9742,15598971.938,15598971.938
1,601229.SH,20250619,10.75,10.87,10.62,10.85,10.72,0.13,1.2127,622447.78,669965.076,10.85,0.4381,0.6769,1.09,6.5426,6.5035,0.6552,2.9091,2.8818,6.8203,4.6083,1420671.3969,1420671.3969,919583.9742,15414284.6564,15414284.6564
2,601229.SH,20250618,10.44,10.74,10.41,10.72,10.42,0.3,2.8791,851043.35,905187.058,10.72,0.599,0.9255,1.61,6.4642,6.4255,0.6473,2.8743,2.8472,6.903,4.6642,1420671.3969,1420671.3969,919583.9742,15229597.3748,15229597.3748
3,601229.SH,20250617,10.45,10.52,10.42,10.42,10.47,-0.05,-0.4776,385144.07,402789.812,10.42,0.2711,0.4188,0.66,6.2833,6.2457,0.6292,2.7939,2.7676,7.1017,4.7985,1420671.3969,1420671.3969,919583.9742,14803395.9557,14803395.9557
4,601229.SH,20250616,10.38,10.5,10.32,10.47,10.4,0.07,0.6731,406471.41,423560.073,10.47,0.2861,0.442,0.67,6.3135,6.2757,0.6322,2.8073,2.7808,7.0678,4.7755,1420671.3969,1420671.3969,919583.9742,14874429.5255,14874429.5255
5,601229.SH,20250613,10.58,10.59,10.37,10.4,10.58,-0.18,-1.7013,667659.06,697204.263,10.4,0.47,0.726,1.19,6.2712,6.2337,0.628,2.7885,2.7622,7.1154,4.8077,1420671.3969,1420671.3969,919583.9742,14774982.5278,14774982.5278
6,601229.SH,20250612,10.5,10.58,10.45,10.58,10.45,0.13,1.244,551036.02,580072.427,10.58,0.3879,0.5992,1.0,6.3798,6.3416,0.6389,2.8368,2.81,6.9943,4.7259,1420671.3969,1420671.3969,919583.9742,15030703.3792,15030703.3792
7,601229.SH,20250611,10.65,10.69,10.52,10.67,10.63,0.04,0.3763,634159.97,672826.913,10.67,0.4464,0.6896,1.14,6.4341,6.3956,0.6358,2.8609,2.834,6.9353,6.9353,1420671.3969,1420671.3969,919583.9742,15158563.8049,15158563.8049
8,601229.SH,20250610,10.64,10.78,10.58,10.63,10.64,-0.01,-0.094,651666.19,695480.746,10.63,0.4587,0.7087,0.97,6.4099,6.3716,0.6335,2.8502,2.8233,6.9614,6.9614,1420671.3969,1420671.3969,919583.9742,15101736.949,15101736.949
9,601229.SH,20250609,10.66,10.69,10.51,10.64,10.64,0.0,0.0,543418.71,575840.832,10.64,0.3825,0.5909,0.76,6.416,6.3776,0.6341,2.8528,2.826,6.9549,6.9549,1420671.3969,1420671.3969,919583.9742,15115943.663,15115943.663
10,601229.SH,20250606,10.73,10.81,10.62,10.64,10.7,-0.06,-0.5607,434736.29,464533.727,10.64,0.306,0.4728,0.58,6.416,6.3776,0.6341,2.8528,2.826,6.9549,6.9549,1420671.3969,1420671.3969,919583.9742,15115943.663,15115943.663
11,601229.SH,20250605,10.85,10.92,10.67,10.7,10.84,-0.14,-1.2915,502835.65,539977.105,10.7,0.3539,0.5468,0.6,6.4521,6.4136,0.6376,2.8689,2.8419,6.9159,6.9159,1420670.6049,1420670.6049,919583.1822,15201175.4724,15201175.4724
12,601229.SH,20250604,11.02,11.12,10.84,10.84,11.02,-0.18,-1.6334,638627.07,697592.488,10.84,0.4495,0.6945,0.74,6.5366,6.4975,0.646,2.9065,2.8791,6.8266,6.8266,1420670.6049,1420670.6049,919583.1822,15400069.3571,15400069.3571
13,601229.SH,20250603,10.6,11.14,10.6,11.02,10.58,0.44,4.1588,1231543.05,1345435.857,11.02,0.8669,1.3392,1.59,6.6451,6.6054,0.6567,2.9547,2.9269,6.715,6.715,1420670.6049,1420670.6049,919583.1822,15655790.066,15655790.066
14,601229.SH,20250530,10.59,10.71,10.58,10.58,10.59,-0.01,-0.0944,780700.12,831324.805,10.58,0.5495,0.849,0.97,6.3798,6.3416,0.6305,2.8368,2.81,6.9943,6.9943,1420670.6049,1420670.6049,919583.1822,15030694.9998,15030694.9998
15,601229.SH,20250529,10.52,10.62,10.44,10.59,10.55,0.04,0.3791,621215.05,654478.14,10.59,0.4373,0.6755,0.76,6.3858,6.3476,0.6311,2.8394,2.8127,6.9877,6.9877,1420670.6049,1420670.6049,919583.1822,15044901.7059,15044901.7059
16,601229.SH,20250528,10.76,10.79,10.5,10.55,10.75,-0.2,-1.8605,904830.1,957031.883,10.55,0.6369,0.984,1.26,6.3617,6.3236,0.6287,2.8287,2.8021,7.0142,7.0142,1420670.6049,1420670.6049,919583.1822,14988074.8817,14988074.8817
17,601229.SH,20250527,10.77,10.87,10.7,10.75,10.78,-0.03,-0.2783,793913.63,855815.688,10.75,0.5588,0.8633,1.22,6.4823,6.4435,0.6406,2.8823,2.8552,6.8837,6.8837,1420670.6049,1420670.6049,919583.1822,15272209.0027,15272209.0027
18,601229.SH,20250526,10.88,10.96,10.7,10.78,10.95,-0.17,-1.5525,771698.56,834193.353,10.78,0.5432,0.8392,1.32,6.5004,6.4615,0.6424,2.8904,2.8632,6.8645,6.8645,1420670.6049,1420670.6049,919583.1822,15314829.1208,15314829.1208
19,601229.SH,20250523,11.24,11.28,10.93,10.95,11.23,-0.28,-2.4933,914920.85,1012582.505,10.95,0.644,0.9949,1.89,6.6029,6.5634,0.6525,2.936,2.9083,6.758,6.758,1420670.6049,1420670.6049,919583.1822,15556343.1237,15556343.1237
20,601229.SH,20250522,11.11,11.33,11.03,11.23,11.07,0.16,1.4453,696904.66,781047.881,11.23,0.4905,0.7578,1.65,6.7717,6.7312,0.6692,3.011,2.9827,6.5895,6.5895,1420670.6049,1420670.6049,919583.1822,15954130.893,15954130.893
21,601229.SH,20250521,11.02,11.16,10.98,11.07,11.0,0.07,0.6364,405277.94,449027.754,11.07,0.2853,0.4407,0.9,6.6753,6.6353,0.6597,2.9681,2.9402,6.6847,6.6847,1420670.6049,1420670.6049,919583.1822,15726823.5962,15726823.5962
