,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,002702.SZ,20250620,week,4.17,4.24,3.98,3.98,4.18,4.17,4.24,3.98,3.98,30.47,30.98,29.08,29.08,847172.56,348608.74,-0.2,-0.05
1,002702.SZ,20250613,week,4.36,4.4,4.15,4.18,4.36,4.36,4.4,4.15,4.18,31.85,32.15,30.32,30.54,968268.2,416398.63,-0.18,-0.04
2,002702.SZ,20250606,week,4.2,4.42,4.16,4.36,4.21,4.2,4.42,4.16,4.36,30.69,32.29,30.39,31.85,870530.0,377423.53,0.15,0.04
3,002702.SZ,20250530,week,4.18,4.31,4.12,4.21,4.14,4.18,4.31,4.12,4.21,30.54,31.49,30.1,30.76,892937.9,379027.55,0.07,0.02
4,002702.SZ,20250523,week,4.21,4.41,4.13,4.14,4.21,4.21,4.41,4.13,4.14,30.76,32.22,30.17,30.25,1221021.51,522343.62,-0.07,-0.02
5,002702.SZ,20250516,week,4.19,4.29,4.09,4.21,4.18,4.19,4.29,4.09,4.21,30.61,31.34,29.88,30.76,1250039.81,522780.44,0.03,0.01
6,002702.SZ,20250509,week,4.01,4.25,3.97,4.18,3.96,4.01,4.25,3.97,4.18,29.3,31.05,29.0,30.54,1169177.68,482771.88,0.22,0.06
7,002702.SZ,20250502,week,3.9,4.25,3.83,3.96,3.93,3.9,4.25,3.83,3.96,28.49,31.05,27.98,28.93,982676.6,394458.84,0.03,0.01
8,002702.SZ,20250425,week,4.14,4.76,3.93,3.93,4.18,4.14,4.76,3.93,3.93,30.25,34.78,28.71,28.71,3085888.3,1311575.71,-0.25,-0.06
9,002702.SZ,20250418,week,3.93,4.44,3.93,4.18,3.91,3.93,4.44,3.93,4.18,28.71,32.44,28.71,30.54,2627420.78,1103622.58,0.27,0.07
