股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
600408.SH,20250704,week,2.08,2.11,2.03,2.11,2.05,2.08,2.11,2.03,2.11,8.77,8.89,8.55,8.89,904033.02,186801.25,0.06,0.03
600408.SH,20250627,week,1.98,2.09,1.98,2.05,1.98,1.98,2.09,1.98,2.05,8.34,8.81,8.34,8.64,1279293.4,260589.7,0.07,0.04
600408.SH,20250620,week,2.04,2.25,1.98,1.98,2.03,2.04,2.25,1.98,1.98,8.6,9.48,8.34,8.34,1747129.79,360454.4,-0.05,-0.02
600408.SH,20250613,week,2.09,2.11,2.02,2.03,2.08,2.09,2.11,2.02,2.03,8.81,8.89,8.51,8.55,813742.63,167823.15,-0.05,-0.02
600408.SH,20250606,week,2.02,2.11,1.99,2.08,2.02,2.02,2.11,1.99,2.08,8.51,8.89,8.39,8.77,740887.5,151661.84,0.06,0.03
600408.SH,20250530,week,1.92,2.05,1.9,2.02,1.92,1.92,2.05,1.9,2.02,8.09,8.64,8.01,8.51,982823.27,194705.89,0.1,0.05
600408.SH,20250523,week,1.93,2.18,1.9,1.92,1.93,1.93,2.18,1.9,1.92,8.13,9.19,8.01,8.09,1947692.14,390252.81,-0.01,-0.01
600408.SH,20250516,week,1.87,1.96,1.84,1.93,1.86,1.87,1.96,1.84,1.93,7.88,8.26,7.75,8.13,1010851.97,192508.35,0.07,0.04
600408.SH,20250509,week,1.77,1.9,1.77,1.86,1.77,1.77,1.9,1.77,1.86,7.46,8.01,7.46,7.84,797826.08,148238.07,0.09,0.05
600408.SH,20250502,week,1.69,1.78,1.62,1.77,1.69,1.69,1.78,1.62,1.77,7.12,7.5,6.83,7.46,764791.97,130296.98,0.08,0.05
