股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
002726.SZ,20250704,week,5.83,5.88,5.78,5.86,5.8,5.83,5.88,5.78,5.86,27.11,27.34,26.88,27.25,194547.16,113433.67,0.06,0.01
002726.SZ,20250627,week,5.7,5.85,5.65,5.8,5.72,5.7,5.85,5.65,5.8,26.51,27.2,26.27,26.97,248019.64,143750.75,0.08,0.01
002726.SZ,20250620,week,5.83,5.87,5.7,5.72,5.83,5.83,5.87,5.7,5.72,27.11,27.3,26.51,26.6,298327.39,172287.11,-0.11,-0.02
002726.SZ,20250613,week,6.03,6.06,5.83,5.83,6.01,6.03,6.06,5.83,5.83,28.04,28.18,27.11,27.11,396592.55,236004.7,-0.18,-0.03
002726.SZ,20250606,week,5.99,6.16,5.95,6.01,6.04,5.99,6.16,5.95,6.01,27.85,28.64,27.67,27.95,323028.03,195352.15,-0.03,0.0
002726.SZ,20250530,week,5.96,6.1,5.96,6.04,5.98,5.96,6.1,5.96,6.04,27.71,28.37,27.71,28.09,413844.39,249681.78,0.06,0.01
002726.SZ,20250523,week,5.98,6.11,5.83,5.98,5.95,5.98,6.11,5.83,5.98,27.81,28.41,27.11,27.81,624853.43,372725.85,0.03,0.01
002726.SZ,20250516,week,6.13,6.16,5.95,5.95,6.13,6.13,6.16,5.95,5.95,28.5,28.64,27.67,27.67,342760.99,207539.51,-0.18,-0.03
002726.SZ,20250509,week,6.25,6.46,6.01,6.13,6.23,6.25,6.46,6.01,6.13,29.06,30.04,27.95,28.5,749697.33,469419.24,-0.1,-0.02
002726.SZ,20250502,week,5.97,6.3,5.6,6.23,5.96,5.97,6.3,5.6,6.23,27.76,29.3,26.04,28.97,748139.16,443012.87,0.27,0.05
002726.SZ,20250425,week,5.91,6.05,5.86,5.96,5.92,5.91,6.05,5.86,5.96,27.48,28.13,27.25,27.71,451032.67,269176.85,0.04,0.01
