股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
603297.SH,20250704,week,85.5,88.49,84.66,85.11,85.51,85.5,88.49,84.66,85.11,120.08,124.28,118.9,119.53,47038.12,408126.94,-0.4,0.0
603297.SH,20250627,week,80.5,88.5,80.02,85.51,80.93,80.5,88.5,80.02,85.51,113.05,124.29,112.38,120.09,66143.78,560908.2,4.58,0.06
603297.SH,20250620,week,82.14,85.0,80.57,80.93,82.33,82.14,85.0,80.57,80.93,115.36,119.37,113.15,113.66,40000.19,331487.05,-1.4,-0.02
603297.SH,20250613,week,83.9,84.95,81.99,83.18,83.9,83.04,84.08,81.15,82.33,116.62,118.08,113.97,115.62,35273.86,294001.0,-0.72,-0.01
603297.SH,20250606,week,82.9,84.95,82.4,83.9,83.7,82.05,84.08,81.56,83.04,115.23,118.08,114.54,116.62,24141.6,201308.95,0.2,0.0
603297.SH,20250530,week,83.43,85.49,82.36,83.7,83.5,82.57,84.61,81.52,82.84,115.97,118.83,114.48,116.34,37137.13,312126.4,0.2,0.0
603297.SH,20250523,week,86.61,87.66,83.37,83.5,86.59,85.72,86.76,82.52,82.64,120.39,121.85,115.88,116.07,39797.74,339545.88,-3.09,-0.04
603297.SH,20250516,week,88.82,90.65,85.8,86.59,88.4,87.91,89.72,84.92,85.7,123.46,126.0,119.26,120.36,38768.53,341609.98,-1.81,-0.02
603297.SH,20250509,week,87.47,91.88,87.2,88.4,87.12,86.57,90.94,86.31,87.49,121.58,127.71,121.21,122.88,39634.52,354141.44,1.28,0.01
603297.SH,20250502,week,87.38,88.8,84.59,87.12,85.81,86.48,87.89,83.72,86.23,121.46,123.43,117.58,121.1,34539.39,299705.8,1.31,0.02
603297.SH,20250425,week,85.1,88.68,84.3,85.81,85.34,84.23,87.77,83.44,84.93,118.29,123.27,117.18,119.28,44395.15,383932.62,0.47,0.01
603297.SH,20250418,week,84.21,87.51,82.86,85.34,84.11,83.35,86.61,82.01,84.46,117.05,121.64,115.18,118.62,57309.02,491060.32,1.23,0.01
603297.SH,20250411,week,76.77,84.87,66.88,84.11,85.3,75.98,84.0,66.19,83.25,106.71,117.97,92.96,116.91,99799.58,767545.53,-1.19,-0.01
603297.SH,20250404,week,88.01,92.7,85.0,85.3,88.98,87.11,91.75,84.13,84.43,122.33,128.85,118.15,118.57,58812.99,516789.16,-3.68,-0.04
603297.SH,20250328,week,93.39,94.33,88.26,88.98,93.39,92.43,93.36,87.36,88.07,129.81,131.12,122.68,123.68,56828.12,512986.37,-4.41,-0.05
603297.SH,20250321,week,100.0,101.75,92.7,93.39,100.77,98.97,100.71,91.75,92.43,139.0,141.43,128.85,129.81,68622.99,671061.08,-7.38,-0.07
603297.SH,20250314,week,98.08,107.03,96.46,100.77,97.05,97.07,105.93,95.47,99.74,136.33,148.77,134.08,140.07,162265.97,1657216.15,3.72,0.04
603297.SH,20250307,week,96.5,99.89,93.7,97.05,95.88,95.51,98.87,92.74,96.05,134.14,138.85,130.24,134.9,86297.76,837185.67,1.17,0.01
603297.SH,20250228,week,106.7,112.1,95.0,95.88,106.72,105.61,110.95,94.03,94.9,148.31,155.82,132.05,133.27,154290.79,1602815.82,-10.84,-0.1
603297.SH,20250221,week,105.71,109.6,102.1,106.72,105.17,104.63,108.48,101.05,105.63,146.94,152.34,141.92,148.34,145985.94,1550914.47,1.55,0.01
603297.SH,20250214,week,107.94,116.97,103.66,105.17,108.2,106.83,115.77,102.6,104.09,150.04,162.59,144.09,146.19,184757.26,2005544.64,-3.03,-0.03
603297.SH,20250207,week,95.96,109.0,90.21,108.2,94.15,94.98,107.88,89.29,107.09,133.38,151.51,125.39,150.4,127791.53,1285032.01,14.05,0.15
603297.SH,20250131,week,97.98,97.99,93.76,94.15,97.98,96.98,96.99,92.8,93.18,136.19,136.21,130.33,130.87,17796.0,168937.39,-3.83,-0.04
603297.SH,20250124,week,95.77,100.31,93.5,97.98,95.12,94.79,99.28,92.54,96.98,133.12,139.43,129.97,136.19,124709.35,1207751.06,2.86,0.03
603297.SH,20250117,week,85.35,98.19,82.9,95.12,86.64,84.47,97.18,82.05,94.14,118.64,136.48,115.23,132.22,186671.79,1752440.13,8.48,0.1
603297.SH,20250110,week,96.0,96.88,83.01,86.64,97.01,95.02,95.89,82.16,85.75,133.44,134.66,115.38,120.43,136947.43,1221124.42,-10.37,-0.11
603297.SH,20250103,week,94.98,99.02,89.45,97.01,94.98,94.01,98.0,88.53,96.02,132.02,137.64,124.34,134.84,132517.13,1260794.62,2.03,0.02
603297.SH,20241227,week,93.95,97.28,87.6,94.98,93.83,92.99,96.28,86.7,94.01,130.59,135.22,121.76,132.02,116580.28,1068220.05,1.15,0.01
603297.SH,20241220,week,92.09,94.99,84.0,93.83,92.17,91.15,94.02,83.14,92.87,128.01,132.04,116.76,130.42,182681.09,1640917.57,1.66,0.02
603297.SH,20241213,week,94.63,101.39,91.69,92.17,93.88,93.66,100.35,90.75,91.22,131.54,140.93,127.45,128.12,162285.29,1567484.22,-1.71,-0.02
603297.SH,20241206,week,89.4,97.49,86.8,93.88,89.99,88.48,96.49,85.91,92.92,124.27,135.51,120.65,130.49,141727.23,1305738.8,3.89,0.04
603297.SH,20241129,week,85.16,91.3,81.76,89.99,85.17,84.29,90.36,80.92,89.07,118.37,126.91,113.65,125.09,130158.05,1120520.73,4.82,0.06
603297.SH,20241122,week,89.55,93.39,84.77,85.17,89.81,88.63,92.43,83.9,84.3,124.47,129.81,117.83,118.39,133628.78,1188939.44,-4.64,-0.05
603297.SH,20241115,week,108.0,118.0,89.2,89.81,108.23,106.89,116.79,88.29,88.89,150.12,164.02,123.99,124.84,215349.46,2178040.13,-18.42,-0.17
603297.SH,20241108,week,94.66,113.93,88.88,108.23,96.34,93.69,112.76,87.97,107.12,131.58,158.36,123.54,150.44,415472.26,4304499.07,11.89,0.12
603297.SH,20241101,week,76.3,96.34,73.21,96.34,76.3,75.52,95.35,72.46,95.35,106.06,133.91,101.76,133.91,161692.84,1377543.97,20.04,0.26
603297.SH,20241025,week,73.02,79.69,71.5,76.3,72.93,72.27,78.87,70.77,75.52,101.5,110.77,99.39,106.06,85476.9,647307.9,3.37,0.05
603297.SH,20241018,week,66.62,72.93,64.08,72.93,66.2,65.94,72.18,63.42,72.18,92.6,101.37,89.07,101.37,73795.13,500102.6,6.73,0.1
603297.SH,20241011,week,77.96,77.96,64.88,66.2,70.87,77.16,77.16,64.21,65.52,108.36,108.36,90.18,92.02,109457.01,794849.65,-4.67,-0.07
603297.SH,20241004,week,70.0,72.0,66.37,70.87,65.84,69.28,71.26,65.69,70.14,97.3,100.08,92.25,98.51,36353.89,254598.05,5.03,0.08
603297.SH,20240927,week,53.47,66.6,51.68,65.84,54.13,52.92,65.92,51.15,65.16,74.32,92.57,71.84,91.52,102991.94,601028.12,11.71,0.22
603297.SH,20240920,week,52.02,56.03,51.0,54.13,51.33,51.49,55.46,50.48,53.57,72.31,77.88,70.89,75.24,40157.82,213619.58,2.8,0.05
603297.SH,20240913,week,55.98,56.0,51.31,51.33,55.6,55.41,55.43,50.78,50.8,77.81,77.84,71.32,71.35,44655.27,239142.43,-4.27,-0.08
603297.SH,20240906,week,53.8,56.89,49.62,55.6,53.44,53.25,56.31,49.11,55.03,74.78,79.08,68.97,77.28,94316.33,503958.85,2.16,0.04
603297.SH,20240830,week,53.8,54.48,50.2,53.44,53.81,53.25,53.92,49.69,52.89,74.78,75.73,69.78,74.28,35093.21,183720.61,-0.37,-0.01
603297.SH,20240823,week,55.98,56.74,52.27,53.81,56.51,55.41,56.16,51.73,53.26,77.81,78.87,72.66,74.8,38468.9,206749.06,-2.7,-0.05
603297.SH,20240816,week,56.51,58.33,54.61,56.51,57.05,55.93,57.73,54.05,55.93,78.55,81.08,75.91,78.55,48625.82,274527.78,-0.54,-0.01
603297.SH,20240809,week,56.0,58.06,55.5,57.05,57.45,55.43,57.46,54.93,56.47,77.84,80.7,77.15,79.3,43969.92,249386.58,-0.4,-0.01
603297.SH,20240802,week,55.72,59.5,53.18,57.45,55.39,55.15,58.89,52.63,56.86,77.45,82.71,73.92,79.86,49423.0,280744.09,2.06,0.04
