股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
600717.SH,20250704,week,4.57,4.63,4.54,4.62,4.57,4.57,4.63,4.54,4.62,159.29,161.38,158.24,161.03,444760.14,203872.73,0.05,0.01
600717.SH,20250627,week,4.55,4.63,4.5,4.57,4.5,4.55,4.63,4.5,4.57,158.59,161.38,156.85,159.29,1041317.78,476490.09,0.07,0.02
600717.SH,20250620,week,4.56,4.66,4.44,4.5,4.57,4.46,4.56,4.44,4.5,155.48,158.89,154.75,156.85,794333.5,361722.64,-0.07,-0.02
600717.SH,20250613,week,4.53,4.64,4.52,4.57,4.53,4.43,4.54,4.42,4.47,154.46,158.21,154.12,155.82,1164833.0,533694.73,0.04,0.01
600717.SH,20250606,week,4.56,4.59,4.52,4.53,4.57,4.46,4.49,4.42,4.43,155.48,156.51,154.12,154.46,701262.74,318536.47,-0.04,-0.01
600717.SH,20250530,week,4.58,4.61,4.55,4.57,4.58,4.48,4.51,4.45,4.47,156.16,157.19,155.14,155.82,718686.35,328802.63,-0.01,0.0
600717.SH,20250523,week,4.62,4.94,4.58,4.58,4.62,4.52,4.83,4.48,4.48,157.53,168.44,156.16,156.16,2585657.01,1230592.54,-0.04,-0.01
600717.SH,20250516,week,4.53,4.88,4.52,4.62,4.52,4.43,4.77,4.42,4.52,154.46,166.39,154.12,157.53,2064857.23,966340.46,0.1,0.02
600717.SH,20250509,week,4.46,4.53,4.43,4.52,4.42,4.36,4.43,4.33,4.42,152.07,154.46,151.05,154.12,598491.43,268316.68,0.1,0.02
600717.SH,20250502,week,4.54,4.57,4.42,4.42,4.54,4.44,4.47,4.32,4.32,154.8,155.82,150.71,150.71,560307.97,251826.47,-0.12,-0.03
600717.SH,20250425,week,4.46,4.55,4.43,4.54,4.45,4.36,4.45,4.33,4.44,152.07,155.14,151.05,154.8,867602.59,391216.94,0.09,0.02
600717.SH,20250418,week,4.49,4.54,4.42,4.45,4.48,4.39,4.44,4.32,4.35,153.1,154.8,150.71,151.73,1129587.92,505844.27,-0.03,-0.01
600717.SH,20250411,week,4.68,4.68,4.25,4.48,4.8,4.58,4.58,4.16,4.38,159.57,159.57,144.91,152.75,2435215.94,1086533.32,-0.32,-0.07
600717.SH,20250404,week,4.74,4.81,4.68,4.8,4.74,4.64,4.71,4.58,4.7,161.62,164.01,159.57,163.67,668644.01,318018.62,0.06,0.01
600717.SH,20250328,week,4.8,4.85,4.7,4.74,4.76,4.7,4.74,4.6,4.64,163.67,165.37,160.26,161.62,1117761.02,534309.73,-0.02,0.0
600717.SH,20250321,week,4.69,4.81,4.64,4.76,4.68,4.59,4.71,4.54,4.66,159.91,164.01,158.21,162.3,1274403.91,603615.27,0.08,0.02
600717.SH,20250314,week,4.59,4.68,4.53,4.68,4.59,4.49,4.58,4.43,4.58,156.51,159.57,154.46,159.57,833619.21,383635.76,0.09,0.02
600717.SH,20250307,week,4.58,4.64,4.53,4.59,4.59,4.48,4.54,4.43,4.49,156.16,158.21,154.46,156.51,726036.49,332036.44,0.0,0.0
600717.SH,20250228,week,4.56,4.65,4.53,4.59,4.58,4.46,4.55,4.43,4.49,155.48,158.55,154.46,156.51,874270.85,400983.08,0.01,0.0
600717.SH,20250221,week,4.63,4.67,4.51,4.58,4.63,4.53,4.57,4.41,4.48,157.87,159.23,153.78,156.16,885632.91,407043.73,-0.05,-0.01
600717.SH,20250214,week,4.69,4.73,4.59,4.63,4.68,4.59,4.63,4.49,4.53,159.91,161.28,156.51,157.87,839945.01,390400.81,-0.05,-0.01
600717.SH,20250207,week,4.74,4.77,4.59,4.68,4.76,4.64,4.67,4.49,4.58,161.62,162.64,156.51,159.57,643583.46,299519.33,-0.08,-0.02
600717.SH,20250131,week,4.63,4.78,4.63,4.76,4.63,4.53,4.68,4.53,4.66,157.87,162.98,157.87,162.3,275258.06,130460.1,0.13,0.03
600717.SH,20250124,week,4.66,4.68,4.51,4.63,4.64,4.56,4.58,4.41,4.53,158.89,159.57,153.78,157.87,773552.86,356261.65,-0.01,0.0
600717.SH,20250117,week,4.46,4.67,4.43,4.64,4.49,4.36,4.57,4.33,4.54,152.07,159.23,151.05,158.21,825617.0,377509.01,0.15,0.03
600717.SH,20250110,week,4.68,4.74,4.49,4.49,4.68,4.58,4.64,4.39,4.39,159.57,161.62,153.1,153.1,949847.86,438183.67,-0.19,-0.04
600717.SH,20250103,week,4.94,4.98,4.66,4.68,4.96,4.83,4.87,4.56,4.58,168.44,169.8,158.89,159.57,909163.28,438836.53,-0.28,-0.06
600717.SH,20241227,week,4.88,4.96,4.82,4.96,4.88,4.77,4.85,4.72,4.85,166.39,169.12,164.35,169.12,1046254.12,512630.57,0.08,0.02
600717.SH,20241220,week,5.0,5.06,4.86,4.88,5.0,4.89,4.95,4.75,4.77,170.49,172.53,165.71,166.39,949766.37,470620.83,-0.12,-0.02
