,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,002398.SZ,20250620,week,4.97,5.04,4.5,4.55,4.94,4.97,5.04,4.5,4.55,33.05,33.51,29.92,30.25,1265618.55,605714.44,-0.39,-0.08
1,002398.SZ,20250613,week,4.85,5.17,4.75,4.94,4.82,4.77,5.14,4.67,4.94,31.73,34.18,31.07,32.85,1476221.01,727638.99,0.12,0.02
2,002398.SZ,20250606,week,4.63,4.85,4.62,4.82,4.67,4.56,4.77,4.55,4.74,30.29,31.73,30.22,31.53,480108.59,229008.9,0.15,0.03
3,002398.SZ,20250530,week,4.62,4.77,4.62,4.67,4.66,4.55,4.69,4.55,4.59,30.22,31.21,30.22,30.55,560631.11,263654.86,0.01,0.0
4,002398.SZ,20250523,week,4.78,4.88,4.65,4.66,4.79,4.7,4.8,4.58,4.58,31.27,31.92,30.42,30.49,633663.0,303252.59,-0.13,-0.03
5,002398.SZ,20250516,week,4.84,4.95,4.74,4.79,4.79,4.76,4.87,4.66,4.71,31.66,32.38,31.01,31.34,564679.31,271641.22,0.0,0.0
6,002398.SZ,20250509,week,4.66,4.91,4.66,4.79,4.65,4.58,4.83,4.58,4.71,30.49,32.12,30.49,31.34,711721.38,341973.47,0.14,0.03
7,002398.SZ,20250502,week,4.53,4.76,4.41,4.65,4.56,4.46,4.68,4.34,4.58,29.64,31.14,28.85,30.42,478845.0,220257.98,0.09,0.02
8,002398.SZ,20250425,week,4.53,4.71,4.5,4.56,4.55,4.46,4.63,4.43,4.49,29.64,30.81,29.44,29.83,605162.0,277969.08,0.01,0.0
9,002398.SZ,20250418,week,4.5,4.62,4.35,4.55,4.43,4.43,4.55,4.28,4.48,29.44,30.22,28.46,29.77,708636.95,319836.35,0.12,0.03
10,002398.SZ,20250411,week,4.67,4.77,3.83,4.43,4.97,4.59,4.69,3.77,4.36,30.55,31.21,25.06,28.98,975801.85,420967.89,-0.54,-0.11
11,002398.SZ,20250404,week,4.95,5.02,4.77,4.97,4.99,4.87,4.94,4.69,4.89,32.38,32.84,31.21,32.51,557516.71,274986.56,-0.02,0.0
12,002398.SZ,20250328,week,5.24,5.29,4.96,4.99,5.29,5.16,5.2,4.88,4.91,34.28,34.61,32.45,32.64,902171.99,459271.66,-0.3,-0.06
13,002398.SZ,20250321,week,5.45,5.59,5.28,5.29,5.44,5.36,5.5,5.19,5.2,35.65,36.57,34.54,34.61,1395365.58,762394.74,-0.15,-0.03
14,002398.SZ,20250314,week,5.61,5.72,5.25,5.44,5.67,5.52,5.63,5.17,5.35,36.7,37.42,34.35,35.59,1767705.59,971229.57,-0.23,-0.04
15,002398.SZ,20250307,week,5.23,5.95,5.17,5.67,5.18,5.15,5.85,5.09,5.58,34.21,38.92,33.82,37.09,2735445.41,1521622.51,0.49,0.09
16,002398.SZ,20250228,week,6.05,6.44,5.16,5.18,6.17,5.95,6.34,5.08,5.1,39.58,42.13,33.76,33.89,3783121.24,2258062.07,-0.99,-0.16
17,002398.SZ,20250221,week,5.76,6.74,5.44,6.17,5.67,5.67,6.63,5.35,6.07,37.68,44.09,35.59,40.36,6682719.64,4047932.11,0.5,0.09
18,002398.SZ,20250214,week,5.46,6.1,5.23,5.67,5.39,5.37,6.0,5.15,5.58,35.72,39.91,34.21,37.09,5858188.62,3287725.15,0.28,0.05
19,002398.SZ,20250207,week,5.46,6.01,4.88,5.39,5.57,5.37,5.91,4.8,5.3,35.72,39.32,31.92,35.26,5103490.02,2705083.11,-0.18,-0.03
20,002398.SZ,20250131,week,5.57,5.57,5.51,5.57,5.06,5.48,5.48,5.42,5.48,36.44,36.44,36.05,36.44,1474375.31,821172.09,0.51,0.1
21,002398.SZ,20250124,week,4.31,5.06,4.16,5.06,4.28,4.24,4.98,4.09,4.98,28.2,33.1,27.21,33.1,844943.48,389420.36,0.78,0.18
22,002398.SZ,20250117,week,4.01,4.64,3.92,4.28,4.05,3.95,4.57,3.86,4.21,26.23,30.35,25.64,28.0,765097.5,333299.28,0.23,0.06
23,002398.SZ,20250110,week,4.06,4.26,3.94,4.05,4.06,3.99,4.19,3.88,3.98,26.56,27.87,25.78,26.5,366642.16,152162.69,-0.01,0.0
24,002398.SZ,20250103,week,4.5,4.55,4.04,4.06,4.52,4.43,4.48,3.97,3.99,29.44,29.77,26.43,26.56,361029.76,156190.87,-0.46,-0.1
25,002398.SZ,20241227,week,4.66,4.69,4.28,4.52,4.66,4.58,4.61,4.21,4.45,30.49,30.68,28.0,29.57,574645.6,257151.91,-0.14,-0.03
26,002398.SZ,20241220,week,4.95,5.0,4.52,4.66,4.91,4.87,4.92,4.45,4.58,32.38,32.71,29.57,30.49,720838.51,339462.52,-0.25,-0.05
27,002398.SZ,20241213,week,5.01,5.56,4.89,4.91,5.05,4.93,5.47,4.81,4.83,32.78,36.37,31.99,32.12,2580843.56,1315835.72,-0.14,-0.03
28,002398.SZ,20241206,week,4.38,5.05,4.36,5.05,4.36,4.31,4.97,4.29,4.97,28.65,33.04,28.52,33.04,1348182.63,628065.77,0.69,0.16
29,002398.SZ,20241129,week,4.43,4.49,4.13,4.36,4.39,4.36,4.42,4.06,4.29,28.98,29.37,27.02,28.52,1038080.45,448921.98,-0.03,-0.01
30,002398.SZ,20241122,week,4.29,4.75,4.21,4.39,4.25,4.22,4.67,4.14,4.32,28.07,31.07,27.54,28.72,1968850.17,901515.6,0.14,0.03
31,002398.SZ,20241115,week,4.33,4.46,4.24,4.25,4.33,4.26,4.39,4.17,4.18,28.33,29.18,27.74,27.8,506532.75,220628.56,-0.08,-0.02
32,002398.SZ,20241108,week,4.1,4.48,4.08,4.33,4.11,4.03,4.41,4.01,4.26,26.82,29.31,26.69,28.33,515195.76,222224.46,0.22,0.05
33,002398.SZ,20241101,week,4.17,4.35,4.07,4.11,4.16,4.1,4.28,4.0,4.04,27.28,28.46,26.63,26.89,513656.64,214839.01,-0.05,-0.01
34,002398.SZ,20241025,week,3.91,4.23,3.87,4.16,3.91,3.85,4.16,3.81,4.09,25.58,27.67,25.32,27.21,486900.04,195869.69,0.25,0.06
35,002398.SZ,20241018,week,3.89,3.98,3.8,3.91,3.87,3.83,3.92,3.74,3.85,25.45,26.04,24.86,25.58,460732.25,180398.41,0.04,0.01
36,002398.SZ,20241011,week,4.48,4.48,3.82,3.87,4.08,4.41,4.41,3.76,3.81,29.31,29.31,24.99,25.32,678875.03,279518.08,-0.21,-0.05
37,002398.SZ,20241004,week,3.99,4.1,3.8,4.08,3.74,3.93,4.03,3.74,4.01,26.1,26.82,24.86,26.69,208963.84,83042.4,0.34,0.09
38,002398.SZ,20240927,week,3.3,3.8,3.27,3.74,3.3,3.25,3.74,3.22,3.68,21.59,24.86,21.39,24.47,451967.28,159932.51,0.44,0.13
39,002398.SZ,20240920,week,3.3,3.36,3.22,3.3,3.31,3.25,3.31,3.17,3.25,21.59,21.98,21.07,21.59,154951.56,51107.85,-0.01,0.0
40,002398.SZ,20240913,week,3.37,3.46,3.31,3.31,3.37,3.32,3.4,3.26,3.26,22.05,22.64,21.65,21.65,285301.95,96194.07,-0.06,-0.02
41,002398.SZ,20240906,week,3.53,3.56,3.36,3.37,3.56,3.47,3.5,3.31,3.32,23.09,23.29,21.98,22.05,475645.87,162965.09,-0.19,-0.05
42,002398.SZ,20240830,week,3.47,3.94,3.43,3.56,3.33,3.41,3.88,3.37,3.5,22.7,25.78,22.44,23.29,1192571.86,433111.76,0.23,0.07
43,002398.SZ,20240823,week,3.58,3.65,3.28,3.33,3.6,3.52,3.59,3.23,3.28,23.42,23.88,21.46,21.78,202237.84,69663.75,-0.27,-0.08
44,002398.SZ,20240816,week,3.65,3.73,3.56,3.6,3.65,3.59,3.67,3.5,3.54,23.88,24.4,23.29,23.55,168196.04,61346.19,-0.05,-0.01
45,002398.SZ,20240809,week,3.59,3.69,3.52,3.65,3.61,3.53,3.63,3.46,3.59,23.49,24.14,23.03,23.88,153257.61,55350.12,0.04,0.01
46,002398.SZ,20240802,week,3.52,3.68,3.46,3.61,3.5,3.46,3.62,3.4,3.55,23.03,24.07,22.64,23.62,146174.46,52331.96,0.11,0.03
47,002398.SZ,20240726,week,3.47,3.57,3.39,3.5,3.47,3.41,3.51,3.34,3.44,22.7,23.35,22.18,22.9,134688.0,46852.72,0.03,0.01
48,002398.SZ,20240719,week,3.69,3.69,3.4,3.47,3.64,3.63,3.63,3.35,3.41,24.14,24.14,22.24,22.7,178010.75,62315.72,-0.17,-0.05
49,002398.SZ,20240712,week,3.72,3.75,3.51,3.64,3.74,3.66,3.69,3.45,3.58,24.34,24.53,22.96,23.81,163375.66,59377.79,-0.1,-0.03
50,002398.SZ,20240705,week,3.74,3.88,3.66,3.74,3.72,3.68,3.82,3.6,3.68,24.47,25.38,23.94,24.47,172308.14,65463.45,0.02,0.01
