股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
603843.SH,20250704,week,3.61,3.64,3.19,3.21,3.61,3.61,3.64,3.19,3.21,5.19,5.23,4.58,4.61,1286016.6,431552.39,-0.4,-0.11
603843.SH,20250627,week,3.28,3.66,3.23,3.61,3.36,3.28,3.66,3.23,3.61,4.71,5.26,4.64,5.19,1521173.68,533662.45,0.25,0.07
603843.SH,20250620,week,3.45,3.54,3.28,3.36,3.5,3.45,3.54,3.28,3.36,4.96,5.09,4.71,4.83,2037115.24,698473.91,-0.14,-0.04
603843.SH,20250613,week,3.45,3.75,3.38,3.5,3.5,3.45,3.75,3.38,3.5,4.96,5.39,4.86,5.03,2718619.58,956515.79,0.0,0.0
603843.SH,20250606,week,3.17,3.59,3.05,3.5,3.2,3.17,3.59,3.05,3.5,4.56,5.16,4.38,5.03,2427360.11,820000.95,0.3,0.09
603843.SH,20250530,week,2.9,3.33,2.83,3.2,2.88,2.9,3.33,2.83,3.2,4.17,4.79,4.07,4.6,3321447.88,1034374.77,0.32,0.11
603843.SH,20250523,week,2.49,2.88,2.45,2.88,2.45,2.49,2.88,2.45,2.88,3.58,4.14,3.52,4.14,3678234.56,979852.58,0.43,0.18
603843.SH,20250516,week,2.51,2.64,2.39,2.45,2.39,2.51,2.64,2.39,2.45,3.61,3.79,3.43,3.52,4439507.0,1134719.11,0.06,0.03
603843.SH,20250509,week,2.28,2.39,2.06,2.39,2.4,2.28,2.39,2.06,2.39,3.28,3.43,2.96,3.43,1973085.48,435264.28,-0.01,0.0
603843.SH,20250502,week,2.68,2.69,2.37,2.4,2.79,2.68,2.69,2.37,2.4,3.85,3.87,3.41,3.45,943106.16,237632.01,-0.39,-0.14
603843.SH,20250425,week,3.14,3.35,2.76,2.79,3.18,3.14,3.35,2.76,2.79,4.51,4.81,3.97,4.01,1537643.68,462554.22,-0.39,-0.12
603843.SH,20250418,week,3.28,3.5,3.1,3.18,3.26,3.28,3.5,3.1,3.18,4.71,5.03,4.45,4.57,918098.12,305416.44,-0.08,-0.02
603843.SH,20250411,week,3.45,3.46,2.76,3.26,3.66,3.45,3.46,2.76,3.26,4.96,4.97,3.97,4.68,1162008.8,368813.37,-0.4,-0.11
603843.SH,20250404,week,3.8,3.83,3.54,3.66,3.8,3.8,3.83,3.54,3.66,5.46,5.5,5.09,5.26,1096050.08,397473.56,-0.14,-0.04
603843.SH,20250328,week,3.76,4.11,3.71,3.8,3.81,3.76,4.11,3.71,3.8,5.4,5.91,5.33,5.46,2327183.08,902573.44,-0.01,0.0
603843.SH,20250321,week,3.32,3.92,3.32,3.81,3.29,3.32,3.92,3.32,3.81,4.77,5.63,4.77,5.47,3434496.5,1278335.23,0.52,0.16
603843.SH,20250314,week,3.2,3.44,3.2,3.29,3.21,3.2,3.44,3.2,3.29,4.6,4.94,4.6,4.73,560229.8,182940.1,0.08,0.02
603843.SH,20250307,week,3.32,3.33,3.2,3.21,3.32,3.32,3.33,3.2,3.21,4.77,4.79,4.6,4.61,462828.7,150804.93,-0.11,-0.03
603843.SH,20250228,week,3.28,3.56,3.25,3.32,3.28,3.28,3.56,3.25,3.32,4.71,5.12,4.67,4.77,808454.5,270067.53,0.04,0.01
603843.SH,20250221,week,3.5,3.56,3.24,3.28,3.49,3.5,3.56,3.24,3.28,5.03,5.12,4.66,4.71,850456.4,287007.38,-0.21,-0.06
