,股票代码,交易日期,freq,开盘价,最高价,最低价,close,昨收价【除权价，前复权】,open_qfq,high_qfq,low_qfq,close_qfq,open_hfq,high_hfq,low_hfq,close_hfq,成交量,成交额（千元）,涨跌额,涨跌幅 【基于除权后的昨收计算的涨跌幅：（今收-除权昨收）/除权昨收 】
0,002439.SZ,20250620,week,14.92,15.75,14.86,14.91,15.0,14.92,15.75,14.86,14.91,125.59,132.58,125.09,125.51,1034972.71,1569946.39,-0.09,-0.01
1,002439.SZ,20250613,week,15.64,15.79,14.98,15.0,15.72,15.64,15.79,14.98,15.0,131.65,132.92,126.1,126.27,745353.1,1142189.84,-0.72,-0.05
2,002439.SZ,20250606,week,15.3,15.88,15.29,15.72,15.3,15.3,15.88,15.29,15.72,128.79,133.67,128.71,132.33,567424.86,881021.41,0.42,0.03
3,002439.SZ,20250530,week,14.87,15.55,14.85,15.3,14.84,14.87,15.55,14.85,15.3,125.17,130.9,125.0,128.79,606669.27,921740.17,0.46,0.03
4,002439.SZ,20250523,week,15.3,15.42,14.8,14.84,15.3,15.3,15.42,14.8,14.84,128.79,129.8,124.58,124.92,586346.99,890484.48,-0.46,-0.03
5,002439.SZ,20250516,week,15.8,16.21,15.3,15.3,15.6,15.8,16.21,15.3,15.3,133.0,136.45,128.79,128.79,852026.59,1342999.86,-0.3,-0.02
6,002439.SZ,20250509,week,15.58,16.19,15.51,15.6,15.46,15.58,16.19,15.51,15.6,131.15,136.28,130.56,131.32,929161.04,1466597.0,0.14,0.01
7,002439.SZ,20250502,week,15.44,15.65,15.1,15.46,15.43,15.44,15.65,15.1,15.46,129.97,131.74,127.11,130.14,341728.84,526427.27,0.03,0.0
8,002439.SZ,20250425,week,14.89,16.07,14.76,15.43,14.95,14.89,16.07,14.76,15.43,125.34,135.27,124.25,129.89,988859.97,1518910.54,0.48,0.03
9,002439.SZ,20250418,week,15.7,15.87,14.74,14.95,15.35,15.7,15.87,14.74,14.95,132.16,133.59,124.08,125.85,874610.91,1335285.75,-0.4,-0.03
10,002439.SZ,20250411,week,15.49,15.73,13.96,15.35,16.33,15.49,15.73,13.96,15.35,130.39,132.41,117.51,129.21,1164801.95,1744324.1,-0.98,-0.06
11,002439.SZ,20250404,week,16.5,16.68,16.1,16.33,16.7,16.5,16.68,16.1,16.33,138.89,140.41,135.53,137.46,580533.64,954354.76,-0.37,-0.02
12,002439.SZ,20250328,week,17.59,17.68,16.68,16.7,17.59,17.59,17.68,16.68,16.7,148.07,148.83,140.41,140.58,980741.53,1681332.86,-0.89,-0.05
13,002439.SZ,20250321,week,18.7,19.5,17.51,17.59,18.77,18.7,19.5,17.51,17.59,157.41,164.15,147.4,148.07,2180746.25,4066298.97,-1.18,-0.06
14,002439.SZ,20250314,week,19.39,19.9,18.1,18.77,19.39,19.39,19.9,18.1,18.77,163.22,167.51,152.36,158.0,2632650.12,4991363.75,-0.62,-0.03
15,002439.SZ,20250307,week,17.09,19.98,16.88,19.39,16.99,17.09,19.98,16.88,19.39,143.86,168.19,142.09,163.22,3410153.73,6410004.35,2.4,0.14
16,002439.SZ,20250228,week,19.2,20.0,16.93,16.99,18.6,19.2,20.0,16.93,16.99,161.62,168.36,142.51,143.02,2967138.9,5520257.71,-1.61,-0.09
17,002439.SZ,20250221,week,18.99,19.26,17.76,18.6,18.4,18.99,19.26,17.76,18.6,159.85,162.13,149.5,156.57,3035762.84,5608988.24,0.2,0.01
18,002439.SZ,20250214,week,17.33,18.48,17.09,18.4,17.08,17.33,18.48,17.09,18.4,145.88,155.56,143.86,154.89,3061964.64,5419917.67,1.32,0.08
19,002439.SZ,20250207,week,15.51,17.88,15.32,17.08,14.98,15.51,17.88,15.32,17.08,130.56,150.51,128.96,143.78,1755272.68,2876235.62,2.1,0.14
20,002439.SZ,20250131,week,15.28,15.58,14.94,14.98,15.26,15.28,15.58,14.94,14.98,128.62,131.15,125.76,126.1,359589.25,545503.99,-0.28,-0.02
21,002439.SZ,20250124,week,14.65,15.26,13.5,15.26,14.58,14.65,15.26,13.5,15.26,123.32,128.46,113.64,128.46,1409194.29,1998695.58,0.68,0.05
22,002439.SZ,20250117,week,13.81,14.99,13.66,14.58,13.94,13.81,14.99,13.66,14.58,116.25,126.18,114.99,122.73,621603.19,896328.42,0.64,0.05
23,002439.SZ,20250110,week,14.52,14.66,13.93,13.94,14.52,14.52,14.66,13.93,13.94,122.23,123.4,117.26,117.34,575610.17,826824.46,-0.58,-0.04
24,002439.SZ,20250103,week,16.5,16.83,14.51,14.52,16.55,16.5,16.83,14.51,14.52,138.89,141.67,122.14,122.23,692571.93,1086684.37,-2.03,-0.12
25,002439.SZ,20241227,week,17.02,17.09,16.26,16.55,17.07,17.02,17.09,16.26,16.55,143.27,143.86,136.87,139.31,562995.67,934879.4,-0.52,-0.03
26,002439.SZ,20241220,week,16.91,17.16,16.26,17.07,16.92,16.91,17.16,16.26,17.07,142.34,144.45,136.87,143.69,654192.72,1091514.8,0.15,0.01
27,002439.SZ,20241213,week,17.38,17.64,16.88,16.92,17.41,17.38,17.64,16.88,16.92,146.3,148.49,142.09,142.43,901833.07,1553773.42,-0.49,-0.03
28,002439.SZ,20241206,week,17.11,17.67,16.82,17.41,17.18,17.11,17.67,16.82,17.41,144.03,148.74,141.59,146.55,820790.0,1418484.74,0.23,0.01
29,002439.SZ,20241129,week,16.84,17.32,16.04,17.18,16.85,16.84,17.32,16.04,17.18,141.76,145.8,135.02,144.62,922268.58,1539510.07,0.33,0.02
30,002439.SZ,20241122,week,18.16,18.28,16.81,16.85,18.12,18.16,18.28,16.81,16.85,152.87,153.88,141.5,141.84,1170935.78,2041461.24,-1.27,-0.07
